genes,condition,log2fold_change,direction,meta_p,fdr,bioprocess
CXCR2,"ChAd (V1, D7)",0.9815475368262429,NEUTRAL,0.0016914142945359703,0.04693114030849314,Immune
CXCR2,"ChAd-BNT (V2, D3)",-1.3750542145953792,DOWN,4.837723981171296e-4,0.019697600592922967,Immune
CXCR2,"ChAd-BNT (V2, D7)",-2.308582626825716,DOWN,5.807847878175444e-7,1.204805635298854e-4,Immune
CXCR3,"BNT-I (D26, severe)",2.053287282188254,UP,8.266898030603423e-4,0.028731566429150833,Immune
CXCR3,"BNT-I-BNT (D51, severe)",2.6808404777020907,UP,0.0010292752572795888,0.0335121942054969,Immune
CXCR3,"ChAd (V1, D7)",0.7414184537220592,NEUTRAL,1.1132551318232531e-11,1.2024955860337953e-8,Immune
CXCR3,"I (D26, moderate)",2.0786634823981167,UP,8.00683396641597e-5,0.005357599339127354,Immune
CXCR3,"I (D26, severe)",2.216462903481185,UP,3.006733262382545e-4,0.014066085516316818,Immune
CXCR3,"I (D51, moderate)",1.9529600697004643,UP,0.001469266863783071,0.04270066957297642,Immune
CXCR4,"ChAd-BNT (V2, D3)",-0.8932382319685197,NEUTRAL,6.25489141027719e-21,4.328298109242622e-17,Immune
CXCR4,"ChAd-BNT (V2, D7)",-0.5452636188931882,NEUTRAL,1.0171804209297952e-6,1.891171601942117e-4,Immune
CXCR4,"I (D10, severe)",1.2989542761436659,UP,0.0011066665583975151,0.03523807266175967,Immune
CXCR4,"ZF2001 (V3, D07)",-1.5217359896915412,DOWN,1.1628301534617353e-11,1.2428268375591295e-8,Immune
CXCR5,"ChAd (V1, D3)",-0.4148770099197887,NEUTRAL,2.918547594981842e-4,0.013760602822610438,Immune
CXCR5,"ChAd-BNT (V2, D3)",-0.916913919319986,NEUTRAL,1.6361724292471275e-10,1.208983493801474e-7,Immune
CXCR5,"ChAd-BNT (V2, D7)",-0.528888406951686,NEUTRAL,0.0016471868869367202,0.046097941246956056,Immune
CXCR5,"I (D26, moderate)",2.0658906192203643,UP,0.0015280727369853312,0.04380011622995618,Immune
CYP11B1,"I (D10, moderate)",2.3379268150675023,UP,9.312946250991226e-4,0.03120016017634064,Immune
DAPK1,"ChAd (V1, D3)",0.2922411574289279,NEUTRAL,3.4651466178325653e-4,0.015557810853820726,Immune
DAPK1,"ChAd-BNT (V2, D3)",0.4450652333023027,NEUTRAL,1.3303949816376252e-5,0.0013952968663200982,Immune
DBH,"I (D10, moderate)",-3.648258398944225,DOWN,5.659610197815932e-4,0.022029189190933066,Immune
DBH,"I (D10, severe)",-3.6447912581122,DOWN,0.0011380147177539324,0.03595487071718326,Immune
DCAF12,"BBIBP (V3, D14)",1.2773578858238446,UP,0.0018021537721368997,0.048971812457792176,Immune
DCAF12,"ChAd (V1, D3)",0.22366604435786103,NEUTRAL,9.377167781344125e-4,0.031343882579640506,Immune
DDOST,"ChAd (V1, D7)",0.15211172978538864,NEUTRAL,4.643822158278401e-4,0.019132728927915028,Immune
DDOST,"I (D10, moderate)",-0.740042234112964,NEUTRAL,1.2086071245566902e-4,0.007256396040717911,Immune
DDOST,"ZF2001 (V3, D07)",-0.4691847801691514,NEUTRAL,0.0014984865298852,0.04324080893635108,Immune
DDX60,"ChAd (V1, D3)",0.7350176131273688,NEUTRAL,4.954233740117641e-11,4.332765336291574e-8,Immune
DDX60,"ChAd-BNT (V2, D3)",0.8730433194255603,NEUTRAL,4.414609489309681e-10,2.8744110595225643e-7,Immune
DEFA1,"BNT-MO (V3, D1)",1.9401668840995212,UP,7.830871300461374e-4,0.027679170952368264,Immune
DEFA4,"BNT-I (D26, mild)",-6.1109616316217785,DOWN,7.800194804751094e-5,0.005267552351267233,Immune
DEFA4,"BNT-I (D26, severe)",-3.7375665532339384,DOWN,9.034076134430721e-4,0.030568918481775877,Immune
DEFA4,"BNT-I (D51, severe)",-6.087581310130814,DOWN,8.307789466814215e-5,0.005502661131921106,Immune
DEFA4,"I (D26, moderate)",-3.5793649710905746,DOWN,1.9973911885229874e-4,0.010492429722029982,Immune
DEFA4,"I (D26, severe)",-5.057611232492151,DOWN,8.316454364556794e-6,9.68214832757153e-4,Immune
DEFA4,"I (D51, severe)",-4.29745467927405,DOWN,1.3948747200353656e-4,0.008063234920503946,Immune
DEFB1,"ChAd (V1, D3)",1.913908445327696,UP,5.954026999395467e-7,1.2297478496718715e-4,Immune
DEFB1,"ChAd-BNT (V2, D3)",2.736144645889756,UP,4.436248529429479e-9,2.061596454469737e-6,Immune
DEFB108B,"ZF2001 (V3, D07)",4.145600507707546,UP,0.00179131953020313,0.04877526875786833,Immune
DENND1B,"ChAd (V1, D7)",0.24720751215787287,NEUTRAL,2.135078390628997e-5,0.0019993715949506506,Immune
DHX9,"BBIBP (V3, D14)",-0.13485050027643922,NEUTRAL,0.0013176836469339,0.039717403301854345,Immune
DHX9,"ZF2001 (V3, D07)",-0.19579544619016268,NEUTRAL,3.7885858342728574e-6,5.301341595857105e-4,Immune
DNASE1,"ChAd-BNT (V2, D7)",0.4556055999556202,NEUTRAL,6.956038850586335e-5,0.004846381206123104,Immune
DNASE1,"I (D26, moderate)",0.8568207549978396,NEUTRAL,0.0015334977053451657,0.04391180197900835,Immune
DNM2,"ZF2001 (V3, D07)",-0.2732366458355539,NEUTRAL,7.050480023957096e-4,0.02569335256817284,Immune
DOCK8,"ChAd (V1, D3)",0.1627348725087736,NEUTRAL,4.292637102352265e-4,0.01809877748903312,Immune
DOCK8,"ChAd (V1, D7)",0.15820771844443765,NEUTRAL,5.667878393774782e-4,0.02205141274159627,Immune
DOCK8,"ChAd-BNT (V2, D3)",0.18208017622649245,NEUTRAL,0.00164189678655613,0.046011089864992236,Immune
DPEP1,"ZF2001 (V3, D07)",3.433959251145739,UP,2.4675211709656816e-4,0.012209963138373983,Immune
EDNRB,BNT-I (D4),2.870497981874261,UP,0.00143233466278998,0.04196388273159067,Immune
EDNRB,"ChAd (V1, D3)",1.0330483714610148,UP,4.3714576824063336e-6,5.925412758839769e-4,Immune
EDNRB,"ChAd (V1, D7)",0.8109528969346015,NEUTRAL,3.1547202548048157e-4,0.014570562201782109,Immune
EFNB1,"ChAd (V1, D3)",0.27986649554694526,NEUTRAL,7.301796063572402e-4,0.026344405563951786,Immune
EFNB1,"ZF2001 (V3, D14)",-0.6695892434679668,NEUTRAL,0.00152220753418629,0.043696736071667554,Immune
EGR1,"BNT (V2, D1)",0.9866328158640201,NEUTRAL,5.378861504470927e-4,0.021235471046225095,Immune
EGR1,"ChAd-BNT (V2, D7)",-0.8167789726730083,NEUTRAL,0.00130267205282522,0.03940521812184457,Immune
EIF2AK2,"ChAd (V1, D3)",0.450172893613458,NEUTRAL,6.897551076411508e-4,0.0252986282789729,Immune
EIF2AK2,"ChAd-BNT (V2, D3)",1.2102089831520544,UP,3.065345184598481e-13,5.189306441514709e-10,Immune
EIF2B2,"ChAd (V1, D3)",0.17434948942496403,NEUTRAL,2.0676647602631633e-5,0.0019523800933161795,Immune
EIF2B2,"ChAd-BNT (V2, D3)",-0.1760315345743063,NEUTRAL,6.162903808951055e-4,0.023403013145866566,Immune
EIF2B2,"ChAd-BNT (V2, D7)",-0.2343874662060579,NEUTRAL,1.0306004082660694e-4,0.006448680286789734,Immune
EMP2,"ZF2001 (V3, D07)",1.19454490637656,UP,4.731956977345784e-5,0.0036401600941091184,Immune
EMP2,"ZF2001 (V3, D14)",1.0844034678374046,UP,2.1739695803944003e-4,0.011160883870762915,Immune
ENDOD1,"ChAd (V1, D7)",-0.2289287110445453,NEUTRAL,4.92272363260796e-4,0.01993100739230677,Immune
ENPP1,"ChAd (V1, D3)",-0.5325836252696993,NEUTRAL,7.977493450996283e-5,0.005344757115835299,Immune
EOMES,"BNT-I (D26, severe)",2.5971307625761577,UP,7.0922230613076e-6,8.590234315579268e-4,Immune
EOMES,"BNT-I-BNT (D51, severe)",3.208247097698952,UP,3.4343980264544e-5,0.002857038830675085,Immune
EOMES,"I (D51, moderate)",2.038398824223413,UP,4.263801492341968e-4,0.01801779227263443,Immune
EP300,"I (D10, moderate)",0.9519218733535789,NEUTRAL,4.122306392232362e-6,5.658895204561998e-4,Immune
EPB42,BNT-I (D1),3.7522257941469994,UP,3.2087819657482653e-6,4.67495418464828e-4,Immune
EPB42,"BNT-I (D51, severe)",-4.00285437563093,DOWN,0.001835734606423639,0.04959151276084532,Immune
EPB42,"ChAd (V1, D7)",-1.9216283828018683,DOWN,5.238126041906481e-7,1.1082020728351315e-4,Immune
EPB42,"ChAd-BNT (V2, D7)",-2.630705231349027,DOWN,5.361806984799238e-6,6.94057982839794e-4,Immune
EPB42,"I (D26, moderate)",-2.8647890841219246,DOWN,3.2068036623560846e-4,0.01473567551156259,Immune
EPB42,"I (D26, severe)",-3.6909612857990872,DOWN,9.77286209733573e-5,0.0062014775741096265,Immune
EPB42,"I (D51, severe)",-2.9212319622080747,DOWN,0.0017473836335664139,0.0479910881185835,Immune
EPHB2,"ChAd (V1, D3)",1.2411035616188015,UP,1.0370075710798066e-11,1.1365375197024848e-8,Immune
EPHB2,"ChAd-BNT (V2, D3)",0.9991096576610388,NEUTRAL,1.1986798314641962e-5,0.001285345156096051,Immune
EPHB3,"ZF2001 (V3, D07)",1.1578421211568366,UP,1.2682811763747027e-4,0.00751991455381647,Immune
EPS8,"BNT (V2, D1)",0.38213706091980193,NEUTRAL,0.001069311777855048,0.034387042773199476,Immune
EPX,"ChAd-BNT (V2, D3)",0.3883241051035788,NEUTRAL,5.762132588890296e-4,0.02232192995689918,Immune
EPX,"ChAd-BNT (V2, D7)",0.7654214282858499,NEUTRAL,3.5523404997455e-9,1.700855248944055e-6,Immune
ERAP2,"I (D10, moderate)",-1.4688216376098584,DOWN,0.0017228210132016447,0.047501000538700294,Immune
ERCC1,"ZF2001 (V3, D07)",-0.38745260636007944,NEUTRAL,2.3125851094483153e-4,0.011670018424085032,Immune
EXOSC9,"ChAd (V1, D7)",0.19216981840225167,NEUTRAL,6.11794916203422e-5,0.004410939449799105,Immune
F12,"BNT-I (D26, mild)",-2.1608629294177284,DOWN,4.963927683468947e-6,6.535982897791547e-4,Immune
F12,"BNT-I (D26, severe)",-1.4681707615222876,DOWN,1.7009372123218178e-5,0.0016876234400445235,Immune
F12,"BNT-I (D51, severe)",-1.7068483152002463,DOWN,2.1158213696590133e-4,0.010937976058960236,Immune
F12,"I (D26, moderate)",-1.8447593644499092,DOWN,2.819354246817842e-10,1.939627744863931e-7,Immune
F12,"I (D26, severe)",-1.4488768281937463,DOWN,1.9027019114438123e-5,0.0018333177851294587,Immune
F12,"I (D51, severe)",-1.2236851068201384,DOWN,2.629108121574378e-4,0.012770005689738004,Immune
F2,"ZF2001 (V3, D07)",2.7773276711380204,UP,7.93360775381814e-5,0.005325917357080997,Immune
FAS,"ZF2001 (V3, D14)",-1.0151632730768227,DOWN,0.00162192047566706,0.045638736495276534,Immune
FASLG,"BNT-I (D26, severe)",2.448828009541947,UP,2.663670818758788e-4,0.012895992749719611,Immune
FASLG,"BNT-I-BNT (D51, severe)",3.4938649892618203,UP,9.559658077047319e-5,0.006102455464184551,Immune
FASLG,"I (D26, severe)",2.7721119945948645,UP,3.5953505538473143e-5,0.002957261015171307,Immune
FASLG,"I (D51, moderate)",2.3114738250603253,UP,5.788427265405985e-4,0.0223872005735046,Immune
FBXO38,"BBIBP (V3, D07)",0.32842518059149584,NEUTRAL,3.390316540878211e-4,0.015314677073425943,Immune
FBXO38,"ZF2001 (V3, D07)",0.474320930857988,NEUTRAL,2.6449667919543786e-7,6.325640926022658e-5,Immune
FCAR,"ChAd-BNT (V2, D7)",-0.9522450802664162,NEUTRAL,2.3669299458806613e-6,3.6791265686567147e-4,Immune
FCAR,"I (D10, moderate)",1.8377939185161294,UP,3.605848658833463e-5,0.002963519940525321,Immune
FCAR,"I (D26, moderate)",-1.5908466043049387,DOWN,3.495336903785345e-4,0.01566294567434055,Immune
FCAR,"I (D26, severe)",-1.9248094036820667,DOWN,2.1206647303604684e-4,0.010955800440404931,Immune
FCER1A,"I (D10, severe)",-6.12863069661888,DOWN,1.8295110216335242e-6,3.0173510250615176e-4,Immune
FCER1G,"ChAd (V1, D3)",0.736322116571507,NEUTRAL,2.073631953149692e-12,2.7649038507129733e-9,Immune
FCER1G,"ChAd-BNT (V2, D7)",-0.583508240066305,NEUTRAL,1.4645672773346824e-4,0.008350517440464923,Immune
FCER1G,"I (D26, moderate)",-1.7864819340472584,DOWN,7.725604337402516e-5,0.005227577686411213,Immune
FCGR1A,BNT-I (D4),2.639834477950192,UP,7.253011481484794e-4,0.026230286097843503,Immune
FCGR1A,"ChAd (V1, D3)",1.3394738520238911,UP,6.624563638844498e-11,5.5186515337970114e-8,Immune
FCGR1A,"ChAd-BNT (V2, D3)",1.4008764663320137,UP,4.8430599799325835e-8,1.5553260722343046e-5,Immune
FCGR1A,"ChAd-BNT (V2, D7)",-1.109547582102069,DOWN,2.3310467663244908e-4,0.0117322880232581,Immune
FCGR1A,"I (D26, moderate)",-3.0163851333010423,DOWN,9.930184533418644e-5,0.006274760695564938,Immune
FCGR2A,"ChAd-BNT (V2, D7)",-0.7813871583647835,NEUTRAL,4.242035355418686e-4,0.017960513597782047,Immune
FCGR2B,"BNT-I (D10, severe)",-1.0950485689557126,DOWN,7.666651418911204e-4,0.027265433262586257,Immune
FCGR2B,"BNT-I (D26, mild)",-2.33555837774049,DOWN,4.941209258253276e-6,6.51511841755011e-4,Immune
FCGR2B,"BNT-I (D26, severe)",-1.8412964284440705,DOWN,1.3041795906440055e-6,2.3136033677056899e-4,Immune
FCGR2B,"I (D26, severe)",-2.2961605966664904,DOWN,1.6785975811048392e-9,9.031474219276905e-7,Immune
FCGR2B,"ZF2001 (V3, D07)",0.642689345085379,NEUTRAL,0.0013090601116395601,0.03952533524736122,Immune
FCGR2C,"ChAd-BNT (V2, D3)",0.9471862745953814,NEUTRAL,7.10499036885929e-5,0.004924102693527562,Immune
FCGR3A,"ChAd (V1, D3)",0.6653606792850004,NEUTRAL,1.270787838191126e-7,3.456911211333685e-5,Immune
FCGR3A,"ChAd (V1, D7)",-0.45476027466089086,NEUTRAL,2.7723769462380824e-4,0.013266972069716465,Immune
FCGR3A,I-I (D5),-2.83013796709409,DOWN,2.60191386654077e-4,0.012679495145840687,Immune
FCGRT,"I (D26, severe)",-1.435721791186863,DOWN,2.800002579693447e-4,0.013357746273689448,Immune
FCGRT,"ZF2001 (V3, D07)",-0.7226440719457407,NEUTRAL,1.2057577548341104e-4,0.00724341722638355,Immune
FGR,"ChAd (V1, D3)",0.39553489907858985,NEUTRAL,6.371381352237168e-7,1.2992478642566643e-4,Immune
FGR,"ChAd (V1, D7)",-0.27056217687992423,NEUTRAL,6.046235639794363e-4,0.023086669717550717,Immune
FKBP1A,"BNT-I (D26, severe)",-1.0557378836033966,DOWN,4.401964820000105e-4,0.018409791729987045,Immune
FKBP1A,"ChAd (V1, D3)",0.3145003749694851,NEUTRAL,4.955162402098395e-6,6.527165420150172e-4,Immune
FKBP1A,"ChAd-BNT (V2, D7)",-0.3416826337723782,NEUTRAL,7.220968486503737e-4,0.02614632100505599,Immune
FKBP1A,"I (D26, moderate)",-0.967830187088323,NEUTRAL,1.6741162580696225e-4,0.00920536725880994,Immune
FKBP1A,"I (D26, severe)",-0.9979886020173387,NEUTRAL,8.904857054683567e-4,0.030265710201918872,Immune
FKBP1A,"ZF2001 (V3, D07)",-0.5367001959172876,NEUTRAL,9.594821143000516e-5,0.00611872187192822,Immune
FKBP1A,"ZF2001 (V3, D14)",-0.47657323918445066,NEUTRAL,5.284742503542579e-4,0.020982731804460104,Immune
FKBP1B,"BNT-I (D26, severe)",-1.280638501577022,DOWN,0.00184829793549515,0.04982442155101363,Immune
FKBP1B,"ChAd (V1, D7)",-0.30950527182115306,NEUTRAL,2.891555203680529e-4,0.013672963145434099,Immune
FKBP1B,"ChAd-BNT (V2, D3)",-0.367977010948468,NEUTRAL,6.033804861601712e-4,0.0230588348631987,Immune
FKBP1B,"ChAd-BNT (V2, D7)",-0.7247194503871748,NEUTRAL,1.946960985511765e-8,7.255345520620476e-6,Immune
FKBP1B,"I (D51, moderate)",-1.3159030153470948,DOWN,0.0012856880840692185,0.039039726566970454,Immune
FKBP1B,"I (D51, severe)",-1.3022627287813133,DOWN,0.001360124586149534,0.0405695945715543,Immune
FLT1,"I (D10, moderate)",3.1349308090202155,UP,1.2751559121625372e-6,2.27359474069595e-4,Immune
FLT3,"I (D26, moderate)",-3.0156781596206637,DOWN,0.0013480103172129325,0.04032540911875421,Immune
FOSL1,"BBIBP (V3, D07)",-0.9671168421993476,NEUTRAL,4.6516457332118204e-4,0.01915433688442011,Immune
FOSL1,BNT-I (D1),2.7528298258837736,UP,0.00179864753024075,0.04890176461230222,Immune
FOSL1,"ChAd (V1, D3)",0.6995861433011529,NEUTRAL,1.0484096404662673e-6,1.9385885620528014e-4,Immune
FOSL1,"ChAd-BNT (V2, D7)",-0.9378896720031824,NEUTRAL,1.0333848462106074e-5,0.0011478272235376991,Immune
FOSL1,"ZF2001 (V3, D07)",-1.3110912327802104,DOWN,2.7779028641324276e-6,4.1755355179287905e-4,Immune
FOSL2,"ZF2001 (V3, D14)",0.6397994409461346,NEUTRAL,3.658381152829195e-4,0.016195293760851208,Immune
FOSL2,"ZF2001 (V3, D28)",0.6434960468976593,NEUTRAL,3.381485945803053e-4,0.01528936730050106,Immune
FOXI3,"ZF2001 (V3, D07)",1.9134357095095489,UP,1.577046013056402e-4,0.008809612730293135,Immune
FPR1,"ChAd-BNT (V2, D7)",-1.09567966585453,DOWN,3.603850587101367e-6,5.100815224596036e-4,Immune
FPR1,"I (D26, severe)",-1.8439421669141878,DOWN,8.635084953136097e-5,0.005661692974864815,Immune
FPR1,"ZF2001 (V3, D07)",-0.7384231493537586,NEUTRAL,0.00168411535433367,0.0468067054333263,Immune
FPR2,"ChAd (V1, D7)",0.6925671260922308,NEUTRAL,0.00149811778690793,0.04323299511315463,Immune
FPR2,"ChAd-BNT (V2, D7)",-2.0396368651469277,DOWN,2.5389271148663683e-10,1.7711230480961952e-7,Immune
FPR3,"BNT-I (D10, mild)",3.257519225703283,UP,3.932823827189121e-4,0.01702465560491168,Immune
FPR3,"ChAd (V1, D3)",0.9601373675688744,NEUTRAL,7.864817479988688e-8,2.3148128321007e-5,Immune
FPR3,"ChAd (V2, D7)",-2.7699039188812087,DOWN,8.044886970181026e-4,0.02818344403517234,Immune
FPR3,"ChAd-BNT (V2, D3)",0.8808488305150798,NEUTRAL,8.105294440978567e-5,0.00540745203464528,Immune
FPR3,"I (D10, severe)",-3.4545863131710006,DOWN,1.3235917283813624e-4,0.007760964583942526,Immune
FRK,"BBIBP (V3, D14)",1.270538908724013,UP,7.588192927040655e-4,0.027066583126175207,Immune
FRK,"ChAd (V1, D7)",0.7113557697845638,NEUTRAL,0.0011090590729208,0.03528419553726893,Immune
FRK,"ZF2001 (V3, D07)",1.8898385251132703,UP,5.460771921398915e-7,1.1461447261609555e-4,Immune
FUT4,"BBIBP (V3, D14)",-0.6537865144734476,NEUTRAL,3.161817647906379e-5,0.002685904595327826,Immune
FUT4,"BBIBP (V3, D28)",-0.553250946500339,NEUTRAL,4.2264886049943497e-4,0.017917283595486458,Immune
FUT4,"ChAd-BNT (V2, D3)",0.3709027296311767,NEUTRAL,5.252994819368771e-4,0.02089255496581978,Immune
FUT4,"I (D26, moderate)",-1.5826685018689157,DOWN,4.394810865218274e-5,0.0034390202156459704,Immune
FUT4,"I (D51, moderate)",-1.568760384277351,DOWN,5.268023568540149e-4,0.02093476262353706,Immune
FUT4,"ZF2001 (V3, D07)",-0.9762046499235634,NEUTRAL,6.704247360673161e-10,4.108446856569315e-7,Immune
FUT4,"ZF2001 (V3, D14)",-0.5507509681461087,NEUTRAL,4.5687080256048623e-4,0.018913673149091474,Immune
FUT7,"BNT-I (D26, mild)",-3.1433806370495194,DOWN,0.0010105998718826896,0.033099668375957826,Immune
FUT7,I-I (D2),-2.4787925374923896,DOWN,0.00131892996560802,0.039739807555481836,Immune
FYB2,"BBIBP (V3, D14)",2.056760231489253,UP,6.362070150813968e-5,0.004533846580804937,Immune
FYB2,"ZF2001 (V3, D07)",2.505131060732245,UP,1.0997103349270022e-6,2.0136805560630081e-4,Immune
FZD9,"ZF2001 (V3, D07)",3.0149140122533233,UP,0.00117678457986908,0.03680839439675741,Immune
GAPT,"ChAd (V1, D3)",0.4377573184118209,NEUTRAL,1.0222305046934942e-5,0.0011378916511389926,Immune
GARIN5A,"ZF2001 (V3, D07)",1.8794602144223784,UP,4.131691059162435e-4,0.017628740670589275,Immune
GATA3,"BBIBP (V3, D28)",-0.6794583264168005,NEUTRAL,6.292719222002493e-4,0.023727284170746567,Immune
GBP1,"ChAd (V1, D3)",1.22423904184044,UP,1.4592825643389702e-8,5.688447845095374e-6,Immune
GBP1,"ChAd-BNT (V2, D3)",1.6542800237752124,UP,9.482859290645076e-10,5.501805231075053e-7,Immune
GBP2,"ChAd (V1, D3)",0.3849732915633046,NEUTRAL,6.561343590617932e-4,0.02442534990220254,Immune
GBP2,"ChAd-BNT (V2, D3)",0.5883685113863257,NEUTRAL,3.170739225236061e-5,0.002690831054558693,Immune
GBP6,"I (D26, moderate)",-2.77999638121015,DOWN,6.331115649621519e-4,0.023826091021673785,Immune
GCH1,"ChAd (V1, D3)",0.5220427937346951,NEUTRAL,2.743161070934856e-7,6.49981080137149e-5,Immune
GCH1,"ChAd-BNT (V2, D3)",0.5971031039610225,NEUTRAL,2.6224352056368407e-6,3.986201353800174e-4,Immune
GCNT1,"ChAd (V1, D3)",0.32613804181813194,NEUTRAL,9.9467822250301e-4,0.03271041498458187,Immune
GCNT1,"ChAd (V1, D7)",-0.37922559626335584,NEUTRAL,1.2074184751097904e-4,0.007251555718669995,Immune
GCNT1,"ChAd-BNT (V2, D3)",0.5878980427677164,NEUTRAL,2.047478282356062e-6,3.29475477016051e-4,Immune
GCNT1,"ZF2001 (V3, D14)",-0.5000890104326533,NEUTRAL,8.867581300298916e-5,0.0057785572887933566,Immune
GEM,"BBIBP (V3, D07)",-1.9333351479383172,DOWN,3.587260600633057e-4,0.01596319180375869,Immune
GNL1,BNT-I (D1),0.9704487020856152,NEUTRAL,4.838910403722622e-6,6.41413406018949e-4,Immune
GP2,"ZF2001 (V3, D07)",1.6985825362279952,UP,2.9023594134922016e-4,0.013709505099842005,Immune
GPLD1,"ChAd (V1, D3)",-0.3777004750109622,NEUTRAL,8.19319746763172e-5,0.005447312754373862,Immune
GPLD1,"ChAd-BNT (V2, D3)",0.444906573441914,NEUTRAL,9.51713077802347e-5,0.006085629113867543,Immune
GPLD1,"ChAd-BNT (V2, D7)",0.9987145911419592,NEUTRAL,1.5364513191194115e-14,3.5905468402736006e-11,Immune
GPLD1,"I (D10, severe)",1.3946679287606027,UP,6.290362828189173e-5,0.0044982998104719975,Immune
GPLD1,"I (D26, moderate)",1.7100468688611696,UP,6.973266349325156e-9,3.0283110113392504e-6,Immune
GPLD1,"ZF2001 (V3, D07)",0.8165513480372828,NEUTRAL,0.00153390660420408,0.04391695409154225,Immune
GPR15,"BNT (V1, D6)",-0.5374963192482252,NEUTRAL,3.657486344445374e-4,0.016192844822058784,Immune
GPR15,"BNT-I (D26, severe)",2.911669909312042,UP,8.288349848076388e-4,0.028778997587529668,Immune
GPR15,"BNT-I (D51, severe)",4.148702092241292,UP,3.741587715607446e-4,0.016449191837033417,Immune
GPR15,"I (D26, moderate)",3.200379203361487,UP,1.8045392010585503e-5,0.0017618342512118724,Immune
GPR15,"I (D51, moderate)",3.1085415442798827,UP,3.572519888570304e-4,0.015910292090394646,Immune
GPR15,"I (D51, severe)",3.767743304984696,UP,1.5025211835921286e-5,0.0015342757809028364,Immune
GPR15,I-BNT-I (D2),3.879989644449633,UP,5.973718331503691e-4,0.02289646004022989,Immune
GPR183,"ChAd-BNT (V2, D3)",-0.378551632073855,NEUTRAL,6.193444778828261e-4,0.023471979662880456,Immune
GPR183,"ZF2001 (V3, D07)",-0.9101854746989873,NEUTRAL,6.813991660171244e-5,0.004772668775520653,Immune
GPR65,"ChAd (V1, D7)",0.2964303801404676,NEUTRAL,5.244205552334113e-4,0.020867227668118944,Immune
GPR65,"ChAd-BNT (V2, D3)",-0.372442718703225,NEUTRAL,5.464957770771986e-4,0.021475211319399085,Immune
GPR65,"ChAd-BNT (V2, D7)",-0.5011171382723083,NEUTRAL,7.248531447195841e-5,0.004995100698627643,Immune
GPR65,"I (D10, moderate)",1.875118561134598,UP,1.003502732968819e-12,1.4436140582880619e-9,Immune
GPR89A,"ChAd-BNT (V2, D7)",0.18705460194741788,NEUTRAL,3.4112432379449246e-4,0.015386479330477617,Immune
GPR89A,"ZF2001 (V3, D07)",0.2912971340853598,NEUTRAL,8.261392753977623e-4,0.0287180031534857,Immune
GPR89B,"ChAd (V1, D3)",-0.1641655292287011,NEUTRAL,0.00131104948710469,0.0395690186818145,Immune
GPR89B,"ChAd-BNT (V2, D3)",0.29262447500993005,NEUTRAL,2.357144357452859e-6,3.666922137999371e-4,Immune
GPR89B,"ChAd-BNT (V2, D7)",0.30929792921990307,NEUTRAL,1.9576043081890388e-5,0.0018740280660948004,Immune
GPR89B,"I (D26, moderate)",1.0411065404693751,UP,9.148826271548844e-4,0.030840566131035384,Immune
GRB2,"ChAd (V1, D3)",0.17799369562218673,NEUTRAL,7.84536240542156e-5,0.005286377846600443,Immune
GRB2,"ChAd-BNT (V2, D7)",-0.34639822821331884,NEUTRAL,1.624193918017167e-7,4.237121470425296e-5,Immune
GRB2,"I (D26, severe)",-1.0215525011885689,DOWN,1.562497171255116e-4,0.00875150733067734,Immune
GRB2,"ZF2001 (V3, D07)",-0.4618099169115878,NEUTRAL,6.3445112822704695e-6,7.892909691448996e-4,Immune
GRN,"ChAd (V1, D3)",0.7501386272350886,NEUTRAL,7.132456482243783e-10,4.3288851003541826e-7,Immune
GRN,"ZF2001 (V3, D07)",-0.6085791954671277,NEUTRAL,0.00147272257943776,0.042757845603196176,Immune
GTPBP1,"ChAd (V1, D7)",0.2643172312579574,NEUTRAL,1.763472060120552e-4,0.009566040432271902,Immune
GTPBP1,"ChAd-BNT (V2, D7)",-0.394502997196204,NEUTRAL,1.5169949596219713e-4,0.008563943777858518,Immune
GTPBP1,"I (D10, moderate)",1.3271967614967382,UP,2.909669625251586e-4,0.013730264863175811,Immune
GTPBP1,"ZF2001 (V3, D28)",0.31874549666261487,NEUTRAL,0.0017440553224129403,0.04792327963853912,Immune
HAMP,"ChAd (V1, D3)",0.7630806372948753,NEUTRAL,0.0016422301825713,0.04601273989782999,Immune
HAMP,"ZF2001 (V3, D14)",0.9945783967481086,NEUTRAL,0.00109951407520611,0.035084565233624083,Immune
HCK,"ChAd (V1, D3)",0.4958806894072136,NEUTRAL,1.583165432945158e-6,2.695535339271016e-4,Immune
HDAC4,BNT-I (D4),0.9295051676918592,NEUTRAL,7.989660952788349e-4,0.028045145807304224,Immune
HDAC4,"ChAd-BNT (V2, D7)",-0.24032711955659417,NEUTRAL,5.238721978341942e-4,0.020852409827558913,Immune
HHEX,"BNT-I (D26, severe)",-1.3454478133409657,DOWN,0.0010273946580639833,0.0334693553875288,Immune
HHEX,"I (D26, moderate)",-1.3439411548995317,DOWN,1.2728595475760524e-4,0.007534125153954786,Immune
HK1,"ChAd (V1, D3)",0.26214456844784206,NEUTRAL,1.3208209269641611e-9,7.357026886025211e-7,Immune
HK1,"ChAd-BNT (V2, D3)",0.1864688520891748,NEUTRAL,5.65992236166027e-4,0.022029499762793163,Immune
HLA-C,"BNT-I (D10, severe)",-1.1919701006282488,DOWN,2.605448618152312e-4,0.012690849326565138,Immune
