Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p)
"ZF2001 (V3, D14)","ZF2001 (V3, D07)",0.266,131,80,282,211,413,"ABCA6, ABHD12, ADAM28, AGPAT3, AGTRAP, AIM2, AP1S2, AQP9, BARD1, BCL11B, BIRC2, BRI3, BST1, C1S, CA2, CAPG, CD300C, CD53, CHAF1B, CLEC2D, CLPTM1, CORO1A, CORO2A, CPVL, CSK, CST3, CTSS, CXCL2, CXCR5, DUSP1, DUSP6, FCGRT, FFAR2, FGR, FKBP14, G0S2, GCH1, GLP2R, GLT1D1, GNB2, GP1BB, GPBAR1, GPM6B, GPR82, GRN, GXYLT2, GZMK, ICAM2, ICOSLG, IFIH1, IFNGR2, IGKC, IGKV1-5, IGKV3-20, IGKV4-1, IGLL5, IL12RB1, IL1B, IL1RN, ITGB4, ITGB8, ITM2C, JUNB, KCNE4, KIAA0513, KLF5, KLRB1, LAMP2, LAPTM5, LAT2, LCP1, LIF, LIME1, LMO2, LPCAT2, LRRTM4, LY86, LY96, MARCKS, MAZ, MBOAT2, MFSD1, MS4A4A, MXD1, NEDD4, NFKBIA, NOX4, OLR1, OSBPL10, PCDHB16, PECAM1, PGD, PKIA, PLBD1, PLEK, PRKCD, PSMB10, PTAFR, PTGER2, PTPRCAP, PTX3, PYCARD, PYGL, QPCT, RAB32, RAC2, S100A8, SCARB2, SCN1A, SECTM1, SERPINA1, SGK1, SLC13A1, SLC15A3, SLC24A1, SLC31A2, SLCO2B1, SORT1, STAT4, SYT2, TM4SF20, TNFAIP6, TNFRSF9, TNFSF12, TNFSF13, TNFSF13B, TRIB1, TTYH3, UBE2M, UNC93B1, VASP",62.09,31.72,8.706930686566538e-35,34.06013491282331
"ZF2001 (V3, D14)",BNT-I (D3),0.116,46,165,184,211,230,"AGPAT3, APEH, BASP1, BCL11B, BST2, CAPG, CD1B, CHAF1B, CLEC4E, CLPTM1, CORO2A, CSK, CST3, CTSS, FKBP14, GCA, GIMAP2, GPBAR1, GRN, HK3, IFI35, IFIH1, IL1B, ITPRIPL2, KLF4, KLRB1, LAT, LIF, LIME1, LMO2, LTBR, MSH2, MXD1, OAS1, PECAM1, PKIA, PLD4, PRKCD, PSMB10, PTPRCAP, RAC2, SAC3D1, SDC2, TNFRSF9, TTYH3, UNC93B1",21.8,20,5.891877947195405e-69,68.2297462583346
"ZF2001 (V3, D14)","BNT (V1, D6)",0.05,13,198,50,211,63,"CD1B, CXCL2, DUSP1, IGHA1, IGHG1, IGKC, IGKV3-20, IL1B, MBOAT2, MYH10, PKIA, SLCO2B1, TNFRSF17",6.16,20.63,7.111483180965806e-42,41.14803981275359
"ZF2001 (V3, D14)",I-I (D5),0.101,31,180,96,211,127,"AGPAT3, AIM2, BIRC2, BST2, CAPG, CD1B, CD300C, CSK, CX3CR1, DHCR24, FZD1, GCH1, GPBAR1, GRN, HK3, IFI35, IFIH1, IL12RB1, IL15, LIF, LMO2, MS4A4A, NR4A3, OAS1, ORM1, STAT1, TNFAIP6, TNFSF13, TNFSF13B, TTYH3, UNC93B1",14.69,24.41,1.1141433940823653e-52,51.95305891037323
"ZF2001 (V3, D14)",I-BNT (D5),0.005,1,210,1,211,2,IL1B,0.47,50,0.009433962264150947,2.02530586526477
"ZF2001 (V3, D14)",I (D3),0.046,13,198,70,211,83,"AIM2, BST2, CAPG, CHAF1B, CX3CR1, GRN, IFI35, IFIH1, LIF, MS4A4A, OAS1, SGK1, SLCO2B1",6.16,15.66,3.0018644181745805e-53,52.522608926938965
"ZF2001 (V3, D14)",I-I (D1),0.095,25,186,53,211,78,"AIM2, BIRC2, BST2, CXCR5, DUSP1, GCH1, IFI35, IFIH1, IL15, IL1RN, KLF4, LY86, MARCKS, MAZ, MS4A4A, NFKBIA, OAS1, PTGER2, SCARB2, SRD5A3, STAT1, TNFAIP6, TNFRSF9, TNFSF13B, UNC93B1",11.85,32.05,8.964118293293056e-37,36.047492421014105
"ZF2001 (V3, D14)","BBIBP (V3, D07)",0.109,29,182,55,211,84,"BRI3, CD1B, CX3CR1, CXCL2, DUSP1, DUSP6, G0S2, GPM6B, IFIH1, IGHG1, IL1B, IL6, ITGB8, ITPRIPL2, JUNB, KLF4, KLF5, LAPTM5, MARCKS, NFKBIA, NR4A3, PKIA, PLEK, PTGER2, PTX3, RAB32, SGK1, SLC24A1, TRIB1",13.74,34.52,6.529204255780081e-36,35.18513974497026
"ZF2001 (V3, D14)","BNT-I (D51, severe)",0.014,3,208,6,211,9,"APEH, CISH, NFE2",1.42,33.33,6.21055768361661e-10,9.206869400138595
"ZF2001 (V3, D14)","ChAd (V2, D1)",0.022,5,206,20,211,25,"IGHG1, IGKC, IGKV4-1, SDC2, ZMYND11",2.37,20,1.6104041151918398e-24,23.79306512833126
"ZF2001 (V3, D14)",I-I (D2),0.021,5,206,26,211,31,"CHAF1B, IFIH1, NR4A3, OAS1, SDC2",2.37,16.13,5.134793550186377e-30,29.28947701298535
"ZF2001 (V3, D14)",I (D4),0.013,3,208,22,211,25,"DHCR24, NR4A3, OAS1",1.42,12,5.958280728103694e-28,27.22487903858419
"ZF2001 (V3, D14)",I-I (D0),0.009,2,209,15,211,17,"CAPG, OAS1",0.95,11.76,1.3952272853336248e-21,20.85535503918189
"ZF2001 (V3, D14)","ChAd-BNT (V3, D1)",0.005,1,210,4,211,5,CD1B,0.47,20,5.775818645763437e-8,7.2383864515846605
"ZF2001 (V3, D14)","BNT-I-BNT (D51, severe)",0.004,1,210,12,211,13,KLF4,0.47,7.69,5.564494702683474e-19,18.254574266693105
BNT-I (D0),"BBIBP (V3, D14)",0.068,38,88,429,126,467,"ABHD12, ANXA1, ARL4C, ASGR2, ATF3, BCL3, BCL6, CD69, CHAF1A, CHAF1B, DUSP1, ESCO2, FFAR2, FKBP14, GATA3, GPR84, GYPE, IFIH1, IL10RA, IL1RN, ITGB8, ITM2A, JUN, KLF4, MARCKS, MMP8, NCF4, NFKBIA, NINJ1, P2RY2, RARA, RELB, RHOH, SGK1, SMARCD3, SVIL, TRIB1, TSPAN5",30.16,8.14,2.1156419433699885e-72,71.67455783152185
BNT-I (D0),"BBIBP (V3, D28)",0.088,47,68,420,115,467,"ACTN1, ADRB2, ANXA1, ARL4C, ASGR2, ATF3, BCL3, BCL6, BPI, BRD2, CA2, CD69, CMTM2, CXCR2, DAB2, DUSP1, DUSP6, FOSB, GATA3, GPR84, GYPE, HGS, IFIH1, IL10RA, IL1RN, ITGB8, JUN, JUNB, KLF12, KLF4, LCN2, LHFPL2, MARCKS, NFE2, NFKBIA, NINJ1, NRGN, P2RY2, PPBP, RBBP8, RHOH, SERINC5, SGK1, SUCNR1, TMEM140, TRIB1, TSPAN5",40.87,10.06,2.8687865930094685e-55,54.542301757409476
BNT-I (D0),"BNT (V2, D1)",0.163,91,90,376,181,467,"ABCA13, AIM2, ANPEP, APLP2, ARL4C, ATP1B2, ATP8B4, BPI, C1orf21, CACNA2D3, CAMP, CAPG, CARD11, CCL4, CCRL2, CD163, CD274, CD8A, CD8B, CEACAM1, CEACAM6, CIITA, CLEC2D, CTSB, CTSG, CXCL10, CXCL6, CYFIP1, DEFA4, DOCK4, DOK3, ELANE, FASLG, FCER1A, FPR3, GCH1, GPNMB, GRINA, GYPE, GZMH, IFI27, IFI35, IFNGR1, IL12RB1, IQGAP3, ITGAL, JUN, KLF5, LAMP3, LCN2, LHFPL2, LILRB1, LRP1, LRRC25, LTF, MANSC1, MARCKS, MARCO, MMP8, NFE2, NKG7, NOD2, OLFM4, OLR1, PDCD1LG2, PDGFRB, PGD, PKMYT1, PLD3, PLXDC2, PML, PPP1R16B, PRAM1, RGL4, S100A11, S100P, SECTM1, SERPINB9, SERPING1, SGK1, SIGLEC9, SLC1A3, SORT1, SP140, STAB1, STAT1, TAP1, TCN1, THEMIS, TIMP2, TMEM158",50.28,19.49,4.0509703632861164e-53,52.39244093408335
BNT-I (D0),"BNT-I (D10, mild)",0.275,191,228,276,419,467,"ABCA1, ABCA13, ABLIM1, ACE, ADCY9, AGPAT9, AGTRAP, AIM2, ALOX5, ANXA1, ANXA3, APOBEC3A, ARL4C, ASGR2, ATF3, ATP1B2, BCL11B, BCL2, BCL3, BCL6, BPI, C1R, C1orf162, C1orf21, CAMP, CAPG, CARD11, CCL4, CCR7, CCR9, CD163, CD177, CD2, CD274, CD28, CD8A, CD8B, CEACAM1, CEACAM6, CEBPD, CECR6, CHIT1, CHUK, CREB5, CSE1L, CST3, CST7, CX3CR1, DDX58, DDX60, DEFA4, DENND3, DOK3, DYSF, EIF2AK2, ELOVL4, ENG, ETS1, F2R, FASLG, FCER1A, FCGR2C, FCGR3B, FGR, FOLR3, FUT7, FXYD6, FYB, GATA3, GCA, GCH1, GPR84, GRINA, GSN, GZMA, GZMH, HCK, HERC5, HESX1, HK3, HLA-A, HLA-C, HLA-E, HLX, HP, IFI27, IFI30, IFI35, IFI6, IFIH1, IFIT1, IFIT3, IL10RA, IL15, IL1RN, IL2RB, INHBA, IQGAP3, ISG15, ITGAM, ITGB8, ITM2A, ITPR3, KCNJ15, KLF12, KLF4, KLF5, KLRB1, LAT2, LCN2, LCP2, LHFPL2, LILRA6, LIN7A, LRRC25, LRRN3, LTF, LYN, MAP2K6, MARCKS, MCTP1, MEF2A, MMP8, MSH2, MX2, MYD88, NAIP, NCF2, NDFIP2, NFE2, NFKB1, NKG7, OAS1, OAS3, OASL, OLFM4, OLR1, P2RX5, PARP9, PDCD1LG2, PGD, PKIA, PLSCR1, PPP1R16B, PRKACB, PRKCD, PTPRCAP, PVRIG, RAB31, RBBP8, RBM47, RELB, RHOH, RNASE2, RNF24, RORA, RSAD2, S100A11, S100P, SELL, SERPINA1, SERPING1, SH2D1A, SIGLEC1, SIGLEC5, SLC1A3, SLC26A8, SLC27A3, SLC38A1, SLC4A7, SMARCD3, SORT1, SP100, STAT1, SUCNR1, TAP1, TBC1D8, TCN1, TFEC, TGFBR3, THEMIS, TLR5, TNFSF11, TNFSF13B, TPD52, TRIM25, TRPC1, TYMP, USP18, VASP, ZBP1",45.58,40.9,3.6552937572041335e-66,65.43707771528443
BNT-I (D0),"BNT-I (D10, severe)",0.334,256,300,211,556,467,"ABCA1, ABCA13, ABLIM1, ACE, ADCY9, ADRB2, AGPAT9, AGTRAP, AIM2, ALOX5, ANXA1, ANXA3, APEH, APLP2, APOBEC3A, ARHGEF10L, ARL4C, ASGR2, ATP8B4, AZU1, BARD1, BCL11B, BCL2, BCL3, BCL6, BIN2, BPI, BRCA2, BTK, BTNL8, C1QB, C1QC, C1R, C1orf162, C1orf21, C2, CACNA2D3, CAMP, CAPG, CARD11, CARD9, CCL4, CCR7, CCR9, CD163, CD177, CD2, CD274, CD28, CD8A, CD8B, CEACAM1, CEACAM6, CEBPB, CEBPD, CFB, CHAF1B, CHIT1, CHST15, CHUK, CIITA, CMTM2, CREB5, CRIM1, CSE1L, CSF1R, CST7, CTLA4, CTSG, CX3CR1, CXCR4, DDX58, DDX60, DEFA4, DENND1B, DENND3, DGKZ, DOCK4, DOK3, DUSP1, DYSF, EIF2AK2, ELANE, ELOVL4, ENG, ESCO2, ETS1, F2R, F5, FAM105A, FAM46A, FASLG, FCER1A, FCGR3B, FGR, FOLR3, FUT7, FYB, GABBR1, GATA3, GCA, GCH1, GPNMB, GPR84, GRINA, GSN, GZMH, HERC5, HESX1, HK3, HLA-A, HLA-C, HLA-DPA1, HLA-E, HLX, HP, IFI27, IFI30, IFI35, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFNGR1, IL10RA, IL15, IL15RA, IL1RN, IL2RB, IL2RG, INHBA, IQGAP3, IRF7, ISG15, ITGAM, ITGB8, ITM2A, ITPR3, KCNJ15, KLF12, KLF4, KLF5, KLRB1, LAT, LAT2, LCN2, LCP2, LHFPL2, LILRA6, LILRB3, LIME1, LIN7A, LRRC25, LRRN3, LTA, LTF, LYN, MANSC1, MAP2K6, MARCKS, MAZ, MCTP1, MEF2A, MMP19, MMP8, MMP9, MX2, MYD88, NAIP, NCF2, NFE2, NFKBIA, NOD2, NRP2, OAS1, OAS3, OASL, OLFM4, OLR1, P2RX5, P2RY2, PARP9, PDCD1LG2, PFKFB4, PGD, PKIA, PKMYT1, PLSCR1, PLXDC2, PLXNB2, PLXND1, PML, PPP1R16B, PRKACB, PRKCD, PTGS2, PTPRCAP, PVRIG, RAB31, RASGRP4, RBBP8, RBM47, RELB, RNASE2, RNF24, RORA, RSAD2, S100A11, S100P, SAMSN1, SELL, SERPINA1, SERPINB10, SERPING1, SGK1, SH2B1, SH2D1A, SIGLEC1, SIGLEC5, SLA, SLC19A2, SLC1A3, SLC26A8, SLC38A1, SLC38A6, SLC4A7, SLCO4C1, SMARCD3, SORT1, SP100, SPNS1, STAT1, SVIL, TAP1, TBC1D8, TCN1, TGFBR3, THEMIS, TIMP2, TLR5, TMEM133, TMEM140, TNFSF11, TNFSF13B, TRIB1, TRIM25, TRPC1, TSC2, TTYH2, TYMP, USP18, VASP, WDFY3, XCL1, ZBP1",46.04,54.82,6.370108019706786e-57,56.19585320314898
BNT-I (D0),"BNT-I (D26, mild)",0.169,107,165,360,272,467,"ABCA1, ABCA13, ACE, AGPAT9, AIF1, AIM2, ALOX5, ANXA1, ANXA3, APLP2, APOBEC3A, ASGR2, ATP8B4, BCL3, BCL6, BPI, C1R, CAMP, CARD11, CCR7, CCR9, CD177, CD2, CEACAM6, CECR6, CHIT1, CHUK, CR2, CREB5, CST7, DEFA4, DENND3, DOK3, DUSP1, DYSF, ELOVL4, ENG, ETS1, F2R, F5, FAM105A, FASLG, FCGR2C, FUT7, FYB, GATA3, GCA, GPR84, GRINA, HK3, HP, IFNGR1, IL10RA, IQGAP3, ITGAM, ITPR3, JUP, KCNJ15, KLF12, KLF4, KLF5, LAT, LCN2, LILRA6, LIN7A, LRRN3, LTF, LYN, MAP2K6, MARCKS, MCTP1, MEF2A, MMP8, MYD88, NAIP, NCF2, NFKBIA, OLFM4, OLR1, PFKFB4, PGD, PRKACB, PRKCD, PTPRCAP, RAB31, RBM47, RELB, RGL4, RNF24, S100A11, S100P, SAMSN1, SELL, SERPINA1, SIGLEC5, SIRPB1, SLC1A3, SLC26A8, SLC38A1, SMARCD3, SORT1, TCN1, TLR5, TPD52, TRIB1, TRIM25, VASP",39.34,22.91,5.1662444664515253e-79,78.28682504688146
BNT-I (D0),"BNT-I (D26, severe)",0.116,62,66,405,128,467,"ABCA1, ABCA13, ADCY9, ADRB2, ANXA1, ANXA3, APEH, APOBEC3A, BCL3, BPI, CAMP, CARD9, CCDC22, CCR7, CD2, CEACAM6, CHIT1, CHUK, CIITA, CMTM2, CR2, CSF1R, CX3CR1, DUSP1, ELOVL4, ENG, EVI5, FASLG, FOLR3, FOSB, HLA-DPA1, IFNGR1, IL10RA, IQGAP3, JUN, JUP, KLF4, KLF5, LCN2, LIN7A, LRRN3, LTF, MARCKS, MMP8, NAIP, NFKBIA, NRP2, OLR1, PLXNB2, PLXND1, PPBP, PRKACB, PTPRCAP, S100P, SERPINB10, SLC19A2, SLC26A8, SMARCD3, SPNS1, TCN1, TRIB1, TTYH3",48.44,13.28,8.879423511403065e-49,48.051615229485336
BNT-I (D0),"ChAd (V1, D3)",0.325,266,352,201,618,467,"ABCA1, ABHD12, ABLIM1, ADAP2, AGPAT3, AGPAT9, AGTRAP, AIF1, AIM2, ANPEP, ANXA5, APEH, APLP2, ASGR2, ATF3, ATP1B2, ATP8B4, BARD1, BIN2, BLVRB, BRCA2, BST2, BTK, C1QB, C1QC, C1orf162, C2, C3, CAPG, CCDC22, CCR7, CCRL2, CD163, CD180, CD28, CD300C, CD33, CD37, CD68, CD74, CEBPB, CECR6, CFB, CFD, CHAF1A, CHAF1B, CHUK, CIITA, CLPTM1, CMTM2, CR2, CRIM1, CSE1L, CSF1R, CSK, CST3, CTSB, CTSS, CX3CR1, CXCL10, CXCL6, CYBB, CYFIP1, DAPK1, DDX58, DDX60, DHX58, DOCK2, DOK3, DYSF, EIF2AK2, EMILIN2, ENG, EPB41L3, ESCO2, EVI2B, FAM105A, FAM20C, FAM46A, FAM49A, FASLG, FCER1A, FCN1, FES, FGR, FKBP14, FOXO1, FPR3, FXYD6, FYB, FZD1, GATA3, GCH1, GPBAR1, GPR84, GRINA, GRN, GSN, GYPE, HCK, HCLS1, HERC5, HESX1, HK3, HLA-A, HLA-C, HLA-DPA1, HLA-E, HP, HSPA6, IFI27, IFI30, IFI35, IFI6, IFIH1, IFIT1, IFIT3, IL10RA, IL12RB1, IL15, IL15RA, IL2RG, IL4I1, IQGAP3, IRF7, ISG15, ITGAL, ITGB2, ITGB8, ITPR3, JUP, KIT, KLF12, KLF5, KLRB1, LAMP3, LAT2, LCP2, LHFPL2, LILRA1, LILRA2, LILRA6, LILRB1, LILRB2, LILRB3, LILRB4, LRRC25, LTBR, MARCH1, MARCKS, MARCO, MCTP1, MEF2A, MMP19, MNDA, MPEG1, MS4A14, MS4A6A, MSR1, MX2, MYD88, MYOF, NAIP, NCF1, NCF2, NFE2, NFKBIA, NOD2, NR4A3, NUP37, OAS1, OAS3, OASL, P2RX5, P2RY2, P2RY6, PARP9, PDCD1LG2, PDGFRB, PFKFB4, PGD, PILRA, PKIA, PKMYT1, PLA2G7, PLD3, PLSCR1, PLXDC2, PLXNB2, PML, PPP1R16B, PRAM1, PRKCD, PRKCZ, PSMB10, PTPN6, RAC2, RARA, RASGRP4, RASSF4, RBBP8, RBM47, RELB, RGL1, RGL4, RHOH, RIN2, RNASE2, RPS6KA1, RSAD2, S100A11, SAC3D1, SECTM1, SELL, SERPINA1, SERPINB9, SERPING1, SH2B1, SIGLEC1, SIGLEC16, SIGLEC5, SIGLEC7, SIGLEC9, SIRPA, SIRPB1, SLC16A3, SLC19A2, SLC1A3, SLC27A3, SLC38A1, SLC38A6, SLC4A7, SMARCD3, SORT1, SP100, SPI1, STAT1, STXBP2, SUCNR1, TAP1, TBC1D8, TFEC, TIMP2, TLR5, TLR7, TMEM133, TMEM51, TNFRSF1B, TNFSF11, TNFSF13, TNFSF13B, TNS3, TPD52, TRIB1, TRPC1, TTYH2, TTYH3, TUBG1, TXNDC15, TYMP, TYROBP, UNC93B1, USP18, VASP, VAV1, ZBP1",43.04,56.96,3.6531776841435206e-60,59.43732920395387
BNT-I (D0),"ChAd (V1, D7)",0.246,167,212,300,379,467,"ABCA13, ACTN1, ADAP2, ADCY9, AGPAT3, AGTRAP, AIF1, ANXA1, ANXA3, APEH, ARHGEF10L, ARL4C, ATF3, BARD1, BPI, BRCA2, BST2, BTNL8, C10orf10, C1QB, C1R, C1orf162, C2, C3, CAMP, CCL4, CCR7, CCR9, CD177, CD27, CD28, CD300C, CD33, CD68, CD69, CEACAM6, CEBPD, CECR6, CFB, CHAF1A, CHAF1B, CHIT1, CHUK, CIITA, CMTM2, CSE1L, CSF1R, CSK, CST3, CTLA4, CTSG, CX3CR1, CXCL10, CXCL6, CXCR2, DDX58, DEFA4, DENND1B, DENND3, DHX58, DOCK4, DOK3, DUSP1, EPB41L3, ESCO2, FAM46A, FASLG, FCGR2C, FCGR3B, FCN1, FGR, FKBP14, FOSB, FPR3, FYB, FZD1, GABBR1, GCA, GCH1, GPBAR1, GZMH, HCK, HK3, HLA-DPA1, HSPA6, IFI27, IFI35, IFI6, IFIH1, IFNGR1, IL12RB1, IQGAP3, ITGAL, JUN, KCNJ15, KLF4, LAMP3, LCN2, LIF, LILRA1, LILRB1, LILRB2, LILRB4, LRP1, LTF, MANSC1, MAP2K6, MARCKS, MEF2A, MMP19, MMP8, MMP9, MS4A14, MS4A6A, MSR1, MYOF, NFKB1, NFKBIA, NUP37, OAS1, OAS3, OLFM4, OLR1, P2RY2, PARP9, PDGFRB, PKMYT1, PLXNB2, PTGS2, PTPRE, PVRIG, RASSF4, RELB, S100P, SAMSN1, SDC2, SELL, SERINC5, SERPINA1, SH2B1, SH2D1A, SIGLEC1, SIGLEC16, SIGLEC7, SLA, SLC27A3, SLC38A6, SLC7A11, SMARCD3, SORT1, STAT1, TBC1D8, TCN1, THEMIS, TLR7, TMEM133, TMEM51, TNFRSF10C, TNFSF11, TNFSF13, TNFSF14, TPD52, TTYH2, UNC93B1, USP18, XCL1, ZBP1",44.06,35.76,9.617704226454427e-71,70.01692858292803
BNT-I (D0),"ChAd (V2, D3)",0.048,25,52,442,77,467,"ADCY9, ADRB2, BRCA2, CCRL2, CD8B, CFD, CST7, CX3CR1, FASLG, FKBP14, FOLR3, FOSB, FYB, FZD1, ITGB8, KLF4, PDGFRB, PTGS2, RAC2, RNF24, SERINC5, SLA, SLCO4C1, TNFRSF9, TNFSF11",32.47,5.35,8.526885842219712e-53,52.06920955130378
BNT-I (D0),"ChAd (V2, D7)",0.041,20,20,447,40,467,"ADCY9, ATF3, CCRL2, CST7, CX3CR1, FASLG, FCGR3B, FFAR2, FOSB, FPR3, GPR84, ITGB8, KLF4, PKIA, SGK1, SLA, SLCO4C1, TNFSF11, TRIB1, XCL1",50,4.28,8.844765937697923e-25,24.05331365549719
BNT-I (D0),"ChAd-BNT (V2, D3)",0.329,247,284,220,531,467,"ABCA13, ACTN1, ADAP2, AGPAT3, AGPAT9, AIF1, AIM2, ANXA5, APEH, APLP2, ARHGEF10L, ARL4C, ASGR1, ASGR2, ATF3, ATP1B2, ATP8B4, BCL11B, BCL3, BRCA2, BST2, BTK, BTNL8, C10orf10, C1QB, C1QC, C1orf162, C2, C3, CA2, CARD9, CCL4, CCR7, CCR9, CCRL2, CD163, CD274, CD28, CD300C, CD33, CD68, CD69, CD8A, CEBPB, CECR6, CENPL, CFB, CFD, CHAF1A, CHAF1B, CHUK, CIITA, CLEC2D, CLPTM1, CMTM2, CREB5, CSF1R, CST7, CTSB, CTSS, CX3CR1, CXCL10, CXCL6, CXCR2, CXCR4, CYBB, CYFIP1, DAB2, DAPK1, DDX58, DDX60, DHX58, DOCK2, DTYMK, DUSP1, DYSF, EIF2AK2, ELOVL4, EMILIN2, EPB41L3, ESCO2, EVI5, F5, FAM105A, FAM46A, FASLG, FCGR2C, FCGR3B, FCN1, FGR, FKBP14, FOXO1, FPR3, FYB, FZD1, GCH1, GPBAR1, GRN, HCK, HERC5, HESX1, HK3, HLA-DPA1, HLA-E, IFI27, IFI35, IFI6, IFIH1, IFIT1, IFIT2, IFIT3, IFNGR1, IL10RA, IL15RA, IL1RN, IL4I1, IQGAP3, IRF7, ISG15, ITGAL, ITGAM, ITM2A, JUNB, JUP, KCNJ15, KIT, KLF4, KLRB1, LAMP3, LCP2, LHFPL2, LILRA1, LILRA6, LILRB1, LILRB2, LILRB4, LIME1, LRG1, LRP1, LTA, LTBR, MARCH1, MARCKS, MARCO, MAZ, MCTP1, MEF2A, MMP19, MMP8, MNDA, MPEG1, MS4A14, MS4A6A, MSR1, MX2, MYD88, MYOF, NAIP, NCF1, NCF1C, NCF2, NFKB1, NKG7, NOD2, NR4A3, NRGN, OAS1, OAS3, OASL, P2RX5, P2RY6, PARP9, PDCD1LG2, PDGFRB, PFKFB4, PGD, PIK3R5, PILRA, PKMYT1, PLA2G7, PLD3, PLSCR1, PLXDC2, PLXNB2, PML, PPBP, PPP1R16B, PRAM1, PRKCD, PTPRCAP, RASSF4, RBBP8, RGL1, RHOH, RIN2, RNASE2, RPS6KA1, RSAD2, S100P, SAC3D1, SAMSN1, SDC2, SECTM1, SELL, SERPINA1, SERPING1, SH2D1A, SIGLEC1, SIGLEC16, SIGLEC9, SIRPA, SIRPB1, SLA, SLC19A2, SLC1A3, SLC27A3, SLC38A6, SORT1, SP100, SP140, STAB1, STAT1, SUCNR1, TAP1, TBC1D8, TFEC, TFRC, TLR5, TLR7, TMEM140, TMEM158, TNFRSF10C, TNFRSF4, TNFSF11, TNFSF13, TNFSF13B, TNFSF14, TNS3, TRIM25, TTYH2, TTYH3, TYMP, UNC93B1, USP18, WDFY3, XCL1, ZBP1",46.52,52.89,1.2669300094387376e-57,56.89724737671415
BNT-I (D0),"ChAd-BNT (V2, D7)",0.232,177,295,290,472,467,"ABCA1, ACAP1, ACTN1, ADAP2, AGPAT9, AIF1, AIM2, ALOX5, ANPEP, ANXA3, APEH, APLP2, ARL4C, BCL3, BCL6, BRCA2, BTNL8, C10orf10, CA2, CACNA2D3, CAPG, CBFA2T3, CCL4, CCR7, CCRL2, CD2, CD27, CD274, CD28, CD68, CD74, CEBPB, CEBPD, CHAF1A, CHAF1B, CHST15, CMTM2, CSF1R, CSF3R, CST3, CTLA4, CTSB, CTSS, CXCL10, CXCL6, CXCR2, CXCR4, DENND3, DOCK4, DOK3, DTYMK, DUSP6, DYSF, ESCO2, FAM20C, FAM49A, FASLG, FCGR3B, FFAR2, FKBP14, FOXO1, FXYD6, FZD1, GAB2, GCA, GCH1, GPR84, GRINA, GSN, HCK, HLA-DPA1, HLA-E, HSPA6, IFI30, IFI6, IFIT1, IFIT2, IFIT3, IFNGR1, IL15, IL15RA, IL1RN, IL2RB, IL4I1, IQGAP3, ITGAL, ITGB8, ITPR3, KCNJ15, KLF4, LAT, LHFPL2, LILRA2, LILRA6, LILRB1, LILRB2, LILRB3, LIN7A, LRG1, LRRC25, LTBR, LYN, MANSC1, MAP2K6, MARCKS, MAZ, MBOAT7, MCTP1, MPEG1, MSH2, MSR1, MYD88, NCF2, NFE2, NFKB1, NFKBIA, NINJ1, NOD2, NR4A3, NRGN, OASL, P2RY2, PGD, PIK3R5, PILRA, PKMYT1, PPBP, PTGS2, PTPRE, RAB31, RARA, RASGRP4, RBM47, RELB, RHOH, RIN2, RSAD2, S100A11, S100P, SAMSN1, SDC2, SECTM1, SERPINA1, SERPING1, SGK1, SH2B1, SIGLEC5, SLA, SLC16A3, SLC19A2, SLC26A8, SMARCD3, SORT1, SP140, SPI1, STAT1, SUCNR1, THEMIS, TIMP2, TMEM140, TMEM158, TMEM51, TMEM64, TNFAIP2, TNFRSF10C, TNFRSF1B, TNFSF11, TNFSF13B, TNFSF14, TRIB1, TSC2, TTYH3, TUBG1, TYROBP, VASP, WDFY3, ZBP1",37.5,37.9,9.800667832398951e-86,85.00874432981324
