"source","target","value","type"
"I (D26, severe)","PLEC",-1,"Directed"
"I (D26, severe)","CACNB3",-1,"Directed"
"I (D26, severe)","HMGB3",1,"Directed"
"I (D26, severe)","ANXA1",1,"Directed"
"I (D26, severe)","PRG3",1,"Directed"
"I (D26, severe)","ITGA9",1,"Directed"
"I (D26, severe)","LY96",1,"Directed"
"I (D26, severe)","SP100",1,"Directed"
"I (D26, severe)","GSDMD",-1,"Directed"
"I (D26, severe)","CDC42EP2",-1,"Directed"
"I (D26, severe)","TREX1",-1,"Directed"
"I (D26, severe)","TRIM11",-1,"Directed"
"I (D26, severe)","IRF3",-1,"Directed"
"I (D26, severe)","CD5",-1,"Directed"
"I (D26, severe)","NCR3",-1,"Directed"
"I (D26, severe)","ITGB7",-1,"Directed"
"I (D26, severe)","PLD3",-1,"Directed"
"I (D26, severe)","PMAIP1",1,"Directed"
"I (D26, severe)","CD40LG",-1,"Directed"
"I (D26, severe)","RORC",-1,"Directed"
"I (D26, severe)","NKG7",-1,"Directed"
"I (D26, severe)","PPARG",1,"Directed"
"I (D26, severe)","C1QA",-1,"Directed"
"I (D26, severe)","S1PR4",-1,"Directed"
"I (D26, severe)","IL21R",-1,"Directed"
"I (D26, severe)","SH2D2A",-1,"Directed"
"I (D26, severe)","CORO1A",-1,"Directed"
"I (D26, severe)","CHD7",1,"Directed"
"I (D26, severe)","TNFRSF21",-1,"Directed"
"I (D26, severe)","S1PR1",-1,"Directed"
"I (D26, severe)","IL7R",-1,"Directed"
"I (D26, severe)","ERBB2",-1,"Directed"
"I (D26, severe)","FCER1G",1,"Directed"
"I (D26, severe)","FUT4",1,"Directed"
"I (D26, severe)","PPP1R14B",-1,"Directed"
"I (D26, severe)","SPON2",-1,"Directed"
"I (D26, severe)","CD177",1,"Directed"
"I (D26, severe)","SIPA1",-1,"Directed"
"I (D26, severe)","PTGDS",-1,"Directed"
"I (D26, severe)","RNASE2",1,"Directed"
"I (D26, severe)","RABGEF1",1,"Directed"
"I (D26, severe)","CMKLR1",-1,"Directed"
"I (D26, severe)","ALPK1",1,"Directed"
"I (D26, severe)","TRIM64B",-1,"Directed"
"I (D26, severe)","EXO1",1,"Directed"
"I (D26, severe)","SLC15A4",1,"Directed"
"I (D26, severe)","RNASE3",1,"Directed"
"I (D26, severe)","FYN",-1,"Directed"
"I (D26, severe)","PPP2CA",1,"Directed"
"I (D26, severe)","MAP3K5",1,"Directed"
"I (D26, severe)","FLT1",1,"Directed"
"I (D26, severe)","CXCL2",1,"Directed"
"I (D26, severe)","GZMB",-1,"Directed"
"I (D26, severe)","SCART1",-1,"Directed"
"I (D26, severe)","CYBA",-1,"Directed"
"I (D26, severe)","DBH",-1,"Directed"
"I (D26, severe)","KLRC4",-1,"Directed"
"I (D26, severe)","EFNB1",-1,"Directed"
"I (D26, severe)","RC3H1",1,"Directed"
"I (D26, severe)","CCR9",-1,"Directed"
"I (D26, severe)","PRG2",1,"Directed"
"I (D26, severe)","HRAS",-1,"Directed"
"I (D26, severe)","DEFA4",1,"Directed"
"I (D26, severe)","LILRB1",-1,"Directed"
"I (D26, severe)","PPBP",1,"Directed"
"I (D26, severe)","HMGB2",1,"Directed"
"I (D26, severe)","DLL4",1,"Directed"
"I (D26, severe)","FLNB",-1,"Directed"
"I (D26, severe)","TRIM32",-1,"Directed"
"I (D26, severe)","GCNT4",-1,"Directed"
"I (D26, severe)","MPO",1,"Directed"
"I (D26, severe)","TANK",1,"Directed"
"I (D26, severe)","IL17RC",-1,"Directed"
"I (D26, severe)","ADARB1",-1,"Directed"
"I (D26, severe)","CD300C",-1,"Directed"
"I (D26, severe)","TLR10",1,"Directed"
"I (D26, severe)","TARM1",1,"Directed"
"I (D26, severe)","ZDHHC1",-1,"Directed"
"I (D26, severe)","CD244",-1,"Directed"
"I (D26, severe)","VIM",1,"Directed"
"I (D26, severe)","ASB2",-1,"Directed"
"I (D26, severe)","MAP2K6",1,"Directed"
"I (D26, severe)","CD40",-1,"Directed"
"I (D26, severe)","CD3G",-1,"Directed"
"I (D26, severe)","CHUK",1,"Directed"
"I (D26, severe)","CLEC7A",1,"Directed"
"I (D26, severe)","TCF7",-1,"Directed"
"I (D26, severe)","SLC18A2",1,"Directed"
"I (D26, severe)","MFHAS1",-1,"Directed"
"I (D26, severe)","TBK1",1,"Directed"
"I (D26, severe)","MAP3K8",1,"Directed"
"I (D26, severe)","CHID1",-1,"Directed"
"I (D26, severe)","RAF1",1,"Directed"
"I (D26, severe)","CLNK",1,"Directed"
"I (D26, severe)","TBX21",-1,"Directed"
"I (D26, severe)","RGCC",1,"Directed"
"I (D26, severe)","CRTAM",-1,"Directed"
"I (D26, severe)","IL18",1,"Directed"
"I (D26, severe)","PLCG1",-1,"Directed"
"I (D26, severe)","CCR7",-1,"Directed"
"I (D26, severe)","NFKBIZ",1,"Directed"
"I (D26, severe)","PTK6",-1,"Directed"
"I (D26, severe)","DNASE1",-1,"Directed"
"I (D26, severe)","CLEC4D",1,"Directed"
"I (D26, severe)","CDH26",1,"Directed"
"I (D26, severe)","TRIM68",-1,"Directed"
"I (D26, severe)","ACTR3",1,"Directed"
"I (D26, severe)","TNFRSF14",-1,"Directed"
"I (D26, severe)","CD3E",-1,"Directed"
"I (D26, severe)","TAPBPL",-1,"Directed"
"I (D26, severe)","NRROS",-1,"Directed"
"I (D26, severe)","IL36A",-1,"Directed"
"I (D26, severe)","CD55",1,"Directed"
"I (D26, severe)","BMX",1,"Directed"
"I (D26, severe)","NLRC3",-1,"Directed"
"I (D26, severe)","HLA-DPB1",-1,"Directed"
"I (D26, severe)","IL4I1",-1,"Directed"
"I (D26, severe)","TMIGD2",-1,"Directed"
"I (D26, severe)","TRIM22",1,"Directed"
"I (D26, severe)","CAMP",1,"Directed"
"I (D26, severe)","CIITA",-1,"Directed"
"I (D26, severe)","PKHD1L1",1,"Directed"
"I (D26, severe)","HHEX",1,"Directed"
"I (D26, severe)","ADAM17",1,"Directed"
"I (D26, severe)","SH2D1B",-1,"Directed"
"I (D26, severe)","F12",1,"Directed"
"I (D26, severe)","SAMHD1",-1,"Directed"
"I (D26, severe)","JAG1",1,"Directed"
"I (D26, severe)","CD14",-1,"Directed"
"I (D26, severe)","CX3CR1",-1,"Directed"
"I (D26, severe)","JUN",1,"Directed"
"I (D26, severe)","DHX58",-1,"Directed"
"I (D26, severe)","CTSF",-1,"Directed"
"I (D26, severe)","CD209",-1,"Directed"
"I (D26, severe)","CH25H",1,"Directed"
"I (D26, severe)","SUCNR1",1,"Directed"
"I (D26, severe)","VAV2",-1,"Directed"
"I (D26, severe)","CD2",-1,"Directed"
"I (D26, severe)","CR1",1,"Directed"
"I (D26, severe)","LY9",-1,"Directed"
"I (D26, severe)","KIR2DL3",-1,"Directed"
"I (D26, severe)","HLA-DRA",-1,"Directed"
"I (D26, severe)","HIF1A",1,"Directed"
"I (D26, severe)","TESPA1",-1,"Directed"
"I (D26, severe)","AXL",-1,"Directed"
"I (D26, severe)","SELP",1,"Directed"
"I (D26, severe)","ZP3",-1,"Directed"
"I (D26, severe)","ZFP36L2",1,"Directed"
"I (D26, severe)","RNF135",1,"Directed"
"I (D26, severe)","KIR3DL1",-1,"Directed"
"I (D26, severe)","TLR5",1,"Directed"
"I (D26, severe)","CD68",-1,"Directed"
"I (D26, severe)","ADAMTS13",-1,"Directed"
"I (D26, severe)","LRRC8A",-1,"Directed"
"I (D26, severe)","HELLS",1,"Directed"
"I (D26, severe)","APOBEC3D",-1,"Directed"
"I (D26, severe)","ZFPM1",-1,"Directed"
"I (D26, severe)","CXCR4",1,"Directed"
"I (D26, severe)","GRN",-1,"Directed"
"I (D26, severe)","HLA-DRB1",-1,"Directed"
"I (D26, severe)","TNFSF11",-1,"Directed"
"I (D26, severe)","PSMB10",-1,"Directed"
"I (D26, severe)","PPP2R3C",1,"Directed"
"I (D26, severe)","ACKR3",-1,"Directed"
"I (D26, severe)","CTSK",1,"Directed"
"I (D26, severe)","CXCL3",1,"Directed"
"I (D26, severe)","IL10",1,"Directed"
"I (D26, severe)","ADA",-1,"Directed"
"I (D26, severe)","ARMC5",-1,"Directed"
"I (D26, severe)","AIM2",1,"Directed"
"I (D26, severe)","KLF6",1,"Directed"
"I (D26, severe)","CD27",-1,"Directed"
"I (D26, severe)","ZBTB46",-1,"Directed"
"I (D26, severe)","BCL10",1,"Directed"
"I (D26, severe)","EPG5",1,"Directed"
"I (D26, severe)","JAK3",1,"Directed"
"I (D26, severe)","CR1L",1,"Directed"
"I (D26, severe)","FASLG",-1,"Directed"
"I (D26, severe)","EPS8",-1,"Directed"
"I (D26, severe)","CLEC4E",1,"Directed"
"I (D26, severe)","CAV1",1,"Directed"
"I (D26, severe)","GATA3",-1,"Directed"
"I (D26, severe)","VEGFA",1,"Directed"
"I (D26, severe)","TRIM25",1,"Directed"
"I (D26, severe)","KLRG1",-1,"Directed"
"I (D26, severe)","PTX3",1,"Directed"
"I (D26, severe)","DTX1",-1,"Directed"
"I (D26, severe)","BCR",-1,"Directed"
"I (D26, severe)","LILRA6",1,"Directed"
"I (D26, severe)","CD96",-1,"Directed"
"I (D26, severe)","RAB20",1,"Directed"
"I (D26, severe)","KLRC3",-1,"Directed"
"I (D26, severe)","IRF7",-1,"Directed"
"I (D26, severe)","EXT1",1,"Directed"
"I (D26, severe)","IL12B",1,"Directed"
"I (D26, severe)","TP53",-1,"Directed"
"I (D26, severe)","NTRK1",-1,"Directed"
"I (D26, severe)","CAMK4",-1,"Directed"
"I (D26, severe)","IFI27",1,"Directed"
"I (D26, severe)","RFX1",-1,"Directed"
"I (D26, severe)","LEF1",-1,"Directed"
"I (D26, severe)","SPNS2",-1,"Directed"
"I (D26, severe)","CARD11",-1,"Directed"
"I (D26, severe)","IL4",-1,"Directed"
"I (D26, severe)","SIT1",-1,"Directed"
"I (D26, severe)","ADGRB1",-1,"Directed"
"I (D26, severe)","ZNF683",-1,"Directed"
"I (D26, severe)","ETS1",-1,"Directed"
"I (D26, severe)","PRKCE",1,"Directed"
"I (D26, severe)","CXCR3",-1,"Directed"
"I (D26, severe)","NCR1",-1,"Directed"
"I (D26, severe)","CD160",-1,"Directed"
"I (D26, severe)","PAG1",1,"Directed"
"I (D26, severe)","TNFAIP3",1,"Directed"
"I (D26, severe)","FCAR",1,"Directed"
"I (D26, severe)","FOXP3",-1,"Directed"
"I (D26, severe)","IFNL1",1,"Directed"
"I (D26, severe)","CFP",-1,"Directed"
"I (D26, severe)","GAS6",-1,"Directed"
"I (D26, severe)","BST1",1,"Directed"
"I (D26, severe)","RAB43",1,"Directed"
"I (D26, severe)","SPTA1",1,"Directed"
"I (D26, severe)","EOMES",-1,"Directed"
"I (D26, severe)","C3AR1",1,"Directed"
"I (D26, severe)","FCGR1A",1,"Directed"
"I (D26, severe)","FZD5",1,"Directed"
"I (D26, severe)","SFTPD",-1,"Directed"
"I (D26, severe)","FLT3",1,"Directed"
"I (D26, severe)","ITK",-1,"Directed"
"I (D26, severe)","TGFBR3",-1,"Directed"
"I (D26, severe)","CCR4",-1,"Directed"
"I (D26, severe)","CCL20",1,"Directed"
"I (D26, severe)","LYL1",-1,"Directed"
"I (D26, severe)","UNC13D",-1,"Directed"
"I (D26, severe)","PARP9",1,"Directed"
"I (D26, severe)","TLR7",-1,"Directed"
"I (D26, severe)","EPHB3",-1,"Directed"
"I (D26, severe)","TREML1",1,"Directed"
"I (D26, severe)","CXCL16",1,"Directed"
"I (D26, severe)","EDN1",1,"Directed"
"I (D26, severe)","EIF2AK2",1,"Directed"
"I (D26, severe)","TLR3",-1,"Directed"
"I (D26, severe)","CD79B",-1,"Directed"
"I (D26, severe)","PGLYRP4",1,"Directed"
"I (D26, severe)","CLEC5A",1,"Directed"
"I (D26, severe)","IL1RL2",1,"Directed"
"I (D26, severe)","XCL2",-1,"Directed"
"I (D26, severe)","A2M",-1,"Directed"
"I (D26, severe)","IRAK2",1,"Directed"
"I (D26, severe)","WFDC3",1,"Directed"
"I (D26, severe)","PDCD1",-1,"Directed"
"I (D26, severe)","CACNB4",-1,"Directed"
"I (D26, severe)","GPR15",-1,"Directed"
"I (D26, severe)","CFD",1,"Directed"
"I (D26, severe)","TNFRSF17",1,"Directed"
"I (D26, severe)","UBD",-1,"Directed"
"I (D26, severe)","FAS",1,"Directed"
"I (D26, severe)","WFDC12",1,"Directed"
"I (D26, severe)","MDK",-1,"Directed"
"I (D26, severe)","VSIG4",1,"Directed"
"I (D26, severe)","TPD52",1,"Directed"
"I (D26, severe)","PRR7",1,"Directed"
"I (D26, severe)","STXBP1",-1,"Directed"
"I (D26, severe)","APOBEC3A",1,"Directed"
"I (D26, severe)","ACE",-1,"Directed"
"I (D26, severe)","PDGFB",-1,"Directed"
"I (D26, severe)","KIR2DL1",-1,"Directed"
"I (D26, severe)","TIFA",1,"Directed"
"I (D26, severe)","GNLY",-1,"Directed"
"I (D26, severe)","HLA-H",-1,"Directed"
"I (D26, severe)","S100A7",1,"Directed"
"I (D26, severe)","NLRP9",1,"Directed"
"I (D26, severe)","TXK",-1,"Directed"
"I (D26, severe)","JCHAIN",1,"Directed"
"I (D26, severe)","IL1RN",1,"Directed"
"I (D26, severe)","ICAM1",1,"Directed"
"I (D26, severe)","CTSG",1,"Directed"
"I (D26, severe)","BCL3",1,"Directed"
"I (D26, severe)","ULBP2",1,"Directed"
"I (D26, severe)","FPR3",-1,"Directed"
"I (D51, moderate)","CYP26B1",-1,"Directed"
"I (D51, moderate)","LTF",1,"Directed"
"I (D51, moderate)","DNAJA3",-1,"Directed"
"I (D51, moderate)","ANKHD1",1,"Directed"
"I (D51, moderate)","SNCA",1,"Directed"
"I (D51, moderate)","BPI",1,"Directed"
"I (D51, moderate)","CR1L",1,"Directed"
"I (D51, moderate)","EPB42",1,"Directed"
"I (D51, moderate)","OLR1",1,"Directed"
"I (D51, severe)","EDN1",1,"Directed"
"I (D51, severe)","CCL20",1,"Directed"
"I (D51, severe)","NBN",1,"Directed"
"I (D51, severe)","FCER1A",-1,"Directed"
"I (D51, severe)","MAPKAPK2",1,"Directed"
"I (D51, severe)","ZC3H12A",1,"Directed"
"I (D51, severe)","CD40LG",-1,"Directed"
"I (D51, severe)","PTX3",1,"Directed"
"I (D51, severe)","ICAM1",1,"Directed"
"I (D51, severe)","B4GALT1",1,"Directed"
"I (D51, severe)","FCAR",1,"Directed"
"I (D51, severe)","TLR2",1,"Directed"
"I (D51, severe)","FUT4",1,"Directed"
"I (D51, severe)","SLC15A3",1,"Directed"
"I (D51, severe)","IL1R2",1,"Directed"
"I (D51, severe)","TBK1",1,"Directed"
"I (D51, severe)","NFKBIA",1,"Directed"
"I (D51, severe)","IL18RAP",1,"Directed"
"I (D51, severe)","SLC15A4",1,"Directed"
"I (D51, severe)","CLEC10A",-1,"Directed"
"I (D51, severe)","GTPBP1",1,"Directed"
"I (D51, severe)","EPG5",1,"Directed"
"I (D51, severe)","RABGEF1",1,"Directed"
"I (D51, severe)","RIOK3",1,"Directed"
"I (D51, severe)","RAB32",1,"Directed"
"I (D51, severe)","AKIRIN2",1,"Directed"
"I (D51, severe)","ANKHD1",1,"Directed"
"I (D51, severe)","ARG1",1,"Directed"
"I (D51, severe)","S100A12",1,"Directed"
"I (D51, severe)","PPP2CA",1,"Directed"
"I (D51, severe)","SRPK1",1,"Directed"
"I (D51, severe)","SIRT2",1,"Directed"
"I (D51, severe)","SKIL",1,"Directed"
"I (D51, severe)","MS4A2",-1,"Directed"
"I (D51, severe)","CYP26B1",-1,"Directed"
"I (D51, severe)","RNF19B",1,"Directed"
"I (D51, severe)","CCNB2",1,"Directed"
"I (D51, severe)","TNFAIP3",1,"Directed"
"I (D51, severe)","ADD2",-1,"Directed"
"I (D51, severe)","LTF",1,"Directed"
"I (D51, severe)","EP300",1,"Directed"
"I (D51, severe)","CHUK",1,"Directed"
"I (D51, severe)","BCL3",1,"Directed"
"I (D51, severe)","CXCL2",1,"Directed"
"I (D51, severe)","RORC",-1,"Directed"
"I (D51, severe)","NFKB2",1,"Directed"
"I (D51, severe)","FAU",1,"Directed"
"I (D51, severe)","LCN2",1,"Directed"
"I (D51, severe)","HLA-E",1,"Directed"
"I (D51, severe)","NFIL3",1,"Directed"
"I (D51, severe)","IL18R1",1,"Directed"
"I (D51, severe)","ADAM17",1,"Directed"
"I (D51, severe)","FZD5",1,"Directed"
"I (D51, severe)","S100A8",1,"Directed"
"I (D51, severe)","NFKBIZ",1,"Directed"
"I (D51, severe)","JAG1",1,"Directed"
"I (D51, severe)","CD4",-1,"Directed"
"I (D51, severe)","TAPBP",1,"Directed"
"I (D51, severe)","CLEC4E",1,"Directed"
"I (D51, severe)","CLEC4D",1,"Directed"
"I (D51, severe)","IL1R1",1,"Directed"
"I (D51, severe)","ACTR3",1,"Directed"
"I (D51, severe)","IL27",1,"Directed"
"I (D51, severe)","BAK1",1,"Directed"
"I (D51, severe)","IRF1",1,"Directed"
"I (D51, severe)","PSMB8",1,"Directed"
"I (D51, severe)","HLA-B",1,"Directed"
"I (D51, severe)","NFKBID",1,"Directed"
"I (D51, severe)","ZC3HAV1",1,"Directed"
"I (D51, severe)","JMJD6",1,"Directed"
"I (D51, severe)","TRIM22",1,"Directed"
"I (D51, severe)","PELI1",1,"Directed"
"I (D51, severe)","IFIH1",1,"Directed"
"I (D51, severe)","ANXA3",1,"Directed"
"I (D51, severe)","RASSF5",1,"Directed"
"I (D51, severe)","RELA",1,"Directed"
"I (D51, severe)","CH25H",1,"Directed"
"I (D51, severe)","HDAC5",1,"Directed"
"I (D51, severe)","TIFA",1,"Directed"
"I (D51, severe)","BCL10",1,"Directed"
"I (D51, severe)","HDAC4",1,"Directed"
"I (D51, severe)","NLRC5",1,"Directed"
"I (D51, severe)","CAMP",1,"Directed"
"I (D51, severe)","IL10",1,"Directed"
"I (D51, severe)","C3AR1",1,"Directed"
"I (D51, severe)","EZH2",1,"Directed"
"I (D51, severe)","GAPDH",1,"Directed"
"I (D51, severe)","S100A9",1,"Directed"
"I (D51, severe)","FCGR1A",1,"Directed"
"I (D51, severe)","C1R",1,"Directed"
"I (D51, severe)","IFITM2",1,"Directed"
"I (D51, severe)","RELB",1,"Directed"
"I (D51, severe)","CCND3",1,"Directed"
"I (D51, severe)","CD55",1,"Directed"
"I (D51, severe)","GCNT4",-1,"Directed"
"I (D51, severe)","FLT1",1,"Directed"
"I (D51, severe)","PLEKHM2",1,"Directed"
"I (D51, severe)","FUT7",1,"Directed"
"I (D51, severe)","PSME1",1,"Directed"
"I (D51, severe)","ACTG1",1,"Directed"
"I (D51, severe)","TICAM1",1,"Directed"
"I (D51, severe)","TRIM64B",-1,"Directed"
"I (D51, severe)","IL7R",-1,"Directed"
"I (D51, severe)","POLB",1,"Directed"
"I (D51, severe)","SLPI",1,"Directed"
"I (D51, severe)","GBP2",1,"Directed"
"I (D51, severe)","IRAK3",1,"Directed"
"I (D51, severe)","MAP2K6",1,"Directed"
"I (D51, severe)","TAP1",1,"Directed"
"I (D51, severe)","ITGB8",-1,"Directed"
"I (D51, severe)","BPI",1,"Directed"
"I (D51, severe)","TUBB4B",1,"Directed"
"I (D51, severe)","CHGA",1,"Directed"
"I (D51, severe)","DNASE1L3",-1,"Directed"
"I (D51, severe)","ZNFX1",1,"Directed"
"I (D51, severe)","RIPK2",1,"Directed"
"I (D51, severe)","ADGRG3",1,"Directed"
"I (D51, severe)","ROMO1",1,"Directed"
"I (D51, severe)","TNFRSF21",-1,"Directed"
"I (D51, severe)","CEACAM8",1,"Directed"
"I (D51, severe)","RAPGEF3",1,"Directed"
"I (D51, severe)","HLA-C",1,"Directed"
"I (D51, severe)","OLR1",1,"Directed"
"I (D51, severe)","APOBEC3A",1,"Directed"
"I (D51, severe)","ADAM9",1,"Directed"
"I (D51, severe)","LCP2",1,"Directed"
"I (D51, severe)","CRISP3",1,"Directed"
"I (D51, severe)","GCH1",1,"Directed"
"I (D51, severe)","ALPK1",1,"Directed"
"I (D51, severe)","PMAIP1",1,"Directed"
"I (D51, severe)","BCL6",1,"Directed"
"I (D51, severe)","CDC42EP4",1,"Directed"
"I (D51, severe)","EXT1",1,"Directed"
"I (D51, severe)","LIMK1",1,"Directed"
"I (D51, severe)","STAT1",1,"Directed"
"I (D51, severe)","GPER1",1,"Directed"
"I (D51, severe)","LY96",1,"Directed"
"I (D51, severe)","TYROBP",1,"Directed"
"I (D51, severe)","RAP1GAP",1,"Directed"
"I (D51, severe)","CCR9",-1,"Directed"
"I (D51, severe)","GRB2",1,"Directed"
"I (D51, severe)","CFD",1,"Directed"
"I (D51, severe)","DEFA4",1,"Directed"
"I (D51, severe)","ULBP2",1,"Directed"
"I (D51, severe)","CHD7",1,"Directed"
"I (D51, severe)","HIF1A",1,"Directed"
"I (D51, severe)","NCF1",1,"Directed"
"I (D51, severe)","LY9",-1,"Directed"
"I (D51, severe)","THBS1",1,"Directed"
"I (D51, severe)","S1PR1",-1,"Directed"
"I (D51, severe)","PRKDC",1,"Directed"
"I (D51, severe)","ADGRE2",1,"Directed"
"I (D51, severe)","SBNO2",1,"Directed"
"I (D51, severe)","PRKCE",1,"Directed"
"I (D51, severe)","NEDD9",1,"Directed"
"I (D51, severe)","TARM1",1,"Directed"
"I (D51, severe)","SOS2",1,"Directed"
"I (D51, severe)","ADM",1,"Directed"
"I (D51, severe)","PSMB10",1,"Directed"
"I (D51, severe)","FLT3",1,"Directed"
"I (D51, severe)","PREX1",1,"Directed"
"I (D51, severe)","TESPA1",-1,"Directed"
"I (D51, severe)","JAK2",1,"Directed"
"I (D51, severe)","CYP11B1",1,"Directed"
"I (D51, severe)","GPR65",1,"Directed"
"I (D51, severe)","PARP9",1,"Directed"
"I (D51, severe)","HLA-A",1,"Directed"
"I (D51, severe)","HLA-F",1,"Directed"
"I (D51, severe)","GBP6",1,"Directed"
"I (D51, severe)","STXBP4",-1,"Directed"
"I (D51, severe)","MAP3K8",1,"Directed"
"I (D51, severe)","PPBP",1,"Directed"
"I (D51, severe)","FOSL1",1,"Directed"
"I (D51, severe)","NOD2",1,"Directed"
"I (D51, severe)","MPEG1",-1,"Directed"
"I (D51, severe)","CD1C",-1,"Directed"
"I (D51, severe)","IFITM1",1,"Directed"
"I (D51, severe)","FAS",1,"Directed"
"I (D51, severe)","CD177",1,"Directed"
"I (D51, severe)","PPARG",1,"Directed"
"I (D51, severe)","AZU1",1,"Directed"
"I (D51, severe)","PGLYRP1",1,"Directed"
"I (D51, severe)","RAB20",1,"Directed"
"I (D51, severe)","TRIM32",-1,"Directed"
"I (D51, severe)","DDX3X",1,"Directed"
"I (D51, severe)","IRAK2",1,"Directed"
"I (D51, severe)","ENDOU",1,"Directed"
"I (D51, severe)","CSF1R",-1,"Directed"
"I (D51, severe)","IFNG",1,"Directed"
"I (D51, severe)","HMGB2",1,"Directed"
"I (D51, severe)","IL1RN",1,"Directed"
"I (D51, severe)","VNN1",1,"Directed"
"I (D51, severe)","IFI30",1,"Directed"
"I (D51, severe)","CD24",1,"Directed"
"I (D51, severe)","GBP1",1,"Directed"
"I (D51, severe)","ZDHHC18",1,"Directed"
"I (D51, severe)","TNFSF9",1,"Directed"
"I (D51, severe)","DYSF",1,"Directed"
"I (D51, severe)","CD209",-1,"Directed"
"I (D51, severe)","TRIM25",1,"Directed"
"I (D51, severe)","EIF2AK2",1,"Directed"
"I (D51, severe)","TNFRSF11A",-1,"Directed"
"I (D51, severe)","CLNK",1,"Directed"
"I (D51, severe)","PF4",1,"Directed"
"I (D51, severe)","TCIRG1",1,"Directed"
"I (D51, severe)","SPI1",1,"Directed"
"I (D51, severe)","SH2D1B",-1,"Directed"
"I (D51, severe)","LEF1",-1,"Directed"
"I (D51, severe)","RNF213",1,"Directed"
"I (D51, severe)","ITK",-1,"Directed"
"I (D51, severe)","CD86",-1,"Directed"
"I (D51, severe)","GPR15",-1,"Directed"
"I (D51, severe)","ZBP1",1,"Directed"
"I (D51, severe)","PI3",1,"Directed"
"I (D51, severe)","TXK",-1,"Directed"
"I (D51, severe)","CXCR4",1,"Directed"
"I (D51, severe)","SCART1",-1,"Directed"
"I (D51, severe)","CCR7",-1,"Directed"
"I (D51, severe)","HAVCR2",-1,"Directed"
"I (D51, severe)","TBKBP1",1,"Directed"
"I (D51, severe)","IGF1R",1,"Directed"
"I (D51, severe)","IFNGR2",1,"Directed"
"I (D51, severe)","MPO",1,"Directed"
"I (D51, severe)","NR4A3",1,"Directed"
"I (D51, severe)","AIM2",1,"Directed"
"I (D51, severe)","PRKCD",1,"Directed"
"I (D51, severe)","DTX1",-1,"Directed"
"I (D51, severe)","F12",1,"Directed"
"I (D51, severe)","TREML1",1,"Directed"
"I (D51, severe)","SELP",1,"Directed"
"I (D51, severe)","PSMB9",1,"Directed"
"I (D51, severe)","ETS1",-1,"Directed"
"I (D51, severe)","ADAM8",1,"Directed"
"I (D51, severe)","ISG20",1,"Directed"
"I (D51, severe)","BSG",1,"Directed"
"I (D51, severe)","CD3G",-1,"Directed"
"I (D51, severe)","KAT7",1,"Directed"
"I (D51, severe)","EXO1",1,"Directed"
"I (D51, severe)","ADGRE5",1,"Directed"
"I (D51, severe)","CACNB4",-1,"Directed"
"I (D51, severe)","NMI",1,"Directed"
"I (D51, severe)","ITGA6",-1,"Directed"
"I (D51, severe)","CD274",1,"Directed"
"I (D51, severe)","ALOX5",1,"Directed"
"I (D51, severe)","CEBPB",1,"Directed"
"I (D51, severe)","PTK6",-1,"Directed"
"I (D51, severe)","KIR2DL3",-1,"Directed"
"I (D51, severe)","ZBTB46",-1,"Directed"
"I (D51, severe)","WNT4",1,"Directed"
"I (D51, severe)","CXCL8",1,"Directed"
"I (D51, severe)","SH2B2",1,"Directed"
"I (D51, severe)","PARP14",1,"Directed"
"I (D51, severe)","BMX",1,"Directed"
"I (D51, severe)","ELANE",1,"Directed"
"I (D51, severe)","TLR5",1,"Directed"
"I (D51, severe)","FPR3",-1,"Directed"
"I (D51, severe)","DDX21",1,"Directed"
"I (D51, severe)","IL1RL2",1,"Directed"
"I (D51, severe)","AICDA",1,"Directed"
"I (D51, severe)","KLRC4",-1,"Directed"
"I (D51, severe)","CR1",1,"Directed"
"I (D51, severe)","SHB",1,"Directed"
"I (D51, severe)","LGALS3",1,"Directed"
"I (D51, severe)","KLF6",1,"Directed"
"I (D51, severe)","HLX",1,"Directed"
"I (D51, severe)","BATF2",1,"Directed"
"I (D51, severe)","PIK3AP1",1,"Directed"
"I (D51, severe)","TFEB",1,"Directed"
"I (D51, severe)","ZDHHC1",-1,"Directed"
"I (D51, severe)","FPR1",1,"Directed"
"I (D51, severe)","CFP",1,"Directed"
"I (D51, severe)","ZP3",-1,"Directed"
"I (D51, severe)","BATF",1,"Directed"
"I (D51, severe)","FCGRT",1,"Directed"
"I (D51, severe)","IL36A",-1,"Directed"
"I (D51, severe)","IL23R",-1,"Directed"
"I (D51, severe)","CD3E",-1,"Directed"
"I (D51, severe)","SPN",-1,"Directed"
"I-I (D1)","PAX5",-1,"Directed"
"I-I (D1)","MS4A1",-1,"Directed"
"I-I (D1)","CD19",-1,"Directed"
"I-I (D1)","CD22",-1,"Directed"
"I-I (D1)","FCRL1",-1,"Directed"
"I-I (D1)","CD79A",-1,"Directed"
"I-I (D1)","POU2AF1",-1,"Directed"
"I-I (D1)","BLK",-1,"Directed"
"I-I (D1)","BANK1",-1,"Directed"
"I-I (D1)","TNFRSF13B",-1,"Directed"
"I-I (D1)","TNFRSF13C",-1,"Directed"
"ZF2001 (V3, D07)","CYP26B1",1,"Directed"
"ZF2001 (V3, D07)","TMEM98",1,"Directed"
"ZF2001 (V3, D07)","CX3CL1",1,"Directed"
"ZF2001 (V3, D07)","PGLYRP1",1,"Directed"
