Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p),padj
"BBIBP (V3, D14)","I (D26, severe)",0.152,63,275,76,338,139,"ADM, BCAR1, BCL3, BMX, BPIFC, C7, CAMP, CCL20, CCL3L1, CCL8, CD177, CD276, CD83, CEACAM20, CFB, CHST3, CHST4, CLEC4G, CRISP3, CXCL2, DEFB1, DPEP1, EDNRB, EPS8, FCAR, FGL1, FRK, FZD9, IFNE, IFNL2, IFNL4, IL12B, IL34, ITGB6, ITGB8, KIR2DL1, KIR2DL3, LBP, MASP1, MT1G, NFKBIA, NLRP9, PRTN3, PSG9, PTN, PTX3, RAG2, RAP1GAP, RFPL4AL1, ROR2, SCG2, SCGB1A1, SCNN1B, SELE, SFTPA1, SLC18A2, SPACA3, SSC5D, TNFAIP3, VTCN1, WFDC10B, WFDC13, WNT3A",18.64,45.32,9.634007051927185e-45,44.01619304012539,2.7148631872330806e-41
"BBIBP (V3, D14)","I (D51, severe)",0.148,54,225,85,279,139,"ADM, BCL3, BMX, BPIFB3, BPIFC, CAMP, CCL20, CCL3, CCL3L1, CCL8, CD177, CD83, CEACAM20, CFB, CHRNB2, CHST4, CRISP3, CXCL12, CXCL14, CXCL2, CXCL8, DEFB1, DPEP1, EPB42, EPS8, FCAR, FZD9, IFNE, IFNL2, IL12B, IL34, ITGB6, ITGB8, KIR2DL3, MMP2, MT1G, NFKBIA, PRTN3, PSG9, PTN, PTX3, RAET1G, RAP1GAP, RFPL4AL1, ROR2, SAA1, SCG2, SCGB1A1, SPACA3, SSC5D, TNFAIP3, WFDC13, WFDC9, WNT4",19.35,38.85,3.627819402751684e-46,45.44035434077969,1.0288495826203775e-42
"BBIBP (V3, D14)","I (D51, moderate)",0.196,42,75,97,117,139,"ADGRF5, BPIFB3, BPIFC, C7, CAMP, CCL3, CCL3L1, CCL8, CD177, CD300LG, CEACAM20, CHST3, CRISP3, CTSE, CXCL12, DEFB1, DEFB108B, EDNRB, EPB42, F2, IFNE, IL12B, IL13, LBP, MMP2, MT1G, NFKBIA, PRTN3, PTN, PTX3, RAP1GAP, RFPL4AL1, ROR2, SCNN1B, SFTPA1, SLC18A2, SNCA, SPACA3, SSC5D, VTCN1, WFDC10B, WNT3A",35.9,30.22,1.2824767448632363e-27,26.89195050120183,2.926611931777905e-24
"BBIBP (V3, D14)","BBIBP (V3, D07)",0.207,34,25,105,59,139,"ACOD1, ADGRF5, BPIFB3, C6, CCL20, CCL3, CCL8, CD83, CHRNA4, CLDN1, CTSE, CXCL8, DEFB124, EPB42, FCAR, FYB2, GBP7, GEM, HLA-DMA, IL12B, IL2, ITGB6, KIR2DL3, KRT16, NFKBIA, NKX3-2, PTX3, RAG2, RAP1GAP, RFPL4AL1, SCG2, SPAG11B, TNFAIP3, WFDC10B",57.63,24.46,1.3740810943931568e-13,12.861987635683905,2.1270775341206067e-10
"BBIBP (V3, D14)","ChAd (V2, D1)",0.04,6,133,11,139,17,"ACOD1, CD177, CHRNB2, ROR2, TRIM49D1, XG",4.32,35.29,8.314278366365891e-13,12.080175439181158,1.2413217600984277e-9
"BBIBP (V3, D14)","ZF2001 (V3, D07)",0.511,116,23,88,139,204,"ACOD1, ADGRF5, ADM, ARTN, AZGP1, BCAR1, BCL3, BMX, BPIFC, C4B, C6, C7, CAMP, CCL20, CCL3, CCL3L1, CCL8, CD177, CD276, CD300LG, CD83, CEACAM20, CFHR1, CHRNA4, CHST3, CHST4, CLDN1, CPLX2, CST9, CXCL12, CXCL14, CXCL2, CXCL6, CXCL8, DEFA3, DEFB1, DEFB108B, DEFB124, DEFB125, DEFB128, DPEP1, EDNRB, ENPP1, F2, FGL1, FOXI3, FRK, FYB2, FZD9, GBP7, GP2, GPR15LG, HAND2, HTN1, HTN3, IDO2, IFNE, IFNL2, IFNL4, IL12B, IL13, IL2, IL31, IL34, IL9, ITGB6, ITGB8, KIR2DL1, KITLG, KRT16, LBP, MASP1, MMP2, MMP3, NFKBIA, NKX2-3, NKX2-5, NKX3-2, NLRP2B, NLRP9, NMBR, NOTCH1, PDPN, PRTN3, PSG9, PTN, PTX3, RAET1G, RAG2, REG1B, REG3A, REG3G, SAA1, SCG2, SCGB1A1, SCNN1B, SELE, SFTPA1, SLC18A2, SPAG11B, SSC5D, TNFAIP3, TRIM49, TRIM49D1, TRIM51G, TRIM64C, TRIML1, VTCN1, WFDC10B, WFDC11, WFDC13, WFDC9, WNT3A, WNT4, WNT5A, XG",83.45,56.86,6.583867243368695e-6,5.181518934790575,0.0053295218380607365
"BBIBP (V3, D14)","ZF2001 (V3, D28)",0.302,48,91,20,139,68,"ACOD1, ADGRF5, ATP7A, BPIFB3, CCL20, CCL3, CD177, CEACAM20, CFHR1, CHRNA4, CHRNB2, CHST3, CHST4, CRISP3, CTSE, CXCL12, CXCL14, CXCL2, CXCL6, CXCL8, DEFA3, DEFB108B, DPEP1, FOXI3, FYB2, GBP7, HAND2, IDO2, IFNE, IFNL4, IL12B, IL31, IL34, IL9, ITGB6, KIR2DL1, MT1G, NKX2-3, NKX2-5, NLRP9, RAET1G, RAP1GAP, REG1B, RFPL4AL1, SCG2, SCGB1A1, WNT3A, WNT4",34.53,70.59,6.5192076108375785e-9,8.185805188187388,7.666588150344991e-6
"BBIBP (V3, D14)",BNT-I (D1),0.177,48,91,132,139,180,"ADM, BMX, BPIFB3, BPIFC, C7, CAMP, CCL3L1, CD177, CD276, CD300LG, CD83, CEACAM20, CFB, CHST3, CHST4, CTSE, CXCL12, CXCL14, CXCL2, DEFB1, DEFB124, EDNRB, EPB42, EPS8, FGL1, FRK, IFNE, IFNL2, IFNL4, IL13, IL2, IL34, KIR2DL3, KITLG, LBP, MMP2, MT1G, NKX2-3, PRTN3, PSG9, PTX3, ROR2, SAA1, SCG2, SPACA3, VTCN1, WFDC13, WNT5A",34.53,26.67,9.743073688109934e-37,36.01130401281316,2.5994520599877304e-33
"BBIBP (V3, D14)","ChAd (V2, D7)",0.2,53,86,126,139,179,"ADM, BCAR1, BPIFC, C7, CCL20, CCL3, CCL3L1, CCL8, CD177, CD276, CD83, CHST4, CLDN1, CLEC4G, CPLX2, CTSE, CXCL12, CXCL14, CXCL2, CXCL6, CXCL8, DEFB1, DPEP1, EPB42, F2, FCAR, FRK, GBP7, IDO2, IFNE, IFNL4, IL31, IL9, ITGB8, KIR2DL1, KITLG, MASP1, NFKBIA, NKX2-3, NLRP9, PRTN3, PTX3, RAP1GAP, REG1B, RFPL4AL1, SAA1, SCGB1A1, SFTPA1, SPACA3, TNFAIP3, VTCN1, WFDC10B, WFDC13",38.13,29.61,5.485521631907495e-33,32.26078206798217,1.3878369728725962e-29
"BBIBP (V3, D14)",I (D1),0.135,40,99,157,139,197,"ADM, BMX, CCL8, CD177, CD276, CFB, CHST4, CTSE, CXCL12, CXCL6, CXCL8, DEFB1, DEFB108B, EDNRB, ENPP1, EPB42, F2, FRK, FZD9, GBP7, GEM, IDO2, IFNL2, IFNL4, IL13, IL2, IL34, MMP2, MT1G, NFKBIA, PRTN3, PTN, RAET1G, RAP1GAP, ROR2, SAA1, SCNN1B, WFDC10B, WFDC13, WFDC9",28.78,20.3,3.059421928856316e-46,45.5143606247682,8.688758277951938e-43
"BBIBP (V3, D14)",I-I (D0),0.192,50,89,122,139,172,"ADGRF5, ARTN, BCAR1, BPIFC, C7, CAMP, CCL3L1, CCL8, CD177, CD83, CEACAM20, CFB, CHST3, CHST4, CLDN1, CXCL2, CXCL6, CXCL8, DEFB1, DEFB108B, DEFB124, ENPP1, EPB42, FGL1, FRK, GEM, IFNL2, IL13, IL2, IL31, IL34, ITGB6, KIR2DL3, LBP, MASP1, MMP2, MT1G, PRTN3, PTN, RAG2, RAP1GAP, RFPL4AL1, SAA1, SCNN1B, SELE, SFTPA1, SSC5D, VTCN1, WNT3A, WNT5A",35.97,29.07,6.9214559975888305e-34,33.159802537739026,1.7788141913803295e-30
"BBIBP (V3, D14)","BBIBP (V3, D28)",0.306,48,91,18,139,66,"ADGRF5, AZGP1, BMX, C4B, C6, CCL20, CCL3, CCL3L1, CD83, CEACAM20, CFB, CHRNB2, CLEC4G, CPLX2, CRISP3, CTSE, CXCL2, CXCL6, CXCL8, DCAF12, DEFB1, EPB42, F2, FGL1, FYB2, GBP7, GEM, HLA-DMA, IL12B, IL31, IL34, ITGB6, KIR2DL1, KITLG, NFKBIA, NKX2-5, PTX3, RAET1G, RAP1GAP, SFTPA1, SNCA, TNFAIP3, TRIM58, VTCN1, WFDC10B, WNT3A, WNT4, WNT5A",34.53,72.73,3.5947219841848376e-8,7.444334692319577,3.9829519584768e-5
"BBIBP (V3, D14)","BNT-I-BNT (D51, severe)",0.243,67,72,137,139,204,"ADGRF5, BCAR1, BMX, BPIFB3, BPIFC, C7, CCL20, CCL3L1, CCL8, CD177, CD276, CD300LG, CD83, CEACAM20, CHRNB2, CHST3, CHST4, CLDN1, CXCL14, CXCL2, DCAF12, DEFB1, DEFB108B, DEFB124, DPEP1, ENPP1, FGL1, FZD9, GBP7, IDO2, IFNL2, IFNL4, IL13, IL31, IL34, ITGB6, KITLG, LBP, MASP1, MMP2, MT1G, NFKBIA, NKX2-3, NLRP9, NMBR, PRTN3, PSG9, PTN, PTX3, RAET1G, RAG2, RAP1GAP, RFPL4AL1, SAA1, SCG2, SCGB1A1, SCNN1B, SPACA3, TNFAIP3, VTCN1, WFDC10B, WFDC13, WFDC9, WNT3A, WNT4, WNT5A, XG",48.2,32.84,1.5430560616011366e-27,26.811618295063404,3.515081708327389e-24
"BBIBP (V3, D14)","BNT-MO (V3, D1)",0.293,53,86,42,139,95,"ADGRF5, BCAR1, BPIFB3, CD276, CD300LG, CEACAM20, CHRNA4, CHRNB2, CHST3, CHST4, CST9, CXCL14, DEFA3, DPEP1, EDNRB, F2, FGL1, FOXI3, FRK, FZD9, GP2, HAND2, IFNL2, IFNL4, IL12B, IL31, ITGB6, KRT16, LBP, MASP1, MMP2, NKX2-3, NKX2-5, NKX3-2, NLRP2B, NLRP9, PDPN, PRTN3, RAET1G, RAG2, RFPL4AL1, SAA1, SCGB1A1, SCNN1B, SFTPA1, SPACA3, TRIM49, TRIML1, VTCN1, WFDC9, WNT3A, WNT4, WNT5A",38.13,55.79,8.551142789860493e-15,14.067975841509814,1.4083732174900232e-11
"BBIBP (V3, D14)",I-I (D2),0.175,36,103,67,139,103,"ADGRF5, BPIFB3, BPIFC, C7, CCL8, CD177, CD300LG, CEACAM20, CLDN1, CPLX2, CTSE, CXCL8, DEFB1, DEFB108B, DEFB124, ENPP1, EPB42, F2, FRK, FZD9, GEM, IFNE, IFNL4, IL12B, IL13, IL31, NMBR, PRTN3, RAET1G, RAG2, RFPL4AL1, SCGB1A1, SELE, SPACA3, WNT5A, XG",25.9,34.95,9.142308473333554e-28,27.038944129140933,2.0926744095460504e-24
"BBIBP (V3, D14)","ChAd (V1, D3)",0.064,10,129,18,139,28,"CCL20, CCL3L1, CFB, CXCL12, CXCL14, CXCL6, CXCL8, DEFB1, EDNRB, IL12B",7.19,35.71,6.887755079175954e-17,16.16192230430317,1.200535710300369e-13
"BBIBP (V3, D14)","ChAd-BNT (V2, D3)",0.07,13,126,47,139,60,"BPIFB3, CFB, CLDN1, CTSE, CXCL12, CXCL6, CXCL8, DEFB1, DEFB108B, DPEP1, GBP7, RAG2, TRIM58",9.35,21.67,1.6757202312835872e-32,31.775798486989647,4.217787822140789e-29
"BBIBP (V3, D14)","ChAd-BNT (V2, D7)",0.125,23,116,45,139,68,"ADM, BPIFB3, CCL20, CCL3, CCL3L1, CCL8, CD83, CTSE, CXCL2, CXCL6, CXCL8, DEFB1, DPEP1, EPB42, IL12B, LBP, NMBR, PTX3, RAP1GAP, SCNN1B, SNCA, SPACA3, TRIM58",16.55,33.82,4.1395690297708313e-26,25.383044870892405,9.185703677061475e-23
"BBIBP (V3, D14)",I-I (D1),0.184,56,83,165,139,221,"ARTN, BCAR1, BPIFC, C7, CCL3L1, CCL8, CD300LG, CD83, CEACAM20, CFB, CHRNB2, CHST3, CHST4, CLDN1, CPLX2, CRISP3, CTSE, CXCL12, CXCL2, CXCL6, DEFB1, DEFB124, EDNRB, ENPP1, EPB42, EPS8, F2, FGL1, FRK, GBP7, GEM, IFNL2, IL12B, IL13, IL34, ITGB6, LBP, MMP2, MT1G, NFKBIA, PTN, PTX3, RAG2, RAP1GAP, RFPL4AL1, ROR2, SAA1, SCG2, SCGB1A1, SCNN1B, SFTPA1, SNCA, SSC5D, TNFAIP3, WFDC10B, WNT3A",40.29,25.34,2.6636817566660615e-37,36.57451766372843,7.138667107865044e-34
"BBIBP (V3, D14)",I-I (D3),0.19,47,92,108,139,155,"ARTN, BMX, BPIFC, C7, CCL8, CD177, CD276, CD300LG, CD83, CEACAM20, CFB, CHST3, CHST4, CLDN1, CLEC4G, CPLX2, CXCL2, DEFB1, ENPP1, FCAR, FGL1, FRK, IDO2, IFNL4, IL13, IL2, IL34, LBP, MMP2, MT1G, NKX2-3, NMBR, PRTN3, PSG9, RAET1G, RFPL4AL1, SAA1, SCG2, SFTPA1, SPACA3, TNFAIP3, VTCN1, WFDC10B, WFDC13, WNT3A, WNT5A, XG",33.81,30.32,9.027906150325389e-33,32.04441296428276,2.2795463029571605e-29
"BBIBP (V3, D14)",BNT-I (D2),0.147,37,102,112,139,149,"ADM, BCAR1, CAMP, CD177, CD276, CEACAM20, CFB, CHST3, CHST4, CTSE, CXCL12, CXCL14, DEFB1, DPEP1, EDNRB, ENPP1, EPB42, F2, IFNE, IFNL2, IL13, LBP, MT1G, NFKBIA, RAG2, RAP1GAP, RFPL4AL1, ROR2, SCGB1A1, SCNN1B, SNCA, SPACA3, SSC5D, TNFAIP3, TRIM58, WFDC13, WNT5A",26.62,24.83,3.643856363466044e-39,38.438438750739536,9.914933164991106e-36
"BBIBP (V3, D14)","BNT-I (D51, severe)",0.178,44,95,108,139,152,"BMX, BPIFC, CCL20, CCL3, CCL3L1, CCL8, CHRNB2, CHST4, CLDN1, CPLX2, CTSE, CXCL12, CXCL14, DCAF12, DPEP1, EDNRB, EPB42, F2, FGL1, FZD9, GBP7, GEM, IDO2, IFNL2, IL12B, IL13, IL2, IL31, KITLG, LBP, MT1G, PSG9, PTN, RAET1G, ROR2, SAA1, SCG2, SFTPA1, SSC5D, TNFAIP3, WFDC13, WFDC9, WNT5A, XG",31.65,28.95,3.5772602104168618e-34,33.44644946805959,9.23290860308592e-31
"BBIBP (V3, D14)","ChAd (V2, D3)",0.207,38,101,45,139,83,"BMX, BPIFB3, BPIFC, CCL3, CCL8, CD300LG, CHRNB2, CLDN1, CPLX2, CTSE, CXCL6, DEFB1, DEFB108B, DPEP1, EPB42, F2, FRK, GBP7, IFNL2, IFNL4, IL31, IL9, ITGB8, KIR2DL1, LBP, MASP1, MT1G, NKX2-3, NMBR, PRTN3, PTN, REG1B, RFPL4AL1, SAA1, SPACA3, VTCN1, WFDC10B, WFDC13",27.34,45.78,3.2551864493043e-20,19.487424131032817,6.243447609765647e-17
"BBIBP (V3, D14)","ZF2001 (V3, D14)",0.281,48,91,32,139,80,"ATP7A, BPIFC, CAMP, CFB, CHRNB2, CHST3, CHST4, CLEC4G, CXCL14, CXCL2, CXCL6, CXCL8, DEFB108B, DPEP1, EDNRB, FOXI3, FYB2, GPR15LG, HTN1, IDO2, IFNL4, IL12B, IL13, IL31, IL34, IL9, ITGB6, KIR2DL1, KIR2DL3, KRT16, MMP2, MT1G, NFKBIA, NLRP9, PDPN, PSG9, PTX3, RAG2, REG1B, REG3G, RFPL4AL1, SCG2, SCGB1A1, SFTPA1, SSC5D, WFDC10B, WNT3A, WNT4",34.53,60,4.4670702486283435e-13,12.349977217809835,6.749743145677427e-10
"BBIBP (V3, D14)",BNT-I (D3),0.131,33,106,112,139,145,"ARTN, BCAR1, BPIFB3, CCL3, CCL3L1, CCL8, CD300LG, CEACAM20, CHST4, CRISP3, CTSE, CXCL12, CXCL14, CXCL6, CXCL8, DEFB1, DEFB108B, DPEP1, ENPP1, EPB42, F2, IFNL4, IL13, IL2, ITGB6, MMP2, PTN, RFPL4AL1, SAA1, SSC5D, WFDC13, WNT3A, XG",23.74,22.76,1.8372890023239528e-41,40.73582252456375,5.087453247435026e-38
"BBIBP (V3, D14)",I-I (D5),0.146,37,102,115,139,152,"BCAR1, C7, CCL8, CD177, CD83, CEACAM20, CFB, CHRNB2, CPLX2, CTSE, CXCL8, DEFB1, DEFB108B, ENPP1, EPB42, F2, FGL1, FRK, IFNL2, IFNL4, IL12B, IL2, IL31, IL34, ITGB6, KIR2DL1, MMP2, MT1G, PRTN3, RFPL4AL1, ROR2, SCG2, SCNN1B, SFTPA1, SPACA3, TNFAIP3, WFDC13",26.62,24.34,8.898117411740431e-40,39.05070186798171,2.4354147355933558e-36
"BBIBP (V3, D14)","ChAd-BNT (V3, D1)",0.129,20,119,16,139,36,"ARTN, BCAR1, BPIFC, C7, CCL3L1, CD177, CHRNA4, CHRNB2, CHST3, CXCL12, DEFB1, FGL1, GBP7, IFNE, IL2, MMP2, MT1G, RFPL4AL1, WNT3A, WNT5A",14.39,55.56,3.0699739425478034e-12,11.512865310729891,4.463742112464506e-9
"BBIBP (V3, D14)","ChAd (V1, D7)",0.051,8,131,17,139,25,"CCL20, CCL3, CTSE, DPEP1, EPB42, PRTN3, SCNN1B, SPACA3",5.76,32,4.9513623966603834e-17,16.305275285926637,8.674786918948991e-14
"BBIBP (V3, D14)","ChAd (V1, D6)",0.028,4,135,5,139,9,"BPIFC, CCL8, MMP2, NLRP2B",2.88,44.44,2.619496176583382e-7,6.581782231111798,2.632593657466299e-4
"BBIBP (V3, D14)","BNT (V1, D6)",0.021,3,136,3,139,6,"CHRNA4, CHST3, CXCL12",2.16,50,4.2810051800162655e-5,4.3684542466690495,0.028811164861509468
"BBIBP (V3, D14)","BNT (V2, D1)",0.014,2,137,2,139,4,"CXCL12, GBP7",1.44,50,6.079027355623101e-4,3.216165902285993,0.2832826747720365
"ChAd (V2, D1)",RVSV ZEBOV (D7),0,0,4,17,4,17,,0,0,1.6708437761069335e-4,3.7770641547424297,0.09657477025898076
"ChAd (V2, D1)",LVS F TULARENSIS (H18),0,0,31,17,31,17,,0,0,2.356033687156259e-13,12.62781850418991,3.609443608723389e-10
"ChAd (V2, D1)",LVS F TULARENSIS (H192),0,0,31,17,31,17,,0,0,2.356033687156259e-13,12.62781850418991,3.609443608723389e-10
"ChAd (V2, D1)",LVS F TULARENSIS (H336),0,0,31,17,31,17,,0,0,2.356033687156259e-13,12.62781850418991,3.609443608723389e-10
"ChAd (V2, D1)",LVS F TULARENSIS (H48),0,0,31,17,31,17,,0,0,2.356033687156259e-13,12.62781850418991,3.609443608723389e-10
"ChAd (V2, D1)",CN54GP140 (D1),0,0,7,17,7,17,,0,0,2.88930494880151e-6,5.539206618559916,0.0024616878163788865
"ChAd (V2, D1)",CN54GP140 (D3),0,0,4,17,4,17,,0,0,1.6708437761069335e-4,3.7770641547424297,0.09657477025898076
"ChAd (V2, D1)",CN54GP140 (D7),0,0,2,17,2,17,,0,0,0.005847953216374267,2.232996110392154,1
"ChAd (V2, D1)",CN54GP140 (H6),0,0,4,17,4,17,,0,0,1.6708437761069335e-4,3.7770641547424297,0.09657477025898076
"ChAd (V2, D1)",HIV-1 GAG-POL NEF (D1),0.004,1,230,16,231,17,IL10,0.43,5.88,3.044162190981019e-24,23.516532212357582,6.5327720618452664e-21
"ChAd (V2, D1)",HIV-1 GAG-POL NEF (D3),0,0,35,17,35,17,,0,0,4.556724493840638e-14,13.341347228696858,7.199624700268208e-11
"ChAd (V2, D1)",HPV-VLP (M2),0.01,1,81,16,82,17,CHRNA7,1.22,5.88,1.7936043510806803e-17,16.74627335119868,3.1782669101149655e-14
"ChAd (V2, D1)",INFLUENZA (D1),0,0,1,17,1,17,,0,0,0.055555555555555546,1.2552725051033062,1
"ChAd (V2, D1)",PANDEMRIX (D1),0,0,8,17,8,17,,0,0,9.245775836164841e-7,6.03405664024001,8.607817303469467e-4
"ChAd (V2, D1)",FLUARIX FLUVIRIN (D3),0,0,76,17,76,17,,0,0,5.797568294704455e-19,18.23675412671954,1.0742894050087355e-15
"ChAd (V2, D1)",INFLUENZA (D3),0,0,5,17,5,17,,0,0,3.7973722184248516e-5,4.420516831228617,0.026163894584947226
"ChAd (V2, D1)",FLUARIX FLUVIRIN (D7),0,0,53,17,53,17,,0,0,1.2693685713212526e-16,15.89641225871682,2.1921995226718033e-13
"ChAd (V2, D1)",INFLUENZA (D7),0,0,6,17,6,17,,0,0,9.90618839589093e-6,5.004093416862565,0.0077070145720031435
"ChAd (V2, D1)",PANDEMRIX (D7),0,0,21,17,21,17,,0,0,3.474497127500839e-11,10.459108043032177,4.808704024461161e-8
"ChAd (V2, D1)",FLUMIST (D3),0,0,100,17,100,17,,0,0,8.361583622252448e-21,20.077711462600057,1.622147222716975e-17
"ChAd (V2, D1)",FLUMIST (D7),0,0,153,17,153,17,,0,0,9.833132637110023e-24,23.00730810268914,2.0806908660124808e-20
"ChAd (V2, D1)",MENACTRA (D3),0,0,11,17,11,17,,0,0,4.6567552288376086e-8,7.331916589114484,5.080519954661831e-5
"ChAd (V2, D1)",MENACTRA (D7),0,0,1,17,1,17,,0,0,0.055555555555555546,1.2552725051033062,1
"ChAd (V2, D1)",WETVAX (D2-4),0,0,20,17,20,17,,0,0,6.287185278334867e-11,10.201543741149285,8.582007904927093e-8
"ChAd (V2, D1)",WETVAX (D5-7),0,0,105,17,105,17,,0,0,3.89506339280359e-21,20.40948546971908,7.708330454358304e-18
"ChAd (V2, D1)",WETVAX (D50-60),0,0,40,17,40,17,,0,0,7.160939251939385e-15,14.145030010487996,1.1815549765699986e-11
"ChAd (V2, D1)",MVA85A (D2),0,0,33,17,33,17,,0,0,1.015498601484492e-13,12.993320670356649,1.583162319714323e-10
"ChAd (V2, D1)",ZOSTAVAX (D1),0,0,1,17,1,17,,0,0,0.055555555555555546,1.2552725051033062,1
"ChAd (V2, D1)",ZOSTAVAX (D3),0,0,3,17,3,17,,0,0,8.7719298245614e-4,3.0569048513364727,0.3921052631578946
"ChAd (V2, D1)",YF VAX (ANY),0,0,3,17,3,17,,0,0,8.7719298245614e-4,3.0569048513364727,0.3921052631578946
"ChAd (V2, D1)",YF17D (D3),0.032,1,14,16,15,17,IL10,6.67,5.88,5.656481323571399e-8,7.247453642478993,6.120312792104254e-5
"ChAd (V2, D1)",YF VAX (D4-7),0.012,1,66,16,67,17,CD177,1.49,5.88,3.2878562497271987e-16,15.483087178758202,5.641961324531873e-13
"ChAd (V2, D1)",STAMARIL (D10),0,0,57,17,57,17,,0,0,4.357743344558601e-17,16.36073835172269,7.647839569700345e-14
"ChAd (V2, D1)",STAMARIL (D14),0,0,10,17,10,17,,0,0,1.1853558764313915e-7,6.92615124293049,1.244623670252961e-4
"ChAd (V2, D1)",STAMARIL (D28),0,0,8,17,8,17,,0,0,9.245775836164841e-7,6.03405664024001,8.607817303469467e-4
"ChAd (V2, D1)",STAMARIL (D3),0,0,62,17,62,17,,0,0,1.2512012037762548e-17,16.90267284645084,2.2271381427217336e-14
"ChAd (V2, D1)",STAMARIL (D60),0,0,8,17,8,17,,0,0,9.245775836164841e-7,6.03405664024001,8.607817303469467e-4
"ChAd (V2, D1)",STAMARIL (D7),0,0,83,17,83,17,,0,0,1.503728900400981e-19,18.822830453420153,2.837536435056651e-16
"ChAd (V2, D1)","BNT-I (D10, mild)",0.025,12,455,5,467,17,"CCL1, CD177, CHRNA7, CHRNB2, IL10, PRG2, ROR2, SLC30A8, TNFSF9, TRIM64, XG, ZNF683",2.57,70.59,3.2378154538364146e-8,7.489747908412955,3.603688600119929e-5
"ChAd (V2, D1)","BNT-I (D10, severe)",0.022,8,342,9,350,17,"CCL1, CD177, CXCL17, IL10, ROR2, SLC30A8, TNFSF9, ZNF683",2.29,47.06,9.853628896079512e-14,13.006403797999791,1.537166107788404e-10
"ChAd (V2, D1)","BNT-I (D26, mild)",0.032,13,393,4,406,17,"CCL1, CD177, CHRNA7, CHRNB2, CXCL17, IL10, ROR2, SLC30A8, TNFSF9, TREML4, TRIM64, XG, ZNF683",3.2,76.47,2.0512871607152674e-6,5.68797353827406,0.0017989788399472896
"ChAd (V2, D1)","BNT-I (D26, severe)",0.045,9,182,8,191,17,"CCL1, CD177, CHRNA7, CXCL17, FOSL1, ROR2, TNFSF9, TREML4, ZNF683",4.71,52.94,4.5958943762270737e-10,9.337629960912572,5.95168321721406e-7
"ChAd (V2, D1)","BNT-I-BNT (D51, mild)",0.036,9,236,8,245,17,"CCL1, CD177, CHRNA7, ROR2, TNFSF9, TREML4, TRIM64, XG, ZNF683",3.67,52.94,6.529615402675358e-11,10.185112398114631,8.893336178443837e-8
"ChAd (V2, D1)","I (D10, moderate)",0.017,5,273,12,278,17,"CD177, IL10, ROR2, SLC30A8, ZNF683",1.8,29.41,1.0550759228333958e-17,16.97671628758789,1.8801452944891114e-14
"ChAd (V2, D1)","I (D10, severe)",0.027,9,322,8,331,17,"CD177, CHRNA7, CXCL17, FOSL1, IL10, ROR2, TREML4, XG, ZNF683",2.72,52.94,6.1072586666398564e-12,11.21415368551988,8.745594410628274e-9
"ChAd (V2, D1)","I (D26, moderate)",0.037,8,201,9,209,17,"CCL1, CD177, IL10, ROR2, SLC30A8, TNFSF9, TRIM64, ZNF683",3.83,47.06,9.377964090905813e-12,11.027891434547833,1.3354220865449878e-8
"ChAd (V2, D1)","I (D26, severe)",0.026,9,329,8,338,17,"CD177, CHRNA7, CXCL17, IL10, PRG2, ROR2, SLC30A8, TREML4, ZNF683",2.66,52.94,5.177243905081924e-12,11.285901374493516,7.4396994916027256e-9
"ChAd (V2, D1)","I (D51, severe)",0.031,9,270,8,279,17,"CD177, CHRNA7, CHRNB2, FOSL1, IL10, ROR2, SLC30A8, TNFSF9, TREML4",3.23,52.94,2.3496028336051356e-11,10.62900554272873,3.2847447613799795e-8
"ChAd (V2, D1)","I (D51, moderate)",0.031,4,113,13,117,17,"CD177, CXCL17, ROR2, TRIM64",3.42,23.53,9.098038070077279e-15,14.04105225022865,1.49753706633472e-11
"ChAd (V2, D1)","BBIBP (V3, D07)",0.041,3,56,14,59,17,"ACOD1, CCL1, CXCL17",5.08,17.65,1.8391710527598036e-12,11.73537787717028,2.71461647387347e-9
"ChAd (V2, D1)","BBIBP (V3, D14)",0.04,6,133,11,139,17,"ACOD1, CD177, CHRNB2, ROR2, TRIM49D1, XG",4.32,35.29,8.314278366365891e-13,12.080175439181158,1.2413217600984277e-9
"ChAd (V2, D1)","ZF2001 (V3, D07)",0.042,9,8,195,17,204,"ACOD1, CCL1, CD177, CXCL17, FOSL1, PRG2, SLC30A8, TRIM49D1, XG",52.94,4.41,2.745786866291934e-10,9.561333176635202,3.596980794842434e-7
"ChAd (V2, D1)","ZF2001 (V3, D28)",0.062,5,12,63,17,68,"ACOD1, CD177, CHRNB2, IL10, PRG2",29.41,7.35,1.0271111682760228e-10,9.988382548461153,1.3845458548360788e-7
"ChAd (V2, D1)",BNT-I (D1),0.037,7,10,173,17,180,"CCL1, CD177, CHRNA7, IL10, PRG2, ROR2, SLC30A8",41.18,3.89,1.4646018203026363e-12,11.834280430429333,2.1646814904072965e-9
"ChAd (V2, D1)","ChAd (V2, D7)",0.054,10,7,169,17,179,"CCL1, CD177, CHRNA7, CXCL17, FOSL1, IL10, SLC30A8, TNFSF9, TREML4, ZNF683",58.82,5.59,1.4266893816825834e-8,7.845670571037657,1.6321326526448754e-5
