"","Cond1","Cond2","Shared","NotShared_cond1","NotShared_cond2","Total_Genes_Cond1","Total_Genes_Cond2","Genes_Names","Percentage_Shared_Cond1","Percentage_Shared_Cond2","pvalue","-log(p)"
"71","T CELLS","ADAPTIVE IMMUNE SYSTEM",233,443,0,676,364,"RHOA, GPR183, BTK, BAX, BRAF, CDH26, CD81, TOX, EOMES, KLRC1, RAB27A, ABL1, IL15, FCER1G, CCL2, HSPD1, IL2RG, TNFSF4, ITGAL, DOCK8, THEMIS, CCR7, CD28, MYO1G, CD1D, FCER1A, CLEC4G, PTPRC, RAG2, CD83, PRKCQ, FUT7, HLA-E, WDFY4, BCL2, CRKL, CRK, WNT4, BCL6, GATA3, SPNS2, LGALS1, RAG1, APBB1IP, XG, CD99, TRB, TRA, LIG4, PRKDC, RC3H1, CCL20, CORO1A, STAT5B, IL2, FAS, RPS6, AKT1, TRBC2, CD247, CD3G, ZAP70, SYK, PSMB11, IRF1, TNFSF8, CRTAM, MYH9, LILRB1, SLC11A1, SPN, MTOR, IL12B, ITPKB, CD70, PLCG2, TCF7, LFNG, IL7, IL10, IL33, LIPA, KIT, SRF, RPL22, GLI3, ADA, ADAM17, CD6, MSN, PRF1, EPHB1, HPRT1, TRDC, ITK, CXADR, JAML, TRGC1, CXCL12, CCL3, DEFA4, SLC12A2, PIK3CG, DEFA1, CD40LG, IFNE, MDK, F2RL1, LCP1, PSEN1, IFNA8, CD1C, CD46, JAG1, CR2, BTN3A2, GNL1, CR1, GPR15, S1PR1, ITGB7, GZMM, CTSH, TAP2, PPP3CB, EMP2, CTSC, IL7R, B2M, NCKAP1L, CASP3, SRC, VAV1, GPR15LG, PPP2CA, CHST3, JAK3, ZC3H8, PPP2R1A, IL20RB, CCNB2, PRDX2, CD86, PTPN6, CAV1, PTPN11, DPP4, MAP3K8, KLRK1, CD160, CD24, CD80, PIK3CA, EFNB1, EFNB2, CSK, NKAP, CTNNB1, ZFP36L2, NCAPH2, ZFP36L1, CDK6, JMJD6, TESPA1, CHRNA7, RASGRP1, MAPK1, CTPS1, FOSL2, PSMB10, FKBP1B, KITLG, LMBR1L, TNFRSF4, IDO1, CD151, SCGB1A1, CCND3, KDELR1, DTX1, SOX4, PTPN2, LEPR, GPR89A, LEP, EGR1, PKNOX1, PIK3R1, NRARP, SP3, GPR89B, BCAR1, CTLA4, TEC, WAS, RBX1, NCK1, SMAD3, PPP3CA, LAG3, NLRC3, FKBP1A, MFAP3, TNFAIP8L2, CD7, CD276, CD44, DCAF12, CD8B, DDOST, PTPRJ, SKAP1, THEMIS2, KHDRBS1, CACNB3, PDE4B, PDE4D, UBE2N, NFKBID, DENND1B, TXK, VTCN1, FYB2, BTNL8, BCL10, BTNL10P, ZNF683, PLCG1, EIF2B2, BTNL9, BTNL3, BTN2A1, HLA-DRB3",34.47,64.01,1,0
"72","B CELLS","ADAPTIVE IMMUNE SYSTEM",206,470,0,676,310,"GPR183, BTK, CH25H, BAX, CD19, CD81, ABL1, FCER1G, YY1, HSPD1, IL2RG, ST3GAL1, HLA-G, LRRC8A, MYO1G, CLEC4G, PTPRC, RAG2, TNFAIP3, BCL2, WNT4, BCL6, STAT6, GATA3, SPNS2, RAG1, SPI1, MLH1, MSH2, LIG4, PRKDC, RC3H1, STAT5B, ZAP70, SYK, CDH17, IRF8, BCL3, ZP3, TCF3, SHLD3, SHLD1, SHLD2, IL4R, PHB1, CD40, CD70, TLR4, GAPT, FCGR2B, PLCG2, LAX1, LFNG, NOTCH2, C17orf99, IL7, IL10, IRF2BP2, KIT, SYVN1, PTX3, SFTPA1, LBP, C4B, MBL2, UNG, MSH6, PMS2, MEF2C, ADAM17, FLT3, MSH3, ITK, SOS1, SOS2, ERCC1, CD40LG, RNF168, SANBR, IFNE, IFNA8, CR2, IL7R, CAMLG, NCKAP1L, CASP3, LIMK1, VAV2, SRC, VAV1, PRKCE, HCK, PTK2, PRKCD, FGR, PLPP4, JAK3, CD86, PTPN6, TICAM1, BANK1, CXCR5, TBC1D10C, CD79A, CHRNA4, CHRNA7, MS4A1, IGBP1, RASGRP1, CD22, CHRNB2, TXLNA, BST2, AKAP17A, EPHB2, HDAC4, MAPK1, IL9, CTPS1, CD38, FOSL2, WNT3A, PTPN2, PIK3R1, SP3, BCAR1, CTLA4, CD79B, GRB2, MNDA, IGLC1, IGLC3, IGLC7, BMX, NFKBIA, IGLC6, TEC, NFAM1, NFKB1, PAX5, TOP2B, ADGRG3, FZD9, EP300, PTPRJ, LYL1, CEBPG, ZBTB7A, ITGA4, IL11, TPD52, RBPJ, HHEX, VCAM1, BCL10, IGHV1-2, IGHV1-3, IGHV3-74, IGLC2, IGHV4-61, IGHV4-30-2, IGHV3-21, IGHV3-38-3, IGHV8-51-1, IGHV3-16, IGHV3-66, IGHV3-30-3, IGHV3-73, IGHV3-72, IGHV1-24, IL9R, IGHV1-8, MPL, IGHV1-58, IGHV3-35, IGHV3-30-5, IGHV1-45, IGHV3-64, IGHV4-28, IGHV3-64D, IGHV7-81, IGHV2-70D, IL2RB, IGHV3-38, IGHV3-15, IGHV3-49, IGHV4-30-4, CD27, IGHV4-38-2, IGHV3-43D, IGHV1-18, IGHV5-10-1, IGHV7-4-1, IGLL5, IGHV3-43, IGHV2-26, IGHV4-31, IGHV3-20, IGHV1-69D, IGHV5-51, IGLL1, IGHV1-69-2, IGHV6-1, IGHV1-38-4, CSF2RB, IGHV4-4",30.47,66.45,1,0
"73","ARPP","ADAPTIVE IMMUNE SYSTEM",45,631,46,676,173,"BTK, KLRC1, RAB27A, FCER1G, HSPD1, HLA-G, CD1D, TNFAIP3, HLA-E, WDFY4, SYK, SLC11A1, RELB, PHB1, CD40, TLR4, FCGR2B, PLCG2, LBP, MBL2, CD1C, CTSH, TAP2, B2M, SRC, PRKCE, KLRK1, TICAM1, NFKBIA, EP300, BCL10, HLA-DRB3, HLA-DOB, HLA-C, CLEC6A, CD1B, HLA-DMB, CTSS, KLRC2, TAP1, ERAP2, CD1E, HLA-DRB4, HLA-DPA1, HLA-DMA",6.66,26.01,1.57227844368545e-47,46.8034705398184
"74","ANTIVIRAL AND INTERFERON","ADAPTIVE IMMUNE SYSTEM",31,645,70,676,114,"CCL2, CCL20, ACOD1, IRF1, IRF8, PHB1, IL12B, TLR4, JAK1, MBL2, CCL3, IFNE, IFNA8, HCK, CCL18, CCL4, CCL7, XCL1, CX3CL1, CCL4L1, CCL1, CCL3L1, CCL8, CCL24, CCL5, CCL23, HDAC4, WAS, NCK1, UBE2N, HLA-DPA1",4.59,27.19,2.62619586227301e-74,73.5806728872594
"75","INFLAMMATION","ADAPTIVE IMMUNE SYSTEM",12,664,9,676,22,"HMGB1, NOTCH1, NOTCH2, IL10, LIPA, HMGB2, CD6, IL20RB, PRDX2, RASGRP1, FOSL2, RBPJ",1.78,54.55,3.38618775208138e-15,14.4702889654733
"76","DENDRITIC CELLS","ADAPTIVE IMMUNE SYSTEM",15,661,14,676,32,"GPR183, DOCK8, CCR7, CCR2, SPI1, HMGB1, IRF8, RELB, NOTCH2, PIK3CG, PSEN1, CCL5, LAG3, RBPJ, HLA-DRB3",2.22,46.88,1.39253363048725e-21,20.8561943075663
"77","MACROPHAGES","ADAPTIVE IMMUNE SYSTEM",16,660,19,676,36,"CCL2, CCR2, SYK, SLC11A1, TLR4, PLCG2, IL33, LIPA, LBP, CCL3, PRKCE, SAA1, CCL5, JMJD6, TICAM1, MCOLN2",2.37,44.44,6.36381998917365e-28,27.1962821135657
"78","CELLULAR ADAPTIVE IMMUNE SYSTEM","INNATE IMMUNE SYSTEM",98,451,286,549,384,"TAP2, IL10, HMGB1, PIK3CG, TOX, IL15, LAG3, HLA-E, B2M, SLC11A1, GPR183, BTK, CCL3, CEBPB, LIPA, KITLG, KIT, STAT5B, CCR7, PRDX2, PSEN1, IL33, IFNA8, IFNE, IL12B, EMP2, ITK, FOSL2, TLR4, FCER1G, CD1D, CD1C, FCER1A, CCR2, JAML, PHB1, DOCK8, HSPD1, SYK, PDE4B, PLCG2, BCL10, NCKAP1L, SOD1, BAX, ITPKB, RAB27A, CORO1A, ADAM17, IL6R, IRF1, JAK1, RELB, GATA3, KLRK1, IL2, RASGRP1, SP3, PBX1, PTPRC, KLRC1, SRC, TRIL, JMJD6, NOTCH1, IL20RB, CCL2, F2RL1, DEFA1, DEFA4, GPR15LG, PTPN6, PRKDC, UBE2N, NCK1, CTSH, WDFY4, CCL20, VAV1, CXADR, WAS, TRGV8, TRDV1, TRGV2, TRAF2, CD46, JAK3, CD160, TRGV4, TRGV5, GZMM, TNFAIP8L2, CR1, ZNF683, TRDV2, ZAP70, TRDV3, CR2",17.85,25.52,7.33310414376274e-139,138.134712147169
"79","HUMORAL ADAPTIVE IMMUNE SYSTEM","INNATE IMMUNE SYSTEM",32,517,111,549,143,"MPL, FCGR2B, HCK, GPR183, LIPA, KIT, IRF8, MBL2, LBP, PRKCE, FCER1G, FCER1A, CD6, DOCK8, HSPD1, SYK, PLCG2, BCL10, HLA-G, ADAM17, SPI1, NOTCH2, GATA3, PBX1, SRC, PRKCD, PRKDC, VAV1, PTX3, FGR, C4B, NFKB2",5.83,22.38,2.8755052456005e-97,96.5412858358099
"80","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","INNATE IMMUNE SYSTEM",5,544,57,549,62,"MPL, FCGR2B, FCER1G, BCL10, PRKCD",0.91,8.06,9.9738656846869e-75,74.0011364846029
"81","T CELLS","INNATE IMMUNE SYSTEM",80,469,153,549,364,"TAP2, IL10, HLA-DRB3, PIK3CG, TOX, IL15, LAG3, HLA-E, B2M, SLC11A1, GPR183, BTK, CCL3, LIPA, KITLG, KIT, STAT5B, CCR7, PRDX2, PSEN1, IL33, IFNA8, IFNE, IL12B, EMP2, ITK, FOSL2, FCER1G, CD1D, CD1C, FCER1A, JAML, CD6, DOCK8, HSPD1, SYK, PDE4B, PLCG2, BCL10, NCKAP1L, BAX, ITPKB, RAB27A, CORO1A, ADAM17, IRF1, GATA3, KLRK1, IL2, RASGRP1, SP3, PTPRC, KLRC1, SRC, JMJD6, IL20RB, CCL2, F2RL1, DEFA1, DEFA4, GPR15LG, PTPN6, PRKDC, UBE2N, NCK1, CTSH, WDFY4, CCL20, VAV1, CXADR, WAS, CD46, JAK3, CD160, GZMM, TNFAIP8L2, CR1, ZNF683, ZAP70, CR2",14.57,21.98,2.64096665447517e-95,94.5782370822724
"82","B CELLS","INNATE IMMUNE SYSTEM",56,493,150,549,310,"MPL, IL10, FCGR2B, HCK, TICAM1, GPR183, BTK, KIT, STAT5B, TNFAIP3, IRF8, MBL2, LBP, IFNA8, IFNE, ITK, FOSL2, NFKBIA, TLR4, PRKCE, FCER1G, PHB1, CD40, CH25H, HSPD1, SYK, PLCG2, BCL10, HLA-G, NCKAP1L, BAX, ADAM17, SPI1, NOTCH2, RBPJ, GATA3, RASGRP1, SP3, PTPRC, EP300, SRC, PRKCD, PTPN6, CEBPG, MNDA, PRKDC, BST2, HDAC4, VAV1, PTX3, JAK3, FGR, C4B, NFKB1, ZAP70, CR2",10.2,18.06,5.29321931546304e-106,105.276280111389
"83","ARPP","INNATE IMMUNE SYSTEM",91,458,0,549,173,"TAP2, FCGR2B, TICAM1, HLA-DRB3, KLRC2, TIRAP, SCIMP, PSME1, FCGR1A, HLA-F, HLA-E, B2M, SLC11A1, CTSS, BTK, MAP2K6, TNFAIP3, CALR, PDIA3, PIK3AP1, TNIP2, MBL2, LBP, CD14, NFKBIA, TLR4, XIAP, PRKCE, TICAM2, RAB11FIP2, FCER1G, IFI30, MFSD6, CD1D, CD1B, CD1E, CD1C, MAVS, RIGI, CGAS, STING1, CASP1, LACC1, RNF135, PHB1, LSM14A, CD40, TAP1, ERAP2, IDE, AP3B1, REG3G, HSPD1, SYK, CLEC6A, PLCG2, BCL10, RAET1L, RAET1G, HLA-C, HLA-G, HLA-DMB, HLA-DRB4, HLA-DMA, HLA-DOB, HLA-DPA1, RAB27A, ACE, IRGM, RELA, RELB, KLRK1, KLRC1, EP300, KLRC3, SRC, NAGLU, TRIL, FOSL1, RPS6KA3, MAPKAPK2, DNM2, CTSE, CTSH, RAB4A, PSMB8, RAB5B, WDFY4, RAB3B, RAB10, RAB6A",16.58,52.6,1,0
"84","ANTIVIRAL AND INTERFERON","INNATE IMMUNE SYSTEM",101,448,0,549,114,"IFIT1, HCK, XCL1, NLRP6, IFNLR1, CCL3, LGALS9, IRF8, MBL2, IFNA8, IFNE, IL12B, TLR4, MAVS, RIGI, STING1, SIRPA, STXBP3, CASP1, RNF135, PHB1, SP100, MX1, CDC42, HLA-DPA1, FCAR, STAT1, IRF1, JAK1, IFNGR1, TYK2, IFNGR2, CCL5, IL10RB, IFNL1, IFNL4, IFNL3, IFNL2, CCL2, RPL13A, AIF1, CX3CL1, NOS2, KIF5B, GBP2, CCL4, CCL18, CCL23, CCL1, CCL8, CCL4L1, CCL7, CCL3L1, CCL24, IFITM2, C9JQL5, IFITM1, IFITM3, ADAMTS13, TRIM65, UBE2N, NMB, NMBR, EIF2AK2, NCK1, IFIT2, PDE12, STAT2, HDAC4, OAS2, IFNAR1, IFNAR2, IFI27, TBKBP1, CCL20, DAPK1, WAS, STXBP1, AQP4, STXBP4, CD47, STX4, CLDN1, GBP6, GBP1, ACTG1, RAB43, IL12RB1, RPS6KB1, MRC1, TDGF1, MYO1C, ACTR2, ACTR3, FASLG, VIM, CD58, CALM1, GBP7, WNT5A, ACOD1",18.4,88.6,1,0
"85","INFLAMMATION","INNATE IMMUNE SYSTEM",21,528,0,549,22,"IL10, HMGB1, ELANE, SIRT2, NLRP6, LIPA, PRDX2, FOSL2, IL31RA, CD6, CXCR2, NOTCH2, RBPJ, RASGRP1, NOTCH1, PNMA1, IL20RB, HMGB2, IL5RA, IL1RN, CD68",3.83,95.45,1,0
"86","DENDRITIC CELLS","INNATE IMMUNE SYSTEM",29,520,0,549,32,"HMGB1, HLA-DRB3, PIK3CG, LAG3, GPR183, F2R, CCR7, ARHGEF5, ZBTB46, IRF8, PSEN1, TGFBR2, CCR2, CXCR2, ALOX5, CDC42, EPS8, DOCK8, NLRP12, SPI1, BATF2, NOTCH2, LTBR, RELB, RBPJ, CCR1, CXCR4, CXCR1, CCL5",5.28,90.62,1,0
"87","MACROPHAGES","INNATE IMMUNE SYSTEM",35,514,0,549,36,"LGALS3, TICAM1, SLC11A1, CCL3, LIPA, CSF1, AZU1, LBP, IL33, TLR4, PRKCE, CCR2, BCR, ROR2, MCOLN2, B4GALT1, SYK, PLCG2, HAMP, FCGR3A, IFI35, CCL5, IL13, CRTC3, JMJD6, TMEM229B, ADGRF5, EDN2, SFTPD, CCL2, EDNRB, RPL13A, CXCL17, SAA1, MMP2",6.38,97.22,1,0
"88","HUMORAL ADAPTIVE IMMUNE SYSTEM","CELLULAR ADAPTIVE IMMUNE SYSTEM",38,346,105,384,143,"ABL1, ADAM17, BCL10, BCL2, BCL3, BCL6, CACNB4, CD40LG, CD81, CLEC4G, DOCK8, FCER1A, FCER1G, GATA3, GPR183, HSPD1, IL2RG, IL4R, KIT, KMT2A, LFNG, LGALS1, LIG4, LIPA, MSN, MYO1G, PBX1, PLCG2, PRF1, PRKDC, RAG1, RAG2, RC3H1, SRC, STAT6, SYK, VAV1, WNT4",9.9,26.57,5.33387801011661e-75,74.2729569211807
"89","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","CELLULAR ADAPTIVE IMMUNE SYSTEM",3,381,59,384,62,"BCL10, FCER1G, IL4R",0.78,4.84,2.17989360533617e-70,69.6615647026078
"90","T CELLS","CELLULAR ADAPTIVE IMMUNE SYSTEM",228,156,5,384,364,"ABL1, ADA, ADAM17, AKT1, APBB1IP, B2M, BAX, BCAR1, BCL10, BCL2, BCL6, BRAF, BTK, BTN2A1, BTN3A2, BTNL10P, BTNL3, BTNL8, BTNL9, CACNB3, CASP3, CAV1, CCL2, CCL20, CCL3, CCNB2, CCND3, CCR7, CD151, CD160, CD1C, CD1D, CD24, CD247, CD276, CD28, CD3G, CD40LG, CD44, CD46, CD7, CD70, CD80, CD81, CD83, CD86, CD8B, CD99, CDH26, CDK6, CHRNA7, CHST3, CLEC4G, CORO1A, CR1, CR2, CRK, CRKL, CRTAM, CSK, CTLA4, CTNNB1, CTPS1, CTSC, CTSH, CXADR, CXCL12, DCAF12, DDOST, DEFA1, DEFA4, DENND1B, DOCK8, DPP4, DTX1, EFNB1, EFNB2, EGR1, EIF2B2, EMP2, EOMES, F2RL1, FAS, FCER1A, FCER1G, FKBP1A, FKBP1B, FOSL2, FUT7, FYB2, GATA3, GLI3, GNL1, GPR15, GPR15LG, GPR183, GPR89A, GPR89B, GZMM, HLA-E, HPRT1, HSPD1, IDO1, IFNA8, IFNE, IL10, IL12B, IL15, IL2, IL20RB, IL2RG, IL33, IL7, IL7R, IRF1, ITGAL, ITGB7, ITK, ITPKB, JAG1, JAK3, JAML, JMJD6, KDELR1, KHDRBS1, KIT, KITLG, KLRC1, KLRK1, LAG3, LCP1, LEP, LEPR, LFNG, LGALS1, LIG4, LILRB1, LIPA, LMBR1L, MAP3K8, MAPK1, MDK, MFAP3, MSN, MTOR, MYH9, MYO1G, NCAPH2, NCK1, NCKAP1L, NFKBID, NKAP, NLRC3, NRARP, PDE4B, PDE4D, PIK3CA, PIK3CG, PIK3R1, PKNOX1, PLCG1, PLCG2, PPP2CA, PPP2R1A, PPP3CA, PPP3CB, PRDX2, PRF1, PRKCQ, PRKDC, PSEN1, PSMB10, PSMB11, PTPN11, PTPN2, PTPN6, PTPRC, PTPRJ, RAB27A, RAG1, RAG2, RASGRP1, RBX1, RC3H1, RHOA, RPL22, RPS6, S1PR1, SCGB1A1, SKAP1, SLC11A1, SLC12A2, SMAD3, SOX4, SP3, SPN, SPNS2, SRC, SRF, STAT5B, SYK, TAP2, TCF7, TEC, TESPA1, THEMIS, THEMIS2, TNFAIP8L2, TNFRSF4, TNFSF4, TNFSF8, TOX, TRBC2, TRDC, TRGC1, TXK, UBE2N, VAV1, VTCN1, WAS, WDFY4, WNT4, XG, ZAP70, ZC3H8, ZFP36L1, ZFP36L2, ZNF683",59.38,62.64,0.0857431390285334,1.0668006211541
"91","B CELLS","CELLULAR ADAPTIVE IMMUNE SYSTEM",62,322,144,384,310,"ABL1, ADAM17, BAX, BCAR1, BCL10, BCL2, BCL3, BCL6, BTK, CASP3, CD40LG, CD70, CD81, CD86, CHRNA7, CLEC4G, CR2, CTLA4, CTPS1, FCER1G, FOSL2, GATA3, GPR183, HSPD1, IFNA8, IFNE, IL10, IL2RG, IL4R, IL7, IL7R, ITK, JAK3, KIT, LFNG, LIG4, MAPK1, MYO1G, NCKAP1L, PHB1, PIK3R1, PLCG2, PRKDC, PTPN2, PTPN6, PTPRC, PTPRJ, RAG1, RAG2, RASGRP1, RC3H1, SP3, SPNS2, SRC, STAT5B, STAT6, SYK, TEC, TLR4, VAV1, WNT4, ZAP70",16.15,20,3.56488716327846e-80,79.4479542119947
"92","ARPP","CELLULAR ADAPTIVE IMMUNE SYSTEM",22,362,69,384,173,"B2M, BCL10, BTK, CD1C, CD1D, CTSH, FCER1G, HLA-E, HSPD1, KLRC1, KLRK1, PHB1, PLCG2, RAB27A, RELB, SLC11A1, SRC, SYK, TAP2, TLR4, TRIL, WDFY4",5.73,12.72,1.51832713395986e-62,61.8186346466439
"93","ANTIVIRAL AND INTERFERON","CELLULAR ADAPTIVE IMMUNE SYSTEM",13,371,88,384,114,"CCL2, CCL20, CCL3, IFNA8, IFNE, IL12B, IRF1, JAK1, NCK1, PHB1, TLR4, UBE2N, WAS",3.39,11.4,4.3225308939592e-82,81.3642618940568
"94","INFLAMMATION","CELLULAR ADAPTIVE IMMUNE SYSTEM",8,376,13,384,22,"FOSL2, HMGB1, IL10, IL20RB, LIPA, NOTCH1, PRDX2, RASGRP1",2.08,36.36,2.53970965561805e-19,18.5952159299038
"95","DENDRITIC CELLS","CELLULAR ADAPTIVE IMMUNE SYSTEM",9,375,20,384,32,"CCR2, CCR7, DOCK8, GPR183, HMGB1, LAG3, PIK3CG, PSEN1, RELB",2.34,28.12,2.92929879676192e-27,26.5332363267935
"96","MACROPHAGES","CELLULAR ADAPTIVE IMMUNE SYSTEM",10,374,25,384,36,"CCL2, CCL3, CCR2, IL33, JMJD6, LIPA, PLCG2, SLC11A1, SYK, TLR4",2.6,27.78,3.0654805450293e-32,31.5135014357635
"97","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE","HUMORAL ADAPTIVE IMMUNE SYSTEM",62,81,0,143,62,"FCGR2B, PRKCD, IGHV1-2, IGHV1-3, IGHV3-74, IGLC2, IGHV4-61, IGHV4-30-2, IGHV3-21, IGLC1, IL4R, IGHV3-38-3, IGHV8-51-1, IGHV3-16, IGHV3-66, IGHV3-30-3, IGHV3-73, IGHV3-72, IGLC3, IGHV1-24, IL9R, IGHV1-8, CD19, MPL, IGHV1-58, IGHV3-35, IL9, IGHV3-30-5, IGHV1-45, IGHV3-64, BCL10, IGHV4-28, IGHV3-64D, IGHV7-81, IGHV2-70D, FCER1G, IL2RB, IGHV3-38, IGHV3-15, IGLC7, IGHV3-49, IGHV4-30-4, CD27, IGHV4-38-2, IGHV3-43D, IGHV1-18, IGLC6, IGHV5-10-1, IGHV7-4-1, IGLL5, IGHV3-43, IGHV2-26, IGHV4-31, IGHV3-20, IGHV1-69D, IGHV5-51, IGLL1, IGHV1-69-2, IGHV6-1, IGHV1-38-4, CSF2RB, IGHV4-4",43.36,100,1,0
"98","T CELLS","HUMORAL ADAPTIVE IMMUNE SYSTEM",34,109,199,143,364,"HSPD1, IL2RG, ABL1, FCER1A, WNT4, CLEC4G, BCL6, LGALS1, RAG1, RAG2, GATA3, CD81, PRKDC, LIG4, PLCG2, LFNG, GPR183, KIT, CD6, DOCK8, MSN, PRF1, EPHB1, CD40LG, SRC, VAV1, SYK, MYO1G, LIPA, ADAM17, RC3H1, BCL2, BCL10, FCER1G",23.78,9.34,2.12619526556443e-59,58.6723968532356
"99","B CELLS","HUMORAL ADAPTIVE IMMUNE SYSTEM",125,18,81,143,310,"YY1, HSPD1, IL2RG, ST3GAL1, HLA-G, LRRC8A, ABL1, WNT4, CLEC4G, BCL6, STAT6, RAG1, RAG2, GATA3, SPI1, MLH1, MSH2, CDH17, IRF8, BCL3, ZP3, CD81, TCF3, PRKDC, LIG4, SHLD3, SHLD1, SHLD2, FCGR2B, PLCG2, LFNG, NOTCH2, GPR183, C17orf99, IRF2BP2, KIT, SYVN1, PTX3, SFTPA1, LBP, C4B, MBL2, UNG, MSH6, PMS2, MSH3, ERCC1, CD40LG, RNF168, SANBR, LIMK1, VAV2, SRC, VAV1, SYK, PRKCE, MYO1G, HCK, PTK2, PRKCD, FGR, PLPP4, ADAM17, RC3H1, BCL2, IGHV1-2, IGHV1-3, IGHV3-74, IGLC2, IGHV4-61, IGHV4-30-2, IGHV3-21, IGLC1, IL4R, IGHV3-38-3, IGHV8-51-1, IGHV3-16, IGHV3-66, IGHV3-30-3, IGHV3-73, IGHV3-72, IGLC3, IGHV1-24, IL9R, IGHV1-8, CD19, MPL, IGHV1-58, IGHV3-35, IL9, IGHV3-30-5, IGHV1-45, IGHV3-64, BCL10, IGHV4-28, IGHV3-64D, IGHV7-81, IGHV2-70D, FCER1G, IL2RB, IGHV3-38, IGHV3-15, IGLC7, IGHV3-49, IGHV4-30-4, CD27, IGHV4-38-2, IGHV3-43D, IGHV1-18, IGLC6, IGHV5-10-1, IGHV7-4-1, IGLL5, IGHV3-43, IGHV2-26, IGHV4-31, IGHV3-20, IGHV1-69D, IGHV5-51, IGLL1, IGHV1-69-2, IGHV6-1, IGHV1-38-4, CSF2RB, IGHV4-4",87.41,40.32,0.000427090755465437,3.36947982893328
"100","ARPP","HUMORAL ADAPTIVE IMMUNE SYSTEM",11,132,80,143,173,"HSPD1, HLA-G, FCGR2B, PLCG2, LBP, MBL2, SRC, SYK, PRKCE, BCL10, FCER1G",7.69,6.36,5.22462704484518e-49,48.2819447058191
"101","ANTIVIRAL AND INTERFERON","HUMORAL ADAPTIVE IMMUNE SYSTEM",3,140,98,143,114,"IRF8, MBL2, HCK",2.1,2.63,6.17648673575564e-65,64.2092584869075
"102","INFLAMMATION","HUMORAL ADAPTIVE IMMUNE SYSTEM",3,140,18,143,22,"NOTCH2, CD6, LIPA",2.1,13.64,4.32378437444746e-21,20.3641359722864
"103","DENDRITIC CELLS","HUMORAL ADAPTIVE IMMUNE SYSTEM",5,138,24,143,32,"SPI1, IRF8, NOTCH2, GPR183, DOCK8",3.5,15.62,1.88874779462444e-24,23.7238260297518
"104","MACROPHAGES","HUMORAL ADAPTIVE IMMUNE SYSTEM",5,138,30,143,36,"PLCG2, LBP, SYK, PRKCE, LIPA",3.5,13.89,8.98777579661744e-29,28.0463477697538
"105","T CELLS","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE",2,60,231,62,364,"BCL10, FCER1G",3.23,0.55,1.01514501339596e-60,59.9934719143821
"106","B CELLS","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE",62,0,144,62,310,"IGHV1-2, IGHV1-3, IGHV3-74, IGLC2, IGHV4-61, IGHV4-30-2, IGHV3-21, IGLC1, IL4R, IGHV3-38-3, IGHV8-51-1, IGHV3-16, IGHV3-66, IGHV3-30-3, IGHV3-73, IGHV3-72, IGLC3, IGHV1-24, IL9R, IGHV1-8, CD19, PRKCD, MPL, IGHV1-58, FCGR2B, IGHV3-35, IL9, IGHV3-30-5, IGHV1-45, IGHV3-64, BCL10, IGHV4-28, IGHV3-64D, IGHV7-81, IGHV2-70D, FCER1G, IL2RB, IGHV3-38, IGHV3-15, IGLC7, IGHV3-49, IGHV4-30-4, CD27, IGHV4-38-2, IGHV3-43D, IGHV1-18, IGLC6, IGHV5-10-1, IGHV7-4-1, IGLL5, IGHV3-43, IGHV2-26, IGHV4-31, IGHV3-20, IGHV1-69D, IGHV5-51, IGLL1, IGHV1-69-2, IGHV6-1, IGHV1-38-4, CSF2RB, IGHV4-4",100,20,1,0
"107","ARPP","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE",3,59,88,62,173,"FCGR2B, BCL10, FCER1G",4.84,1.73,1.24116321279968e-38,37.9061711050786
"108","ANTIVIRAL AND INTERFERON","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE",0,62,101,62,114,"",0,0,1.4799146409932e-46,45.8297633332636
"109","INFLAMMATION","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE",0,62,21,62,22,"",0,0,4.07507493638553e-20,19.3898644006272
"110","DENDRITIC CELLS","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE",0,62,29,62,32,"",0,0,2.05805990467706e-24,23.6865419882266
"111","MACROPHAGES","IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE",0,62,35,62,36,"",0,0,3.38054434939993e-27,26.4710133621762
"112","B CELLS","T CELLS",57,176,149,364,310,"CD81, ABL1, FCER1G, BAX, MYO1G, CLEC4G, PTPRC, IL2RG, BCL2, LIG4, PRKDC, STAT5B, ZAP70, SYK, RAG2, GATA3, IL7, BCL6, IL10, ITK, GPR183, IFNE, IFNA8, CR2, CD70, IL7R, SPNS2, JAK3, NCKAP1L, RC3H1, RAG1, CASP3, CD86, PTPN6, SRC, VAV1, CD40LG, ADAM17, WNT4, RASGRP1, CTPS1, KIT, FOSL2, PTPN2, LFNG, PIK3R1, SP3, CHRNA7, HSPD1, BTK, PLCG2, MAPK1, CTLA4, BCL10, TEC, BCAR1, PTPRJ",15.66,18.39,1.16628422989595e-58,57.9331955967187
