Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p),padj
HIV/VV (D1),Pneumococcus/PS (D21),0.004,2,453,5,464,7,"HCK, S100A12",0.43,28.57,1.2504994435825486e-10,9.902916497175449,1.7294407304746647e-7
HIV/VV (D1),Influenza/IN (D21),0.019,9,446,8,464,17,"ADGRE5, CD44, CEBPB, CLEC2D, PRDX2, SP140, STAT3, TIMP2, TRAT1",1.94,52.94,4.932471134267272e-13,12.306935447639912,7.709452382859747e-10
HIV/VV (D1),Yellow Fever/LA (D21),0.019,9,446,19,464,28,"BLNK, CCR2, GRB2, KLRD1, KMO, OAS1, PRDX2, PRKACB, RPL22",1.94,32.14,1.751234026175519e-27,26.75665581309116,3.751143284067962e-24
HIV/VV (D1),Yellow Fever/LA (D28),0.143,79,376,98,464,177,"ADAP2, CD180, GZMB, PTGDS, ADCY9, ARL4C, BST2, C3AR1, CASP4, CCL2, CCR1, CD247, CD44, CD74, CFP, CRIM1, CRKL, DHX58, DOK3, DUSP6, DYSF, EIF2AK2, F2R, FPR1, GNLY, GRINA, GRN, HLA-DMA, HLX, IFI35, IFI6, IFIT1, IGSF6, IL2RB, IRF9, ITPR3, JAK1, KCNJ15, KLRB1, KLRC3, KLRF1, LAX1, LCP2, LHFPL2, LTB, LYN, MATK, MEF2A, MTMR11, MX1, MYD88, NRBP1, PRKCH, PSMB8, PTAFR, PTPN6, PYCARD, RIPK2, RNF24, S100A11, S100A12, SELL, SERPINA1, SH2D1A, SHMT2, SLC12A2, SORT1, STAT4, STXBP2, SYK, TFEB, TGFBR3, TLR1, TLR2, TLR4, TMEM140, TOX, TRIM23, TRIM25",17.03,44.63,6.01855832354117e-60,59.22050752653516,1.7676505796240418e-56
HIV/VV (D1),Influenza/IN (D28),0.086,46,409,79,464,125,"CXCR4, EGR1, FOS, FOSB, G0S2, IER3, JUN, NFE2, ARL4C, ATF3, BST2, CCL2, CD27, CD5, CEBPB, CLEC7A, FCGR2A, FFAR2, FPR1, FYN, GRN, HLA-C, IL2RB, ITPR3, JAK1, KYNU, LYN, MAFB, MCM7, MNDA, NCAPD2, NRBP1, PKIA, PLAUR, PLEK, PRKACB, RIPK2, S1PR5, SRPK2, STAT6, STX11, TMEM106C, TMEM140, TMEM33, TRIM22, TRIM23",9.91,36.8,4.975896040702236e-62,61.303128701753934,1.4877929161699686e-58
HIV/VV (D1),Pneumococcus/PS (D28),0,0,455,3,464,3,,0,0,6.286439345667143e-8,7.201595270354512,6.883651083505522e-5
HIV/VV (D1),Yellow Fever/LA (D60),0,0,455,3,464,3,,0,0,6.286439345667143e-8,7.201595270354512,6.883651083505522e-5
HIV/VV (D1),Influenza/IN (D70),0.062,32,423,60,464,92,"CD69, CXCR4, FOS, G0S2, JUN, LRRN3, ADGRE5, ATF3, BCL2A1, CCR7, CD40LG, CD74, CLEC2D, DENND2D, GRINA, HLX, ICAM1, IL23A, IL7R, LTB, MAFB, NLRP3, NRBP1, PLAUR, RIPK2, RNF19B, S1PR5, SLC15A3, STX11, TGFBR2, TRAT1, UBASH3A",6.9,34.78,3.310061403790053e-55,54.48016394970469,9.33437315868795e-52
HIV/VV (D1),Yellow Fever/LA (D84),0.089,46,409,60,464,106,"ADAR, ALOX5, BCL11B, BCR, CCL5, CD3E, CD7, CD74, CRKL, DENND2D, ETS1, FCER1G, IFI6, IL2RB, IL32, IL7R, IMPDH2, IRF1, ITM2C, KLF12, LAPTM5, LILRA2, LTB, LTBR, LYN, MATK, P2RY13, PACS1, PLEK, PML, PTPN6, RNF19B, RNF24, SERPINA1, SERPING1, SLC15A3, SLC38A1, SPI1, STXBP2, TCF7, TLR1, TNFSF15, TRIM21, TXK, VAMP2, ZAP70",9.91,43.4,1.458693418637166e-49,48.83603597649943,3.899087508017145e-46
Pneumococcus/PS (D1),"BBIBP (V3, D14)",0.057,18,185,111,203,142,"ADM, BCL6, CD58, CD69, IL1B, IL1RN, MAP3K8, MCM7, MS4A3, NCF4, NINJ1, NLRP3, PSMA1, RNF19B, SOD1, SVIL, TNFAIP6, TRIB1",8.87,12.68,2.444717572583191e-66,65.61177130576465,7.534619558701395e-63
Pneumococcus/PS (D1),"BBIBP (V3, D28)",0.043,13,171,116,184,142,"ADM, BCL6, CD69, CXCR2, IL1B, IL1RN, MAP3K8, NINJ1, NLRP3, PSMA1, RBX1, RNF19B, TRIB1",7.07,9.15,5.816433191306657e-69,68.23534325593373,1.8118189390920238e-65
Pneumococcus/PS (D1),"BNT (V2, D1)",0.056,18,194,111,212,142,"BANK1, BCL11A, BST1, CA4, CEACAM1, CXCL6, CYBRD1, ELANE, FRAT2, GRINA, IFNGR1, IMPA2, MS4A3, NLRP3, RXRA, SIGLEC9, STAB1, TNFAIP6",8.49,12.68,5.2060629380994815e-68,67.28349058584183,1.6180443611613187e-64
Pneumococcus/PS (D1),"BNT-I (D10, hospital)",0.079,76,834,53,910,142,"ABLIM1, ADGRG3, ADM, ALPL, APBB1IP, BASP1, BCL6, BEST1, BST1, BTN3A2, CA4, CD55, CD58, CDK6, CEACAM1, CHST15, CSTA, DEFA4, DYSF, ELANE, ENTPD1, EVI2B, FCGR2A, FGR, FOLR3, GCA, GRINA, HCK, IFNGR1, IFNGR2, IL1B, IL1RN, IL32, KCNJ15, KIAA0513, LIME1, LY96, MAP3K8, MAPK14, MMP9, MS4A3, MYD88, NCF2, NCF4, PFKFB4, PLBD1, PLSCR1, PRKCD, PYGL, QPCT, RAB32, RELB, RNASE3, RNF19B, RNF24, S100A11, SH2D1A, SKAP1, SLC22A4, SLPI, SMARCD3, SOD1, SORT1, STAT5B, SVIL, TLR5, TLR6, TMEM33, TNFAIP6, TNFRSF10B, TNFSF10, TRIB1, TRIM21, TRIM25, UPP1, VNN2",8.35,53.52,8.359769077399518e-52,51.0778057189481,2.272185235237189e-48
Pneumococcus/PS (D1),"BNT-I (D26, hospital)",0.092,62,544,67,606,142,"ADGRG3, ADM, ALPL, APBB1IP, BANK1, BASP1, BCL11A, BCL6, BST1, CA4, CCR2, CD27, CD55, CD58, CD79A, CD79B, CHST15, CSTA, DEFA4, DYSF, ENTPD1, GCA, GRINA, IFNGR1, IFNGR2, IL1RN, IMPA2, KCNJ15, KIAA0513, LIME1, LY96, MAP3K8, MAPK14, MCM3, MGAM, MS4A3, NCF2, PFKFB4, PLAUR, PLBD1, PLSCR1, PTPRE, PYGL, QPCT, RAB32, RELB, RNF19B, RNF24, S100A11, SH2D1A, SKAP1, SLC22A4, SMARCD3, SORT1, STAT5B, SVIL, TLR5, TREM1, TRIB1, TRIM25, UPP1, VNN2",10.23,43.66,1.5779399256107035e-56,55.80190953501279,4.493972908139284e-53
Pneumococcus/PS (D1),"BNT-I-BNT (D51, hospital)",0.05,20,271,109,291,142,"BTN3A2, CD79A, CD79B, CSTA, DEFA4, ELANE, IL1B, IMPA2, KIAA0513, LY96, MCM3, MS4A3, RELB, RNASE3, RPS19, SKAP1, SMARCD3, SORT1, TNFRSF10B, UPP1",6.87,14.08,5.604506372690577e-78,77.2514626326778,1.8197832192126307e-74
Pneumococcus/PS (D1),"ChAd (V1, D7)",0.072,43,469,86,512,142,"ALPL, BANK1, BASP1, BTN3A2, CA4, CCR2, CD27, CD55, CD69, CD79A, CXCL6, CXCR1, CXCR2, CYBRD1, DEFA4, FGR, FRAT2, GCA, HCK, HSPD1, IFNGR1, IL1B, KCNJ15, KIAA0513, LILRB2, MCM3, MCM7, MMP9, NLRX1, PI3, PSMA1, PTPRE, RELB, RNASE3, RTN1, RXRA, SH2D1A, SLPI, SMARCD3, SORT1, TLR1, UPP1, VNN2",8.4,30.28,8.130834574777208e-72,71.08986487474809,2.56853064217212e-68
Pneumococcus/PS (D1),"ChAd (V2, D3)",0.021,6,159,123,165,142,"CCR2, CD79B, CDK6, FOLR3, RNF24, STAT5B",3.64,4.23,5.207056701511858e-75,74.28340769310987,1.6657374388136432e-71
Pneumococcus/PS (D1),"ChAd (V2, D7)",0.059,37,496,92,533,142,"ABLIM1, ADGRG3, ADM, ALPL, APBB1IP, BASP1, BCL11A, BCL6, BTN3A2, CA4, CCR1, CD55, CDK6, CHST15, CXCL6, CXCR1, CXCR2, FGR, FOLR3, IL1B, KCNJ15, LILRB2, MMP9, MS4A3, NINJ1, NOTCH1, PI3, PLAUR, PTAFR, PTPRE, RTN1, SLC11A1, STAB1, STAT5B, TNFAIP6, TREM1, TRIB1",6.94,26.06,2.5068620031634373e-80,79.60086957227,8.222507370376074e-77
Pneumococcus/PS (D1),"ChAd-BNT (V2, D0)",0.072,34,342,95,376,142,"ADGRG3, ADM, ALPL, ARAP3, BASP1, BCL6, CA4, CCR2, CD55, CDK6, CSF3R, CXCL6, CXCR1, CXCR2, FRAT2, GCA, IFNGR1, IL1B, IL1RN, KCNJ15, MAPK14, MGAM, NACC2, PI3, PLSCR1, PTAFR, PTPRE, RBX1, SH2D1A, TLR1, TLR8, TMEM33, TNFAIP6, TREM1",9.04,23.94,5.1694733261089496e-71,70.28655370124184,1.6283840977243193e-67
Pneumococcus/PS (D1),"ChAd-BNT (V2, D3)",0.061,48,664,81,712,142,"ADGRG3, ALPL, BANK1, BASP1, BCL11A, BST1, CA4, CCR2, CD55, CD58, CD69, CD79A, CD79B, CDK6, CTSS, CXCL6, CXCR1, CXCR2, DYSF, FGR, HCK, HSPD1, IFNGR1, IL1RN, KIAA0513, LILRB2, LIME1, MCM3, MGAM, MYD88, NCF2, NLRP3, PFKFB4, PI3, PLA2G7, PLBD1, PLSCR1, PRKCD, RPS19, SH2D1A, SIGLEC9, SOD1, SORT1, STAB1, TLR5, TNFSF10, TRIM25, UPP1",6.74,33.8,3.975763768599601e-77,76.40057942835962,1.285762002765111e-73
Pneumococcus/PS (D1),I (D0-4),0.055,41,614,88,655,142,"ABLIM1, ADM, BST1, BTN3A2, CCR1, CD58, CD93, CEACAM1, CXCL6, CYBRD1, EVI2B, FGR, GRINA, HMOX1, IL1RN, LILRB2, LY96, MCM7, MMP9, MYD88, NACC2, PI3, PLSCR1, PRKCD, PTAFR, RAB32, RBX1, RELB, RNASE3, RTN1, S100A11, SIGLEC9, SORT1, SPI1, STAB1, TLR5, TNFAIP6, TNFSF10, TREM1, TRIM21, TRIM25",6.26,28.87,7.18176093397879e-83,82.14376905573764,2.380035573520571e-79
Pneumococcus/PS (D1),"I (D10, hospital)",0.082,71,732,58,803,142,"ABLIM1, ADGRG3, ADM, APBB1IP, BASP1, BCL6, BEST1, BST1, CA4, CD27, CD55, CD58, CD7, CD79B, CDK6, CEACAM1, CHST15, CSTA, DEFA4, DYSF, ENTPD1, EVI2B, FGR, GCA, GRINA, IFNGR1, IFNGR2, IL1RN, IL32, KCNJ15, KIAA0513, LIME1, LY96, MAP3K8, MAPK14, MGAM, MMP9, MYD88, NCF2, NLRP3, PFKFB4, PLA2G7, PLBD1, PLSCR1, PRKCD, PTPRE, PYGL, QPCT, RAB32, RNASE3, RNF24, RTN1, S100A11, SH2D1A, SKAP1, SLC11A1, SLC22A4, SLPI, SMARCD3, SORT1, STAT5B, SVIL, TLR5, TLR6, TMEM33, TNFAIP6, TNFRSF10B, TRIB1, TRIM25, UPP1, VNN2",8.84,50,2.4541158479800044e-54,53.61010493999902,6.864162026800072e-51
Pneumococcus/PS (D1),"I (D26, hospital)",0.08,62,646,67,708,142,"ABLIM1, APBB1IP, BASP1, BCL6, BST1, CA4, CCR1, CD27, CD55, CD58, CD69, CD7, CD79B, CEACAM1, CHST15, CSTA, DEFA4, DYSF, ELANE, ENTPD1, GCA, GRINA, IFNGR1, IFNGR2, IL1B, IL32, KCNJ15, LIME1, LY96, MAP3K8, MAPK14, MGAM, MMP9, MS4A3, MYD88, NCF2, PFKFB4, PLBD1, PLSCR1, PTPRE, PYGL, QPCT, RAB32, RNASE3, RNF24, S100A11, SH2D1A, SKAP1, SLC11A1, SLC22A4, SLPI, SMARCD3, SORT1, STAT5B, SVIL, TLR5, TLR6, TMEM33, TRIB1, TRIM25, UPP1, VNN2",8.76,43.66,7.792573660600438e-61,60.108319083790796,2.31205660510015e-57
Pneumococcus/PS (D1),BNT-I (D0-5),0.07,61,744,68,805,142,"ABLIM1, ADM, APBB1IP, BCL6, BST1, CD27, CD69, CD7, CDK6, CEACAM1, CSF3R, CTSS, CXCL6, CYBRD1, DEFA4, DYSF, ELANE, EVI2B, FGR, FOLR3, GRINA, HCK, HMOX1, HSPD1, IL1RN, KCNJ15, LILRB2, LIME1, MCM7, MMP9, MYD88, NCF2, NCF4, NINJ1, NLRX1, NOTCH1, PFKFB4, PLA2G7, PLSCR1, PRKCD, PSMA1, PTPRE, RELB, RFX1, RNF19B, RNF24, RPS19, S100A11, SH2D1A, SMARCD3, SOD1, SORT1, SPI1, STAB1, SVIL, TLR5, TNFSF10, TRIB1, TRIM21, TRIM25, ZNF467",7.58,42.96,1.4652547915508537e-65,64.83408684975136,4.49686695526957e-62
Pneumococcus/PS (D1),"ChAd (V1, D3)",0.063,56,760,73,816,142,"ABLIM1, ADGRG3, ALPL, APBB1IP, BANK1, BCL11A, BST1, BTN3A2, CA4, CCR1, CCR2, CD19, CD58, CD79A, CSTA, CTSS, CXCL6, DYSF, EVI2B, FGR, GRINA, HCK, HMOX1, HSPD1, IFNGR2, KIAA0513, LILRB2, LY96, MCM3, MGAM, MYD88, NACC2, NCF2, NLRP3, PFKFB4, PI3, PLA2G7, PLAUR, PLBD1, PLSCR1, PRKCD, PSMA1, RAB32, RBX1, S100A11, SIGLEC9, SLC11A1, SMARCD3, SORT1, SPI1, TLR1, TLR5, TLR8, TNFSF10, TRIM21, UPP1",6.86,39.44,7.857422861514141e-72,71.10471987387808,2.4829456242384686e-68
Pneumococcus/PS (D1),"ChAd-BNT (V2, D7)",0.092,63,559,66,622,142,"ADGRG3, ADM, ALPL, BASP1, BCL6, BEST1, CA4, CCR1, CD27, CD55, CD93, CHST15, CSF3R, CSTA, CTSS, CXCL6, CXCR1, CXCR2, FCGR2A, FRAT2, GCA, GRINA, HCK, HMOX1, IFNGR1, IFNGR2, IL1B, IL1RN, KCNJ15, LILRB2, LY96, MAPK14, MCM3, MCM7, MGAM, NACC2, NCF2, NINJ1, NLRP3, PI3, PLAUR, PLBD1, PTAFR, PTPRE, PYGL, QPCT, RAB32, RBX1, RELB, RNF19B, RXRA, S100A11, SLC22A4, SLPI, SORT1, SPI1, TLR1, TLR8, TMEM33, TNFAIP6, TNFRSF10B, TREM1, TRIM21",10.13,44.37,3.2947996616160786e-56,55.48217098729145,9.370410237636127e-53
Pneumococcus/PS (D1),"I (D51, hospital)",0.069,35,378,94,413,142,"ADGRG3, ADM, BCL6, CCR2, CD55, DEFA4, DYSF, ELANE, ENTPD1, GCA, GRINA, IL1RN, LY96, MAP3K8, MAPK14, MCM3, MMP9, NINJ1, PLAUR, PLSCR1, PTPRE, QPCT, RAB32, RELB, RNASE3, RNF19B, S100A11, SLC22A4, SMARCD3, SORT1, TNFAIP6, TNFRSF10B, TRIB1, TRIM25, UPP1",8.47,24.65,2.5705242164452456e-73,72.58997830036765,8.174267008295882e-70
Pneumococcus/PS (D1),I-BNT (D5),0.118,46,261,83,307,142,"ADGRG3, ALPL, APBB1IP, BEST1, CCR1, CCR2, CD93, CHST15, CSF3R, CTSS, CXCL6, CXCR1, CXCR2, DYSF, FCGR2A, FGR, FRAT2, HCK, IFNGR1, IFNGR2, IL1B, KIAA0513, MGAM, MYD88, NACC2, NCF2, NLRP3, PRKCD, PTAFR, PTPRE, PYGL, RNF24, RPS19, RXRA, S100A11, SIGLEC9, SLC11A1, SLC22A4, SPI1, SVIL, TLR1, TLR6, TLR8, TREM1, TRIM25, ZNF467",14.98,32.39,9.704398300048832e-52,51.013031386918534,2.6366850181232675e-48
Pneumococcus/PS (D1),I-I (D0-5),0.04,18,317,111,335,142,"ABLIM1, BANK1, BTN3A2, CA4, CEACAM1, CYBRD1, EVI2B, IL1RN, LILRB2, LY96, MYD88, PI3, PLA2G7, PLSCR1, STAB1, TNFAIP6, TNFSF10, TRIM21",5.37,12.68,2.0972080109137774e-86,85.67835849203738,7.055007748713947e-83
Pneumococcus/PS (D1),"BNT-MO (V3, D1)",0.015,3,71,126,74,142,"CD58, EVI2B, S100A11",4.05,2.11,3.4774458349288306e-51,50.4587396259009,9.42387821265713e-48
Pneumococcus/PS (D1),"ZF2001 (V3, D28)",0.066,19,158,110,177,142,"ABLIM1, BCL11A, BTN3A2, CD27, CDK6, CXCR1, IL1B, IL32, PLAUR, PTAFR, PTPRE, SH2D1A, SLC11A1, SOD1, STAB1, STAT5B, TNFRSF10B, TRIM25, UPP1",10.73,13.38,5.732393941701073e-60,59.2416639716543,1.6841773400717752e-56
Pneumococcus/PS (D1),"ZF2001 (V3, D07)",0.069,50,591,79,641,142,"ADM, BANK1, BCL6, BST1, CCR1, CD69, CD7, CEACAM1, CSF3R, CSTA, CTSS, DYSF, GRINA, HCK, HMOX1, IFNGR2, IL1B, IL1RN, IMPA2, KCNJ15, KIAA0513, LIME1, LY96, MAP3K8, NCF2, NINJ1, NLRP3, PLAUR, PLBD1, PRKCD, PSMA1, PTAFR, PYGL, QPCT, RAB32, RELB, RNF19B, RNF24, RPS19, S100A11, SMARCD3, SORT1, SPI1, STAT5B, TNFAIP6, TNFRSF10B, TREM1, TRIB1, VNN2, ZNF467",7.8,35.21,2.5960165348335643e-71,70.58569254570676,8.185240134330229e-68
Pneumococcus/PS (D1),"ZF2001 (V3, D14)",0.062,27,307,102,334,142,"ADM, APBB1IP, BTN3A2, CHST15, CTSS, HMOX1, IL1B, IL1RN, KIAA0513, LIME1, LY96, PRKCD, PSMA1, PTAFR, PTPRE, PYGL, QPCT, RAB32, RNF19B, RXRA, SH2D1A, SIGLEC9, SLC11A1, SORT1, STAT5B, TRIB1, ZNF467",8.08,19.01,1.035547678199726e-74,73.98482990072769,3.3085748318481247e-71
Pneumococcus/PS (D1),"BNT-I (D51, hospital)",0.101,39,256,90,295,142,"APBB1IP, BEST1, BST1, BTN3A2, CCR1, CCR2, CD69, CD93, CDK6, CHST15, CXCR2, CYBRD1, DYSF, FCGR2A, FGR, FRAT2, HCK, IL1B, KCNJ15, LILRB2, MYD88, NACC2, NCF2, NCF4, NLRX1, PLA2G7, PRKCD, PYGL, RPS19, RXRA, SIGLEC9, SLC11A1, TLR5, TLR6, TLR8, TNFRSF10B, TRIM21, VNN2, ZNF467",13.22,27.46,4.0831118158525914e-57,56.38900872677726,1.1702198464233527e-53
Pneumococcus/PS (D1),"BNT (V3, D1)",0,0,16,129,16,142,,0,0,1.2932587339968e-21,20.888314579909945,2.495989356613824e-18
Pneumococcus/PS (D1),"BBIBP (V3, D07)",0.069,16,103,113,119,142,"ADM, BCL6, CCR2, CD69, IL1B, MAP3K8, MAPK14, MCM3, NINJ1, NLRP3, PSMA1, RAB32, RELB, RNF19B, TRIB1, TRIM25",13.45,11.27,3.195777344300915e-49,48.495423486401215,8.526333954594842e-46
Pneumococcus/PS (D1),"BNT (V1, D6)",0,0,76,129,76,142,,0,0,3.4503169119242696e-58,57.46214101310674,9.985217143108836e-55
Pneumococcus/PS (D1),"ChAd (V1, D6)",0.038,7,55,122,62,142,"CDK6, CSTA, IFNGR1, QPCT, S100A11, VNN2, ZNF467",11.29,4.93,1.3938798530643185e-39,38.85577465909306,3.416399519860645e-36
Pneumococcus/PS (D1),"ChAd (V2, D1)",0.006,1,27,128,28,142,FOLR3,3.57,0.7,2.0300569980738427e-29,28.692491768194454,4.4580051677701584e-26
Pneumococcus/PS (D1),"ChAd-BNT (V3, D1)",0,0,8,129,8,142,,0,0,4.001126303058378e-13,12.397817739084505,6.26576379058942e-10
Pneumococcus/PS (D1),Yellow Fever/LA (D1),0.087,35,273,94,335,142,"APBB1IP, BANK1, BCL11A, BCL6, CCR2, CD19, CD27, CD69, CD79A, CD79B, CXCR1, IL1B, IL1RN, IL32, KIAA0513, LIME1, MAP3K8, MAPK14, MMP9, NACC2, NINJ1, NLRP3, NOTCH1, PLAUR, RBX1, RNF19B, TLR1, TLR8, TRIM21, UPP1, BTN3A2, DDX58, SH2D1A, TREM1, VNN3",10.45,24.65,1.054716170028655e-62,61.97686439569768,3.17575038795628e-59
Pneumococcus/PS (D1),HIV/VV (D1),0.117,61,394,68,464,142,"CD69, ABLIM1, ADM, BEST1, BST1, CCR1, CCR2, CD27, CD7, CD79A, CEACAM1, CHST15, DDX58, DYSF, FCGR2A, FGR, GCA, GRINA, HCK, IFNGR2, IL1RN, IL32, KCNJ15, KIAA0513, LILRB2, LIME1, MCM3, MCM7, MYD88, NCF2, NCF4, NINJ1, NLRP3, PFKFB4, PLA2G7, PLAUR, PLSCR1, PRKCD, PTAFR, PTPRE, RNF19B, RNF24, RPS19, S100A11, SH2D1A, SIGLEC5, SIGLEC9, SKAP1, SLC22A4, SOD1, SORT1, SPI1, STAB1, TLR1, TLR5, TLR8, TMEM33, TNFAIP6, TNFSF10, TRIM21, TRIM25",13.15,42.96,1.293711045253282e-49,48.88816271398065,3.4619707570977827e-46
Pneumococcus/PS (D1),Influenza/IN (D1),0.12,92,37,638,142,735,"ADM, BCL6, CCR1, CD55, CD69, CD7, CEACAM1, CTSS, ENTPD1, GRINA, IFNGR2, IL1RN, KCNJ15, MYD88, NCF2, NOTCH1, PTAFR, RNF24, S100A11, SLC22A4, SPI1, SVIL, TLR1, TLR5, TLR6, TNFRSF10B, TNFSF10, TRIM25, UPP1, VNN2, VNN3, ABLIM1, BCL11A, BEST1, BST1, BTN3A2, CA4, CCR2, CD19, CD27, CD79A, CD79B, CSTA, CYBRD1, DDX58, DYSF, FCGR2A, FGR, HCK, HMOX1, IL1B, IL32, KIAA0513, LILRB2, LIME1, MAP3K8, MAPK14, MCM3, MCM7, MMP9, NACC2, NINJ1, NLRP3, NLRX1, PFKFB4, PI3, PLA2G7, PLAUR, PLBD1, PLSCR1, PRKCD, PSMA1, PTPRE, RAB32, RELB, RNF19B, RPS19, RTN1, RXRA, SH2D1A, SIGLEC5, SIGLEC9, SKAP1, SMARCD3, SOD1, SORT1, STAT5B, TLR8, TNFAIP6, TRIB1, TRIM21, ZNF467",64.79,12.52,1.7692552921232872e-31,30.75220949667706,3.9719781308167797e-28
Pneumococcus/PS (D1),Ebola/VV (D1),0.091,67,62,605,142,672,"ADM, ARAP3, BASP1, CCR1, CD69, CD7, CDK6, CEACAM1, DEFA4, ELANE, FRAT2, GRINA, IL1RN, MYD88, NCF2, PTAFR, RNASE3, RNF24, SLC22A4, TLR1, TLR5, TNFSF10, TRIM25, ABLIM1, BST1, CCR2, CD19, CD27, CD79A, CD79B, CD93, CHST15, CXCL6, CYBRD1, DDX58, DYSF, FCGR2A, FGR, GCA, IL1B, IL32, IMPA2, KIAA0513, LILRB2, MCM7, NACC2, NLRP3, NLRX1, PI3, PLA2G7, PLAUR, PLSCR1, PRKCD, PSMA1, RELB, RNF19B, RPS19, RXRA, SIGLEC5, SKAP1, SLC11A1, SMARCD3, SORT1, STAT5B, TMEM33, TNFAIP6, TRIM21",47.18,9.97,4.1033953229171323e-54,53.386856640895374,1.146078313690755e-50
Pneumococcus/PS (D1),Malaria/SU (D1),0.13,94,35,595,142,689,"ADM, BCL6, CCR1, CD55, CD69, CD7, CTSS, ENTPD1, FOLR3, FRAT2, GRINA, IFNGR2, IL1RN, KCNJ15, MGAM, MYD88, NCF2, PTAFR, PYGL, RNF24, S100A11, SLC22A4, SPI1, TLR1, TLR5, TLR6, TNFRSF10B, TNFSF10, TREM1, TRIM25, UPP1, ABLIM1, BANK1, BEST1, BST1, CCR2, CD27, CD79A, CD79B, CD93, CHST15, CSTA, DDX58, DYSF, EVI2B, FCGR2A, FGR, GCA, HCK, HMOX1, IL1B, IL32, IMPA2, KIAA0513, LILRB2, LIME1, LY96, MAP3K8, MCM3, MCM7, NACC2, NCF4, NINJ1, NLRP3, PFKFB4, PLA2G7, PLAUR, PLBD1, PLSCR1, PRKCD, PTPRE, QPCT, RAB32, RELB, RNF19B, RPS19, RTN1, RXRA, SH2D1A, SIGLEC5, SIGLEC9, SKAP1, SLC11A1, SMARCD3, SOD1, SORT1, STAB1, STAT5B, TLR8, TMEM33, TNFAIP6, TRIB1, TRIM21, ZNF467",66.2,13.64,8.555505865894032e-29,28.067754306605497,1.8625336270051308e-25
Pneumococcus/PS (D1),Varicella Zoster/LA (D1),0,0,129,18,142,18,,0,0,1.8438969928385914e-23,22.73426334396098,3.697013470641376e-20
Pneumococcus/PS (D1),Tuberculosis/VV (D2),0.031,5,124,34,142,39,"S100A11, SPI1, CD58, LILRB2, PLSCR1",3.52,12.82,4.218605348759378e-30,29.374831101039746,9.331555031455744e-27
Pneumococcus/PS (D1),Yellow Fever/LA (D2),0.039,8,121,78,142,86,"CD69, TNFSF10, DDX58, IL1B, NACC2, NINJ1, RBX1, TRIM21",5.63,9.3,2.578558153845691e-48,47.58862306956675,6.82802199138339e-45
Pneumococcus/PS (D1),Influenza/IN (D2),0.02,4,125,67,142,71,"TNFSF10, TRIM25, LY96, RAB32",2.82,5.63,3.469986578429023e-48,47.45967220501474,9.174644513366338e-45
Pneumococcus/PS (D1),Ebola/VV (D3),0.13,65,64,371,142,436,"ADGRG3, ALPL, ARAP3, BASP1, BCL6, CCR1, CD55, CD69, CSF3R, ENTPD1, IL1RN, KCNJ15, MGAM, MYD88, NOTCH1, PTAFR, PYGL, RFX1, RNF24, SLC22A4, SVIL, TNFSF10, TREM1, UPP1, VNN2, VNN3, BANK1, BEST1, BTN3A2, CA4, CD19, CD79A, CD93, CHST15, CXCL6, CXCR2, CYBRD1, DDX58, DYSF, FCGR2A, FGR, HMOX1, IMPA2, LILRB2, LIME1, MMP9, NACC2, NCF4, NLRP3, NLRX1, PFKFB4, PI3, PLSCR1, QPCT, RTN1, RXRA, SH2D1A, SLC11A1, SLPI, SORT1, STAB1, STAT5B, TRIB1, TRIM21, ZNF467",45.77,14.91,7.52735523829153e-45,44.12335758783323,1.9322720896694356e-41
Pneumococcus/PS (D1),Yellow Fever/LA (D3),0.103,34,95,200,142,234,"ALPL, BASP1, BCL6, CCR1, CEACAM1, FRAT2, IL1RN, MGAM, MYD88, PYGL, TNFSF10, TREM1, TRIM25, VNN2, ABLIM1, CA4, CD79A, DDX58, HMOX1, IL32, IMPA2, MMP9, NCF4, NLRP3, PI3, PLA2G7, PLSCR1, QPCT, SKAP1, SOD1, SORT1, STAT5B, TNFAIP6, TRIM21",23.94,14.53,4.463502972801811e-54,53.35032417163931,1.2453173294117054e-50
Pneumococcus/PS (D1),Smallpox/LA (D3),0,0,129,3,142,3,,0,0,2.6690866385522918e-6,5.573637328784806,0.0021939892168899838
Pneumococcus/PS (D1),Malaria/SU (D3),0.092,28,101,174,142,202,"ARAP3, CCR1, CD69, FRAT2, MYD88, SPI1, TLR1, TNFSF10, TREM1, BANK1, CCR2, CD19, CD79A, CD79B, CHST15, HCK, HMOX1, IL1B, KIAA0513, LILRB2, LY96, NACC2, PLA2G7, PTPRE, RXRA, SIGLEC9, TRIB1, TRIM21",19.72,13.86,6.197634173036954e-55,54.20777406238526,1.744014256292599e-51
