Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p),padj
I-I (D0),Pneumococcus/PS (D10),0,0,8,1,8,1,,0,0,0.11111111111111113,0.9542425094393248,1
I-I (D0),Yellow Fever/LA (D10),0.135,5,3,29,8,34,"DDX60, IFI27, IFI6, MX1, OAS2",62.5,14.71,0.007207207207207206,2.142232991794714,1
I-I (D0),Smallpox/LA (D13),0,0,8,7,8,7,,0,0,1.554001554001556e-4,3.808548551240405,0.17124210090127415
I-I (D0),Yellow Fever/LA (D14),0.01,1,7,91,8,92,IFI27,12.5,1.09,5.373804694613053e-10,9.269718121600873,1.0951813967621403e-6
I-I (D0),Malaria/SU (D14),0.006,1,7,165,8,166,IFI6,12.5,0.6,9.830791473742033e-12,11.007411515856424,2.1676895199601182e-8
I-I (D0),Pneumococcus/PS (D14),0,0,8,2,8,2,,0,0,0.022222222222222223,1.6532125137753437,1
I-I (D0),Influenza/IN (D14),0,0,8,42,8,42,,0,0,1.8626183030373756e-9,8.729876133761062,3.6972973315291905e-6
I-I (D0),Smallpox/LA (D21),0,0,8,2,8,2,,0,0,0.022222222222222223,1.6532125137753437,1
I-I (D0),Pneumococcus/PS (D21),0,0,8,6,8,6,,0,0,3.3300033300033257e-4,3.477555332198982,0.3273393273393269
I-I (D0),Influenza/IN (D21),0,0,8,7,8,7,,0,0,1.554001554001556e-4,3.808548551240405,0.17124210090127415
I-I (D0),Yellow Fever/LA (D21),0.043,1,7,15,8,16,RPL22,12.5,6.25,3.263215000999356e-5,4.48635431123464,0.04144283051269182
I-I (D0),Yellow Fever/LA (D28),0.021,2,6,86,8,88,"IFI6, MX1",25,2.27,3.438887669086781e-8,7.463582010131032,6.172803366010772e-5
I-I (D0),Influenza/IN (D28),0.015,1,7,58,8,59,CXCR4,12.5,1.69,1.0272352948185895e-8,7.988330067077387,1.93222958955376e-5
I-I (D0),Pneumococcus/PS (D28),0,0,8,2,8,2,,0,0,0.022222222222222223,1.6532125137753437,1
I-I (D0),Yellow Fever/LA (D60),0,0,8,2,8,2,,0,0,0.022222222222222223,1.6532125137753437,1
I-I (D0),Influenza/IN (D70),0.023,1,7,35,8,36,CXCR4,12.5,2.78,2.4826128656322326e-7,6.605090998298022,4.1037590668900804e-4
I-I (D0),Yellow Fever/LA (D84),0.013,1,7,70,8,71,IFI6,12.5,1.41,3.028121268928765e-9,8.518826736380685,5.913920838217878e-6
"ChAd (V2, D7)","BBIBP (V3, D28)",0.062,7,85,20,92,27,"CD83, CRTC3, CXCL8, IRF1, ITGB8, NFKB2, RGS1",7.61,25.93,1.3610015439285299e-16,15.866141382130053,3.4705539370177513e-13
"ChAd (V2, D7)","BNT-I (D10, severe)",0.035,12,319,15,331,27,"CFH, CRTC3, CX3CR1, CXCL8, FASLG, ITGB8, KLRC3, KMT2A, LFNG, PRF1, XCL1, ZC3HAV1",3.63,44.44,2.5361766542600606e-19,18.595820499489687,7.007456095720548e-16
"ChAd (V2, D7)",BNT-I (D2),0.02,6,269,21,275,27,"EPX, F2, NFKB2, RAPGEF3, XCL1, ZC3HAV1",2.18,22.22,3.962858564752829e-27,26.401991427449687,1.3105173273637604e-23
"ChAd (V2, D7)","BNT-I (D26, severe)",0.043,4,67,23,71,27,"CFH, CX3CR1, FASLG, PRF1",5.63,14.81,3.548616943411962e-18,17.449940878178747,9.478355855853146e-15
"ChAd (V2, D7)","ChAd (V1, D3)",0.04,15,345,12,360,27,"CX3CR1, CXCL1, CXCL8, EIF2B2, EPX, FASLG, FPR3, ITGB8, KMT2A, LFNG, MASP2, PI3, PRF1, RGS1, YY1",4.17,55.56,1.4184911357961942e-15,14.848173373782002,3.512184052231377e-12
"ChAd (V2, D7)","ChAd-BNT (V2, D3)",0.052,17,297,10,314,27,"CBL, CX3CR1, CXCL1, CXCL8, EIF2B2, EPX, FASLG, FPR3, KMT2A, LFNG, MASP2, NFKB2, PI3, RGS1, XCL1, YY1, ZC3HAV1",5.41,62.96,2.763001744886662e-12,11.558618840818411,6.222279929484763e-9
"ChAd (V2, D7)","ChAd-BNT (V2, D7)",0.05,15,274,12,289,27,"CBL, CD83, CXCL1, CXCL8, EIF2B2, EPX, FASLG, IRF1, ITGB8, LFNG, MASP2, NFKB2, PI3, YY1, ZC3HAV1",5.19,55.56,1.8799617436985345e-14,13.72585098832657,4.526947878826071e-11
"ChAd (V2, D7)","I (D10, severe)",0.027,8,268,19,276,27,"CFH, CRTC3, CX3CR1, FPR3, ITGB8, KMT2A, LFNG, ZC3HAV1",2.9,29.63,5.7812445233222945e-24,23.23797866133173,1.7892951799682502e-20
"ChAd (V2, D7)","I (D26, severe)",0.027,8,268,19,276,27,"CX3CR1, FASLG, FPR3, ITGB8, KLRC3, LFNG, PRF1, ZC3HAV1",2.9,29.63,5.7812445233222945e-24,23.23797866133173,1.7892951799682502e-20
"ChAd (V2, D7)","ZF2001 (V3, D07)",0.04,12,276,15,288,27,"CD83, CRTC3, CXCL1, CXCL8, F2, FASLG, IRF1, ITGB8, MASP2, RAPGEF3, RGS1, YY1",4.17,44.44,1.9407260908702944e-18,17.712035755501816,5.232197540986313e-15
"ChAd (V2, D7)","BNT-I (D10, mild)",0.034,9,237,18,246,27,"CFH, CRTC3, CX3CR1, FASLG, ITGB8, KLRC3, KMT2A, PRF1, ZC3HAV1",3.66,33.33,1.398929108911515e-21,20.854204292933918,4.103059076437474e-18
"ChAd (V2, D7)","BNT-I (D26, mild)",0.034,6,147,21,153,27,"CFH, FASLG, KLRC3, KMT2A, PRF1, ZC3HAV1",3.92,22.22,4.722302113135433e-22,21.325846232024226,1.3978014254880883e-18
"ChAd (V2, D7)",BNT-I (D3),0.027,6,192,21,198,27,"CBL, CXCL1, CXCL8, EPX, F2, YY1",3.03,22.22,2.8867488481018047e-24,23.53959099881002,8.985250066248065e-21
"ChAd (V2, D7)","I (D10, moderate)",0.032,9,252,18,261,27,"CX3CR1, CXCL8, F2, ITGB8, KLRC3, KMT2A, LFNG, PRF1, ZC3HAV1",3.45,33.33,5.007802958106119e-22,21.300352767635236,1.4803065544161688e-18
"ChAd (V2, D7)","I (D26, moderate)",0.038,8,184,19,192,27,"CFH, CX3CR1, FASLG, ITGB8, KLRC3, KMT2A, PRF1, XCL1",4.17,29.63,4.293600443909829e-21,20.367178372819872,1.2408505282899406e-17
"ChAd (V2, D7)","I (D51, severe)",0.04,9,196,18,205,27,"CFH, CX3CR1, FASLG, FPR3, IRF1, ITGB8, NFKB2, RAPGEF3, ZC3HAV1",4.39,33.33,3.264496731202064e-20,19.486183761925997,9.218938768914629e-17
"ChAd (V2, D7)","ChAd (V1, D7)",0.042,11,238,16,249,27,"CBL, CD83, CX3CR1, CXCL8, EIF2B2, FASLG, FPR3, IRF1, KMT2A, PI3, XCL1",4.42,40.74,7.319899681775424e-19,18.135494870847335,1.9917447034110928e-15
"ChAd (V2, D7)","ChAd (V2, D3)",0.246,17,42,10,59,27,"CBL, CFH, CRTC3, CX3CR1, EIF2B2, EPX, F2, FASLG, IL6ST, ITGB8, KLRC3, LFNG, MASP2, NFKB2, PRF1, YY1, ZC3HAV1",28.81,62.96,2.481023507218934e-5,4.6053691208518925,0.03252621817964022
"ChAd (V2, D7)",BNT-I (D1),0,0,118,27,118,27,,0,0,6.338178314613795e-30,29.19803554678607,2.1911082433619887e-26
"ChAd (V2, D7)","ZF2001 (V3, D14)",0.024,5,185,22,190,27,"CBL, CX3CR1, CXCL8, ITGB8, YY1",2.63,18.52,1.855625994478472e-25,24.731509552310055,5.932436304347675e-22
"ChAd (V2, D7)",I (D1),0.033,8,214,19,222,27,"CX3CR1, CXCL1, CXCL8, EPX, F2, MASP2, RAPGEF3, ZC3HAV1",3.6,29.63,3.086677879259688e-22,21.510508690427006,9.179780012918312e-19
"ChAd (V2, D7)","ZF2001 (V3, D28)",0.022,3,107,24,110,27,"CBL, CX3CR1, CXCL8",2.73,11.11,1.4462866022417898e-23,22.839745636890335,4.4241907162576353e-20
"ChAd (V2, D7)","BNT-MO (V3, D1)",0,0,39,27,39,27,,0,0,4.0803148721032983e-19,18.389306321728615,1.1192303694179346e-15
"ChAd (V2, D7)","BNT (V1, D6)",0.071,5,43,22,48,27,"EPX, FASLG, FPR3, MASP2, RAPGEF3",10.42,18.52,9.403841430340507e-14,13.026694702655215,2.222127729989462e-10
"ChAd (V2, D7)","BNT (V2, D1)",0.062,8,101,19,109,27,"CXCL1, CXCL8, FASLG, FPR3, IRF1, KLRC3, PRF1, ZC3HAV1",7.34,29.63,1.0111768859336448e-16,15.995172866302791,2.589624004876064e-13
"ChAd (V2, D7)","BNT-I-BNT (D51, mild)",0.042,3,45,24,48,27,"CFH, CX3CR1, KLRC3",6.25,11.11,3.679124190274037e-16,15.43425555214158,9.256676462729476e-13
"ChAd (V2, D7)","BBIBP (V3, D07)",0.093,8,59,19,67,27,"CBL, CD83, CX3CR1, CXCL8, FASLG, ITGB8, NFKB2, RGS1",11.94,29.63,4.0654620424657613e-13,12.390890089408131,9.387151856053442e-10
"ChAd (V2, D7)","BBIBP (V3, D14)",0.062,8,102,19,110,27,"CD83, CRTC3, CXCL8, F2, IRF1, ITGB8, NFKB2, RGS1",7.27,29.63,8.622438562224845e-17,16.064369891443818,2.2125177350668952e-13
"ChAd (V2, D7)","ChAd (V1, D6)",0,0,34,27,34,27,,0,0,6.333484478576298e-18,17.198357289436036,1.680273432166292e-14
"ChAd (V2, D7)",I-I (D1),0,0,46,27,46,27,,0,0,1.3403979125160412e-20,19.8727662571897,3.8228148464957495e-17
"ChAd (V2, D7)",I-I (D5),0.029,3,76,24,79,27,"CX3CR1, EPX, MASP2",3.8,11.11,1.63948274838281e-20,19.785293148876633,4.665967901897477e-17
"ChAd (V2, D7)",I-I (D3),0,0,11,27,11,27,,0,0,8.310325587520417e-10,9.080381960801507,1.6770237035616196e-6
"ChAd (V2, D7)","I (D51, moderate)",0.054,3,29,24,32,27,"CX3CR1, FASLG, KLRC3",9.38,11.11,6.716369016981962e-13,12.172865450467835,1.540063415593964e-9
"ChAd (V2, D7)",I-I (D0),0,0,8,27,8,27,,0,0,4.2488428276558964e-8,7.371729333947965,7.562940233227496e-5
"ChAd (V2, D7)","ChAd-BNT (V3, D1)",0,0,27,5,27,5,,0,0,4.965835054822815e-6,5.304007710067392,0.007106109963451448
"ChAd (V2, D7)","BNT-I-BNT (D51, severe)",0,0,27,8,27,8,,0,0,4.2488428276558964e-8,7.371729333947965,7.562940233227496e-5
"ChAd (V2, D7)","ChAd (V2, D1)",0.048,2,25,15,27,17,"CFH, CXCL8",7.41,11.76,1.378297902320464e-9,8.860656904815006,2.753839208836287e-6
"ChAd (V2, D7)","BNT-I (D51, severe)",0,0,27,3,27,3,,0,0,2.4630541871921164e-4,3.6085260335771943,0.2522167487684727
"ChAd (V2, D7)",I-I (D2),0.023,1,26,16,27,17,ZC3HAV1,3.7,5.88,6.410687917769562e-11,10.193095364730613,1.3680408016520246e-7
"ChAd (V2, D7)",Yellow Fever/LA (D1),0.054,9,18,140,27,160,"CD83, CX3CR1, CXCL8, IRF1, KLRC3, LFNG, NFKB2, RGS1, XCL1",33.33,5.62,7.60124661198815e-18,17.119115177152064,2.0105297288708658e-14
"ChAd (V2, D7)",HIV/VV (D1),0.018,4,23,195,27,201,"FPR3, IRF1, KLRC3, NFKB2",14.81,1.99,1.5966708749937696e-27,26.79678459663861,5.313720671979265e-24
"ChAd (V2, D7)",Pneumococcus/PS (D1),0.012,1,26,53,27,59,PI3,3.7,1.69,3.5121502768338946e-20,19.454426909906186,9.904263780671583e-17
"ChAd (V2, D7)",Influenza/IN (D1),0.026,9,18,314,27,325,"CD83, CXCL8, FASLG, IRF1, KLRC3, KMT2A, NFKB2, PI3, RGS1",33.33,2.77,1.2187703914588005e-23,22.91407810497632,3.737968790604141e-20
"ChAd (V2, D7)",Ebola/VV (D1),0.032,11,16,317,27,328,"CBL, CXCL8, FPR3, IRF1, KMT2A, LFNG, MASP2, PI3, RAPGEF3, RGS1, ZC3HAV1",40.74,3.35,1.0109230729024923e-20,19.99528189117959,2.8922509115740304e-17
"ChAd (V2, D7)",Malaria/SU (D1),0.021,7,20,302,27,309,"CBL, IL6ST, IRF1, KLRC3, KMT2A, XCL1, ZC3HAV1",25.93,2.27,1.7642089461856653e-26,25.753449979974302,5.774255880865682e-23
"ChAd (V2, D7)",Varicella Zoster/LA (D1),0,0,27,7,27,7,,0,0,1.8588687370994516e-7,6.730751276589634,3.1266172158012773e-4
"ChAd (V2, D7)",Tuberculosis/VV (D2),0.022,1,26,19,27,20,CX3CR1,3.7,5,4.814350610182682e-12,11.317462284953601,1.0745630561927747e-8
"ChAd (V2, D7)",Yellow Fever/LA (D2),0.086,6,21,43,27,49,"CD83, CX3CR1, CXCL8, FASLG, LFNG, RGS1",22.22,12.24,7.679803834778042e-13,12.114649873010347,1.7586750781641717e-9
"ChAd (V2, D7)",Influenza/IN (D2),0,0,27,38,27,38,,0,0,6.905148245097923e-19,18.160826993213245,1.8816528967891842e-15
"ChAd (V2, D7)",Ebola/VV (D3),0.039,8,19,178,27,186,"CBL, CD83, CX3CR1, FASLG, FPR3, MASP2, PI3, ZC3HAV1",29.63,4.3,7.617651622720071e-21,20.118178892765897,2.1877895460452044e-17
"ChAd (V2, D7)",Yellow Fever/LA (D3),0.031,4,23,103,27,107,"CX3CR1, FPR3, PI3, ZC3HAV1",14.81,3.74,8.605044080262656e-22,21.06524690061059,2.530743464005247e-18
"ChAd (V2, D7)",Malaria/SU (D3),0.061,6,21,72,27,78,"CD83, CX3CR1, CXCL8, FASLG, RGS1, ZC3HAV1",22.22,7.69,1.835089642621819e-16,15.73634271596497,4.657457512974177e-13
"ChAd (V2, D7)",Influenza/IN (D3),0.021,3,24,116,27,119,"CX3CR1, FPR3, LFNG",11.11,2.52,2.624766403647878e-24,23.580909341446954,8.181396880170436e-21
"ChAd (V2, D7)",Influenza/LA (D3),0.019,2,25,78,27,80,"CX3CR1, CXCL8",7.41,2.5,3.603258787654516e-22,21.44330454553375,1.0694472081758604e-18
"ChAd (V2, D7)",HIV/VV (D3),0.028,3,24,82,27,85,"CX3CR1, FPR3, LFNG",11.11,3.53,3.540865894739385e-21,20.45089052121635,1.025080676527052e-17
"ChAd (V2, D7)",Meningococcus/PS (D3),0,0,27,1,27,1,,0,0,0.035714285714285726,1.447158031342219,1
"ChAd (V2, D7)",Meningococcus/CONJ (D3),0,0,27,5,27,5,,0,0,4.965835054822815e-6,5.304007710067392,0.007106109963451448
"ChAd (V2, D7)",Varicella Zoster/LA (D3),0.029,1,26,7,27,8,CXCL8,3.7,12.5,1.4870949896795617e-6,5.82766128959769,0.002261871479302613
"ChAd (V2, D7)",Influenza/IN (D4),0.046,3,24,38,27,41,"LFNG, RGS1, ZC3HAV1",11.11,7.32,7.360888029274408e-15,14.13306978852269,1.791640146325391e-11
"ChAd (V2, D7)",Yellow Fever/LA (D5),0.082,4,23,22,27,26,"CD83, CX3CR1, CXCL8, RGS1",14.81,15.38,4.336226329789216e-10,9.362888057831922,8.863246618089157e-7
"ChAd (V2, D7)",Influenza/IN (D5),0.034,1,26,2,27,3,PI3,3.7,33.33,0.007389162561576357,2.1314047788575317,1
"ChAd (V2, D7)",Influenza/IN (D6),0,0,27,2,27,2,,0,0,0.002463054187192117,2.6085260335771943,1
"ChAd (V2, D7)",Ebola/VV (D7),0.027,3,24,83,27,86,"FASLG, PI3, ZC3HAV1",11.11,3.49,2.768313335887185e-21,20.557784755131003,8.04471855408816e-18
"ChAd (V2, D7)",Yellow Fever/LA (D7),0.037,8,19,187,27,195,"CBL, CX3CR1, EIF2B2, FPR3, LFNG, PI3, YY1, ZC3HAV1",29.63,4.1,3.2440387989414276e-21,20.488913960236037,9.401224439332258e-18
"ChAd (V2, D7)",Smallpox/LA (D7),0,0,27,2,27,2,,0,0,0.002463054187192117,2.6085260335771943,1
"ChAd (V2, D7)",Tuberculosis/VV (D7),0,0,27,4,27,4,,0,0,3.1781344350866045e-5,4.497827736083504,0.04042587001430161
"ChAd (V2, D7)",Hepatitis A/B/IN/SU (D7),0.019,1,26,25,27,26,KMT2A,3.7,3.85,1.0888885252782235e-13,12.963016578770013,2.563243588504938e-10
"ChAd (V2, D7)",Influenza/IN (D7),0.039,5,22,100,27,105,"CD83, CFH, CXCL8, IRF1, RGS1",18.52,4.76,3.257140437476365e-20,19.487163515642635,9.201421735870732e-17
"ChAd (V2, D7)",Influenza/LA (D7),0.043,4,23,67,27,71,"CD83, CX3CR1, CXCL8, RGS1",14.81,5.63,3.548616943411886e-18,17.449940878178754,9.478355855853146e-15
"ChAd (V2, D7)",Pneumococcus/PS (D7),0,0,27,12,27,12,,0,0,2.5570232576985867e-10,9.592265321780383,5.287924096920678e-7
"ChAd (V2, D7)",HIV/VV (D7),0,0,27,11,27,11,,0,0,8.310325587520414e-10,9.080381960801509,1.6770237035616196e-6
"ChAd (V2, D7)",Meningococcus/PS (D7),0,0,27,1,27,1,,0,0,0.035714285714285726,1.447158031342219,1
"ChAd (V2, D7)",Meningococcus/CONJ (D7),0.019,1,26,27,27,28,RGS1,3.7,3.57,2.8763093120556835e-14,13.541164412692563,6.894513420997473e-11
"ChAd (V2, D7)",Varicella Zoster/LA (D7),0,0,27,2,27,2,,0,0,0.002463054187192117,2.6085260335771943,1
"ChAd (V2, D7)",Smallpox/LA (D10),0,0,27,3,27,3,,0,0,2.4630541871921164e-4,3.6085260335771943,0.2522167487684727
"ChAd (V2, D7)",Influenza/IN (D10),0,0,27,7,27,7,,0,0,1.8588687370994516e-7,6.730751276589634,3.1266172158012773e-4
"ChAd (V2, D7)",Pneumococcus/PS (D10),0,0,27,1,27,1,,0,0,0.035714285714285726,1.447158031342219,1
"ChAd (V2, D7)",Yellow Fever/LA (D10),0.034,2,25,32,27,34,"CX3CR1, FPR3",7.41,5.88,1.1590276595794632e-14,13.935906199705604,2.7990517978844035e-11
"ChAd (V2, D7)",Smallpox/LA (D13),0,0,27,7,27,7,,0,0,1.8588687370994516e-7,6.730751276589634,3.1266172158012773e-4
"ChAd (V2, D7)",Yellow Fever/LA (D14),0,0,27,92,27,92,,0,0,2.4296023527656377e-27,26.614464800529767,8.054131799418089e-24
"ChAd (V2, D7)",Malaria/SU (D14),0.021,4,23,162,27,166,"EIF2B2, FASLG, KMT2A, YY1",14.81,2.41,8.017813171344717e-26,25.095944067766137,2.5849429664415366e-22
"ChAd (V2, D7)",Pneumococcus/PS (D14),0,0,27,2,27,2,,0,0,0.002463054187192117,2.6085260335771943,1
"ChAd (V2, D7)",Influenza/IN (D14),0.015,1,26,41,27,42,EIF2B2,3.7,2.38,6.168834249132557e-18,17.209796898690072,1.637825493144694e-14
"ChAd (V2, D7)",Smallpox/LA (D21),0,0,27,2,27,2,,0,0,0.002463054187192117,2.6085260335771943,1
"ChAd (V2, D7)",Pneumococcus/PS (D21),0,0,27,6,27,6,,0,0,9.028791008768763e-7,6.044370399561635,0.0014057827600652965
"ChAd (V2, D7)",Influenza/IN (D21),0,0,27,7,27,7,,0,0,1.8588687370994516e-7,6.730751276589634,3.1266172158012773e-4
"ChAd (V2, D7)",Yellow Fever/LA (D21),0.049,2,25,14,27,16,"CX3CR1, XCL1",7.41,12.5,3.4052065822034658e-9,8.467856535795383,6.61291118263913e-6
"ChAd (V2, D7)",Yellow Fever/LA (D28),0.027,3,24,85,27,88,"ITGB8, KLRC3, RGS1",11.11,3.41,1.7048107222934633e-21,20.768323831819053,4.991685794875261e-18
"ChAd (V2, D7)",Influenza/IN (D28),0.024,2,25,57,27,59,"CD83, CXCL8",7.41,3.39,2.278203014126128e-19,18.642407577892467,6.310622349129375e-16
"ChAd (V2, D7)",Pneumococcus/PS (D28),0,0,27,2,27,2,,0,0,0.002463054187192117,2.6085260335771943,1
"ChAd (V2, D7)",Yellow Fever/LA (D60),0,0,27,2,27,2,,0,0,0.002463054187192117,2.6085260335771943,1
"ChAd (V2, D7)",Influenza/IN (D70),0.05,3,24,33,27,36,"CD83, CXCL8, RGS1",11.11,8.33,8.113193617056258e-14,13.090808159691347,1.9195816097955106e-10
"ChAd (V2, D7)",Yellow Fever/LA (D84),0.021,2,25,69,27,71,"IRF1, ZC3HAV1",7.41,2.82,4.6692328202788086e-21,20.330754470459546,1.3466067453684083e-17
"ChAd-BNT (V3, D1)","BBIBP (V3, D28)",0,0,92,5,92,5,,0,0,1.551686105569527e-8,7.809196128700669,2.8876878424648883e-5
"ChAd-BNT (V3, D1)","BNT-I (D10, severe)",0.006,2,329,3,331,5,"CD177, CD1B",0.6,40,1.6248843894756877e-6,5.789177533638277,0.0024633247344451425
"ChAd-BNT (V3, D1)",BNT-I (D2),0.007,2,273,3,275,5,"CD1B, MERTK",0.73,40,2.823043715396547e-6,5.549282396664098,0.00417810469878689
"ChAd-BNT (V3, D1)","BNT-I (D26, severe)",0.013,1,70,4,71,5,CD1B,1.41,20,4.11370274383973e-6,5.385767093626776,0.0059648689785675975
"ChAd-BNT (V3, D1)","ChAd (V1, D3)",0.008,3,357,2,360,5,"CCL3L1, CD1B, MERTK",0.83,60,1.530432653311092e-4,3.8151857767748423,0.16898395721925125
"ChAd-BNT (V3, D1)","ChAd-BNT (V2, D3)",0.006,2,312,3,314,5,"CCL3L1, MERTK",0.64,40,1.9014913396576944e-6,5.720905648242112,0.002854138500826199
"ChAd-BNT (V3, D1)","ChAd-BNT (V2, D7)",0.007,2,287,3,289,5,"CCL3L1, CD300LB",0.69,40,2.4348791569474347e-6,5.613522587949639,0.003618230427223888
"ChAd-BNT (V3, D1)","I (D10, severe)",0.007,2,274,3,276,5,"CD177, CD300LB",0.72,40,2.792688406628839e-6,5.553977517872479,0.00413876421862394
"ChAd-BNT (V3, D1)","I (D26, severe)",0.011,3,273,2,276,5,"CD177, CD1B, CD300LB",1.09,60,2.59720021816482e-4,3.585494569318543,0.2638755421655457
"ChAd-BNT (V3, D1)","ZF2001 (V3, D07)",0.003,1,287,4,288,5,CD177,0.35,20,1.6850374788563638e-8,7.773390435042204,3.1291145982362675e-5
"ChAd-BNT (V3, D1)","BNT-I (D10, mild)",0.004,1,245,4,246,5,CD177,0.41,20,3.146974734513352e-8,7.50210674380603,5.6802893957966005e-5
"ChAd-BNT (V3, D1)","BNT-I (D26, mild)",0.006,1,152,4,153,5,CD177,0.65,20,2.0526011896465957e-7,6.687695423722825,3.427843986709815e-4
"ChAd-BNT (V3, D1)",BNT-I (D3),0.01,2,196,3,198,5,"CCL3L1, CD1B",1.01,40,7.5001875046876165e-6,5.124927879110533,0.01054526363159079
"ChAd-BNT (V3, D1)","I (D10, moderate)",0.004,1,260,4,261,5,CD177,0.38,20,2.489283757886491e-8,7.6039255945685165,4.557878560690165e-5
"ChAd-BNT (V3, D1)","I (D26, moderate)",0.005,1,191,4,192,5,CD177,0.52,20,8.385549450968717e-8,7.07646847560937,1.456569939633266e-4
"ChAd-BNT (V3, D1)","I (D51, severe)",0.005,1,204,4,205,5,CD177,0.49,20,6.473424082452998e-8,7.188865940852261,1.1347912416540105e-4
"ChAd-BNT (V3, D1)","ChAd (V1, D7)",0.012,3,246,2,249,5,"CCL3L1, CD177, MERTK",1.2,60,3.187250996015935e-4,3.4965837344890947,0.31362549800796796
"ChAd-BNT (V3, D1)","ChAd (V2, D3)",0.032,2,57,3,59,5,"CD1B, CD300LB",3.39,40,2.644103648863035e-4,3.577721524509021,0.26758328926493913
"ChAd-BNT (V3, D1)",BNT-I (D1),0.008,1,117,4,118,5,MERTK,0.85,20,5.692562894281135e-7,6.244692162383729,9.136563445321221e-4
"ChAd-BNT (V3, D1)","ZF2001 (V3, D14)",0.005,1,189,4,190,5,CD1B,0.53,20,8.73952061562022e-8,7.0585123888416526,1.51281101856386e-4
"ChAd-BNT (V3, D1)",I (D1),0.013,3,219,2,222,5,"CD177, CD1B, MERTK",1.35,60,4.003843689942338e-4,3.397522885718343,0.3827674567584875
"ChAd-BNT (V3, D1)","ZF2001 (V3, D28)",0,0,110,5,110,5,,0,0,6.515670434991633e-9,8.186040890582719,1.245144620126901e-5
"ChAd-BNT (V3, D1)","BNT-MO (V3, D1)",0,0,39,5,39,5,,0,0,9.208035299924131e-7,6.035833024463748,0.00143121263056651
"ChAd-BNT (V3, D1)","BNT (V1, D6)",0.039,2,46,3,48,5,"CD177, CD1B",4.17,40,4.8019207683073286e-4,3.3185850100788246,0.4518607442977196
"ChAd-BNT (V3, D1)","BNT (V2, D1)",0.018,2,107,3,109,5,"CD1B, CD300LB",1.83,40,4.3875043875043914e-5,4.35778243623142,0.05479992979992985
"ChAd-BNT (V3, D1)","BNT-I-BNT (D51, mild)",0,0,48,5,48,5,,0,0,3.48470302489646e-7,6.457834227650432,5.673096524531437e-4
"ChAd-BNT (V3, D1)","BBIBP (V3, D07)",0.014,1,66,4,67,5,CD1B,1.49,20,5.145965305901903e-6,5.2885331461292,0.00735358442213382
"ChAd-BNT (V3, D1)","BBIBP (V3, D14)",0,0,110,5,110,5,,0,0,6.515670434991633e-9,8.186040890582719,1.245144620126901e-5
"ChAd-BNT (V3, D1)","ChAd (V1, D6)",0,0,34,5,34,5,,0,0,1.7368438421069966e-6,5.760239226780243,0.002626107889265779
"ChAd-BNT (V3, D1)",I-I (D1),0.02,1,45,4,46,5,CD1B,2.17,20,2.171081198436821e-5,4.663323933628212,0.02872340425531914
"ChAd-BNT (V3, D1)",I-I (D5),0.012,1,78,4,79,5,CD1B,1.27,20,2.7209107432439783e-6,5.5652857045827595,0.0040351106322308195
"ChAd-BNT (V3, D1)",I-I (D3),0,0,11,5,11,5,,0,0,2.289377289377292e-4,3.64028262969668,0.23701670098375624
"ChAd-BNT (V3, D1)","I (D51, moderate)",0,0,32,5,32,5,,0,0,2.2941199411787633e-6,5.639383880057076,0.003413650472474
"ChAd-BNT (V3, D1)",I-I (D0),0,0,8,5,8,5,,0,0,7.770007770007778e-4,3.109578546904386,0.692307692307693
"ChAd-BNT (V3, D1)","ChAd (V2, D7)",0,0,27,5,27,5,,0,0,4.965835054822815e-6,5.304007710067392,0.007106109963451448
"ChAd-BNT (V3, D1)","BNT-I-BNT (D51, severe)",0,0,5,8,5,8,,0,0,7.770007770007778e-4,3.109578546904386,0.692307692307693
"ChAd-BNT (V3, D1)","ChAd (V2, D1)",0,0,5,17,5,17,,0,0,3.7973722184248516e-5,4.420516831228617,0.04773296878560038
"ChAd-BNT (V3, D1)","BNT-I (D51, severe)",0,0,5,3,5,3,,0,0,0.01785714285714285,1.7481880270062007,1
"ChAd-BNT (V3, D1)",I-I (D2),0,0,5,17,5,17,,0,0,3.7973722184248516e-5,4.420516831228617,0.04773296878560038
"ChAd-BNT (V3, D1)",Yellow Fever/LA (D1),0,0,5,149,5,160,,0,0,1.4793035521717384e-9,8.82994269990006,2.9512105865826184e-6
"ChAd-BNT (V3, D1)",HIV/VV (D1),0,0,5,199,5,201,,0,0,3.5684335851205873e-10,9.44752238182258,7.343836318178169e-7
"ChAd-BNT (V3, D1)",Pneumococcus/PS (D1),0,0,5,54,5,59,,0,0,1.997448858318152e-7,6.699524331330394,3.341731939966268e-4
"ChAd-BNT (V3, D1)",Influenza/IN (D1),0,0,5,323,5,325,,0,0,3.259220013035543e-11,10.486886321577767,7.033396788130701e-8
"ChAd-BNT (V3, D1)",Ebola/VV (D1),0.006,2,3,326,5,328,"CD177, MERTK",40,0.61,1.6696037779794262e-6,5.777386581219938,0.0025294497236388307
"ChAd-BNT (V3, D1)",Malaria/SU (D1),0,0,5,309,5,309,,0,0,4.059107783887618e-11,10.391569416451588,8.710845304222828e-8
